"","X","ADM0_EN","ADM1_EN","ADM2_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"1",1,"China","Anhui Province","Anqing",82,48,0,0,34,"2020-16FEB"
"2",2,"China","Anhui Province","Bengbu",157,143,0,5,9,"2020-16FEB"
"3",3,"China","Anhui Province","Bozhou",108,73,0,0,35,"2020-16FEB"
"4",4,"China","Anhui Province","Chizhou",17,11,0,0,6,"2020-16FEB"
"5",5,"China","Anhui Province","Chuzhou",13,6,0,0,7,"2020-16FEB"
"6",6,"China","Anhui Province","Fuyang",152,120,0,0,32,"2020-16FEB"
"7",7,"China","Anhui Province","Hefei",169,125,0,1,43,"2020-16FEB"
"8",8,"China","Anhui Province","Huaibei",26,16,0,0,10,"2020-16FEB"
"9",9,"China","Anhui Province","Huainan",48,34,0,0,14,"2020-16FEB"
"10",11,"China","Anhui Province","Huangshan",9,8,0,0,1,"2020-16FEB"
"11",12,"China","Anhui Province","Lu'an",65,50,0,0,15,"2020-16FEB"
"12",13,"China","Anhui Province","Ma'anshan",36,26,0,0,10,"2020-16FEB"
"13",14,"China","Anhui Province","Suzhou",39,26,0,0,13,"2020-16FEB"
"14",15,"China","Anhui Province","Tongling",28,18,0,0,10,"2020-16FEB"
"15",16,"China","Anhui Province","Wuhu",31,18,0,0,13,"2020-16FEB"
"16",17,"China","Anhui Province","Xuancheng",6,2,0,0,4,"2020-16FEB"
"17",18,"China","Beijing Municipality","Area to be Identified",0,-99,0,4,95,"2020-16FEB"
"18",19,"China","Beijing Municipality","Beijing Municipality",380,370,0,0,10,"2020-16FEB"
"19",40,"China","Chongqing Municipality","Chongqing Municipality",544,355,0,5,184,"2020-16FEB"
"20",80,"China","Fujian Province","Fuzhou",68,48,0,0,20,"2020-16FEB"
"21",81,"China","Fujian Province","Longyan",6,5,0,0,1,"2020-16FEB"
"22",82,"China","Fujian Province","Nanping",20,15,0,0,5,"2020-16FEB"
"23",83,"China","Fujian Province","Ningde",25,19,0,0,6,"2020-16FEB"
"24",84,"China","Fujian Province","Putian",55,43,0,0,12,"2020-16FEB"
"25",85,"China","Fujian Province","Quanzhou",46,33,0,0,13,"2020-16FEB"
"26",86,"China","Fujian Province","Sanming",13,10,0,0,3,"2020-16FEB"
"27",87,"China","Fujian Province","Xiamen",34,29,0,0,5,"2020-16FEB"
"28",88,"China","Fujian Province","Zhangzhou",20,14,0,0,6,"2020-16FEB"
"29",89,"China","Gansu province","Area to be identified",0,0,0,0,0,"2020-16FEB"
"30",90,"China","Gansu province","Baiyin",4,3,0,0,1,"2020-16FEB"
"31",91,"China","Gansu province","Dingxi",9,1,0,0,8,"2020-16FEB"
"32",92,"China","Gansu province","Gannan Tibetan Autonomous Prefecture",8,6,0,0,2,"2020-16FEB"
"33",93,"China","Gansu province","Jiayuguan",0,0,0,0,0,"2020-16FEB"
"34",94,"China","Gansu province","Jinchang",1,0,0,0,1,"2020-16FEB"
"35",95,"China","Gansu province","Jiuquan",0,0,0,0,0,"2020-16FEB"
"36",96,"China","Gansu province","Lanzhou",35,16,0,2,17,"2020-16FEB"
"37",97,"China","Gansu province","Linxia Hui Autonomous Prefecture",3,0,0,0,3,"2020-16FEB"
"38",98,"China","Gansu province","Longnan",4,1,0,0,3,"2020-16FEB"
"39",99,"China","Gansu province","Pingliang",9,8,0,0,1,"2020-16FEB"
"40",100,"China","Gansu province","Qingyang",3,1,0,0,2,"2020-16FEB"
"41",101,"China","Gansu province","Tianshui",12,3,0,0,9,"2020-16FEB"
"42",102,"China","Gansu province","Wuwei",0,0,0,0,0,"2020-16FEB"
"43",103,"China","Gansu province","Zhangye",2,0,0,0,2,"2020-16FEB"
"44",104,"China","Guangdong Province","Area to be identified",0,-11,0,0,11,"2020-16FEB"
"45",105,"China","Guangdong Province","Chaozhou",5,4,0,0,1,"2020-16FEB"
"46",106,"China","Guangdong Province","Dongguan",89,81,0,1,7,"2020-16FEB"
"47",107,"China","Guangdong Province","Foshan",84,61,0,0,23,"2020-16FEB"
"48",108,"China","Guangdong Province","Guangzhou",338,217,0,0,121,"2020-16FEB"
"49",109,"China","Guangdong Province","Heyuan",3,2,0,0,1,"2020-16FEB"
"50",110,"China","Guangdong Province","Huizhou",58,32,0,0,26,"2020-16FEB"
"51",111,"China","Guangdong Province","Jiangmen",23,20,0,0,3,"2020-16FEB"
"52",112,"China","Guangdong Province","Jieyang",8,4,0,0,4,"2020-16FEB"
"53",113,"China","Guangdong Province","Maoming",13,10,0,0,3,"2020-16FEB"
"54",114,"China","Guangdong Province","Meizhou",16,9,0,0,7,"2020-16FEB"
"55",115,"China","Guangdong Province","Qingyuan",12,5,0,0,7,"2020-16FEB"
"56",116,"China","Guangdong Province","Shantou",50,24,0,0,26,"2020-16FEB"
"57",118,"China","Guangdong Province","Shanwei",5,4,0,0,1,"2020-16FEB"
"58",119,"China","Guangdong Province","Shaoguan",10,6,0,0,4,"2020-16FEB"
"59",120,"China","Guangdong Province","Shenzhen",414,299,0,0,115,"2020-16FEB"
"60",121,"China","Guangdong Province","Yangjiang",13,6,0,0,7,"2020-16FEB"
"61",122,"China","Guangdong Province","Yunfu",0,0,0,0,0,"2020-16FEB"
"62",123,"China","Guangdong Province","Zhanjiang",22,11,0,0,11,"2020-16FEB"
"63",124,"China","Guangdong Province","Zhaoqing",17,8,0,1,8,"2020-16FEB"
"64",125,"China","Guangdong Province","Zhongshan",130,62,0,0,68,"2020-16FEB"
"65",127,"China","Guangdong Province","Zhuhai",96,59,0,0,37,"2020-16FEB"
"66",128,"China","Guangxi Zhuang Autonomous Region","Area to be identified",0,0,0,0,0,"2020-16FEB"
"67",129,"China","Guangxi Zhuang Autonomous Region","Baise",3,3,0,0,0,"2020-16FEB"
"68",130,"China","Guangxi Zhuang Autonomous Region","Beihai",43,35,0,1,7,"2020-16FEB"
"69",131,"China","Guangxi Zhuang Autonomous Region","Chongzuo",0,0,0,0,0,"2020-16FEB"
"70",132,"China","Guangxi Zhuang Autonomous Region","Fangchenggang",18,17,0,0,1,"2020-16FEB"
"71",133,"China","Guangxi Zhuang Autonomous Region","Guigang",8,6,0,0,2,"2020-16FEB"
"72",135,"China","Guangxi Zhuang Autonomous Region","Guilin",31,21,0,0,10,"2020-16FEB"
"73",136,"China","Guangxi Zhuang Autonomous Region","Hechi",22,21,0,1,0,"2020-16FEB"
"74",137,"China","Guangxi Zhuang Autonomous Region","Hezhou",4,4,0,0,0,"2020-16FEB"
"75",138,"China","Guangxi Zhuang Autonomous Region","Laibin",11,11,0,0,0,"2020-16FEB"
"76",139,"China","Guangxi Zhuang Autonomous Region","Liuzhou",24,16,0,0,8,"2020-16FEB"
"77",140,"China","Guangxi Zhuang Autonomous Region","NanNing",50,39,0,0,11,"2020-16FEB"
"78",141,"China","Guangxi Zhuang Autonomous Region","Qinzhou",8,7,0,0,1,"2020-16FEB"
"79",142,"China","Guangxi Zhuang Autonomous Region","Wuzhou",5,0,0,0,5,"2020-16FEB"
"80",143,"China","Guangxi Zhuang Autonomous Region","Yulin",10,9,0,0,1,"2020-16FEB"
"81",144,"China","Guizhou Province","Anshun",4,4,0,0,0,"2020-16FEB"
"82",145,"China","Guizhou Province","Bijie",23,16,0,0,7,"2020-16FEB"
"83",146,"China","Guizhou Province","Guiyang",34,28,0,0,6,"2020-16FEB"
"84",147,"China","Guizhou Province","Liupanshui",10,6,0,1,3,"2020-16FEB"
"85",148,"China","Guizhou Province","Qiandongnan Miao and Dong Autonomous Prefecture",10,6,0,0,4,"2020-16FEB"
"86",149,"China","Guizhou Province","Qiannan Buyi and Miao Autonomous Prefecture",17,12,0,0,5,"2020-16FEB"
"87",150,"China","Guizhou Province","Qianxinan Buyi and Miao Autonomous Prefecture",4,0,0,0,4,"2020-16FEB"
"88",151,"China","Guizhou Province","Tongren",10,3,0,0,7,"2020-16FEB"
"89",152,"China","Guizhou Province","Zunyi",32,27,0,0,5,"2020-16FEB"
"90",153,"China","Hainan Province","Baisha Li Autonomous County",0,0,0,0,0,"2020-16FEB"
"91",154,"China","Hainan Province","Baoting Li and Miao Autonomous County",3,3,0,0,0,"2020-16FEB"
"92",155,"China","Hainan Province","Changjiang Li Autonomous County",7,7,0,0,0,"2020-16FEB"
"93",156,"China","Hainan Province","Chengmai County",9,7,0,1,1,"2020-16FEB"
"94",157,"China","Hainan Province","Danzhou",15,13,0,0,2,"2020-16FEB"
"95",158,"China","Hainan Province","Ding'an County",3,1,0,1,1,"2020-16FEB"
"96",159,"China","Hainan Province","Dongfang City",3,1,0,0,2,"2020-16FEB"
"97",160,"China","Hainan Province","Haikou",33,24,0,0,9,"2020-16FEB"
"98",161,"China","Hainan Province","Ledong Li Autonomous County",2,2,0,0,0,"2020-16FEB"
"99",162,"China","Hainan Province","Lingao County",6,3,0,0,3,"2020-16FEB"
"100",164,"China","Hainan Province","Lingshui Li Autonomous County",4,4,0,0,0,"2020-16FEB"
"101",165,"China","Hainan Province","Qionghai City",6,4,0,1,1,"2020-16FEB"
"102",166,"China","Hainan Province","Qiongzhong Li and Miao Autonomous County",1,0,0,0,1,"2020-16FEB"
"103",167,"China","Hainan Province","Sansha",3,2,0,0,1,"2020-16FEB"
"104",169,"China","Hainan Province","Sanya",54,38,0,1,15,"2020-16FEB"
"105",170,"China","Hainan Province","Tunchang County",0,0,0,0,0,"2020-16FEB"
"106",171,"China","Hainan Province","Wanning City",13,10,0,0,3,"2020-16FEB"
"107",172,"China","Hainan Province","Wuzhishan City",0,0,0,0,0,"2020-16FEB"
"108",173,"China","Hebei Province","Baoding",32,13,0,0,19,"2020-16FEB"
"109",174,"China","Hebei Province","Cangzhou",47,31,0,2,14,"2020-16FEB"
"110",175,"China","Hebei Province","Chengde",7,4,0,0,3,"2020-16FEB"
"111",176,"China","Hebei Province","Handan",31,22,0,0,9,"2020-16FEB"
"112",177,"China","Hebei Province","Hengshui",8,4,0,0,4,"2020-16FEB"
"113",178,"China","Hebei Province","Langfang",30,16,0,0,14,"2020-16FEB"
"114",179,"China","Hebei Province","Qinhuangdao",10,7,0,0,3,"2020-16FEB"
"115",180,"China","Hebei Province","Shijiazhuang",28,21,0,0,7,"2020-16FEB"
"116",181,"China","Hebei Province","Tangshan",51,42,0,0,9,"2020-16FEB"
"117",182,"China","Hebei Province","Xingtai",22,11,0,1,10,"2020-16FEB"
"118",183,"China","Hebei Province","Zhangjiakou",34,25,0,0,9,"2020-16FEB"
"119",184,"China","Heilongjiang Province","Daqing",19,16,0,1,2,"2020-16FEB"
"120",185,"China","Heilongjiang Province","Daxinganling Prefecture",2,2,0,0,0,"2020-16FEB"
"121",186,"China","Heilongjiang Province","Harbin",182,149,0,3,30,"2020-16FEB"
"122",187,"China","Heilongjiang Province","Hegang",5,3,0,0,2,"2020-16FEB"
"123",188,"China","Heilongjiang Province","Heihe",14,14,0,0,0,"2020-16FEB"
"124",189,"China","Heilongjiang Province","Jiamusi",15,4,0,0,11,"2020-16FEB"
"125",190,"China","Heilongjiang Province","Jixi",46,45,0,0,1,"2020-16FEB"
"126",191,"China","Heilongjiang Province","Mudanjiang",12,11,0,0,1,"2020-16FEB"
"127",192,"China","Heilongjiang Province","Qiqihar",38,29,0,1,8,"2020-16FEB"
"128",193,"China","Heilongjiang Province","Qitaihe",16,12,0,0,4,"2020-16FEB"
"129",194,"China","Heilongjiang Province","Shuangyashan",49,46,0,2,1,"2020-16FEB"
"130",195,"China","Heilongjiang Province","Suihua",46,29,0,4,13,"2020-16FEB"
"131",196,"China","Heilongjiang Province","Yichun",1,1,0,0,0,"2020-16FEB"
"132",197,"China","Henan Province","Anyang",51,33,0,0,18,"2020-16FEB"
"133",198,"China","Henan Province","Area to be identified",0,-3,0,3,0,"2020-16FEB"
"134",199,"China","Henan Province","Hebi",19,14,0,0,5,"2020-16FEB"
"135",200,"China","Henan Province","Jiaozuo",30,22,0,1,7,"2020-16FEB"
"136",201,"China","Henan Province","Jiyuan",4,4,0,0,0,"2020-16FEB"
"137",202,"China","Henan Province","Kaifeng",26,19,0,0,7,"2020-16FEB"
"138",203,"China","Henan Province","Luohe",34,22,0,0,12,"2020-16FEB"
"139",204,"China","Henan Province","Luoyang",31,21,0,0,10,"2020-16FEB"
"140",205,"China","Henan Province","Nanyang",151,92,0,2,57,"2020-16FEB"
"141",206,"China","Henan Province","Pingdingshan",58,37,0,1,20,"2020-16FEB"
"142",207,"China","Henan Province","Puyang",17,15,0,0,2,"2020-16FEB"
"143",208,"China","Henan Province","Sanmenxia",7,3,0,0,4,"2020-16FEB"
"144",209,"China","Henan Province","Shangqiu",91,59,0,2,30,"2020-16FEB"
"145",210,"China","Henan Province","Xinxiang",56,42,0,2,12,"2020-16FEB"
"146",211,"China","Henan Province","Xinyang",261,185,0,2,74,"2020-16FEB"
"147",212,"China","Henan Province","Xuchang",38,30,0,0,8,"2020-16FEB"
"148",213,"China","Henan Province","Zhengzhou",296,164,0,0,132,"2020-16FEB"
"149",215,"China","Henan Province","Zhoukou",71,46,0,0,25,"2020-16FEB"
"150",216,"China","Henan Province","Zhumadian",138,74,0,0,64,"2020-16FEB"
"151",217,"China","Hong Kong Special Administrative Region","Hong Kong Special Administrative Region",0,0,0,0,0,"2020-16FEB"
"152",218,"China","Hubei Province","Enshi Tujia and Miao Autonomous Prefecture",247,167,0,4,76,"2020-16FEB"
"153",219,"China","Hubei Province","Ezhou",1230,974,0,34,222,"2020-16FEB"
"154",220,"China","Hubei Province","Huanggang",2823,2032,0,75,716,"2020-16FEB"
"155",221,"China","Hubei Province","Huangshi",988,782,0,14,192,"2020-16FEB"
"156",222,"China","Hubei Province","Jingmen",909,762,0,30,117,"2020-16FEB"
"157",223,"China","Hubei Province","Jingzhou",1490,1191,0,36,263,"2020-16FEB"
"158",224,"China","Hubei Province","Qianjiang",166,148,0,6,12,"2020-16FEB"
"159",225,"China","Hubei Province","Shennongjia Forestry District",10,2,0,0,8,"2020-16FEB"
