"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","2794","US-13001","13","1","18561","242","95","15053.07","511.83","91.59","17","726","10","15"
"Atkinson","1187","US-13003","13","3","8330","179","32","14249.7","384.15","72.03","6","394","5","18"
"Bacon","1944","US-13005","13","5","11404","154","50","17046.65","438.44","184.15","21","678","12","13"
"Baker","241","US-13007","13","7","3116","44","13","7734.27","417.2","0","0","130","1","3"
"Baldwin","5287","US-13009","13","9","44428","394","167","11900.15","375.89","58.52","26","1439","26","16"
"Banks","2429","US-13011","13","11","19982","280","59","12155.94","295.27","100.09","20","333","5","4"
"Barrow","13156","US-13013","13","13","86383","870","192","15229.85","222.27","130.81","113","1720","7","5"
"Bartow","15542","US-13015","13","15","110771","1030","315","14030.75","284.37","75.83","84","5079","40","73"
"Ben Hill","1867","US-13017","13","17","16645","180","70","11216.58","420.55","36.05","6","1366","34","60"
"Berrien","1541","US-13019","13","19","19276","93","50","7994.4","259.39","15.56","3","1954","20","32"
"Bibb","20351","US-13021","13","21","152150","2358","578","13375.62","379.89","38.12","58","5496","62","63"
"Bleckley","1098","US-13023","13","23","12838","63","40","8552.73","311.58","31.16","4","1221","40","63"
"Brantley","1896","US-13025","13","25","19202","160","75","9873.97","390.58","10.42","2","1236","12","31"
"Brooks","1393","US-13027","13","27","15727","134","54","8857.38","343.36","12.72","2","1031","17","24"
"Bryan","4643","US-13029","13","29","39137","324","64","11863.45","163.53","48.55","19","1669","8","13"
"Bulloch","7930","US-13031","13","31","79467","307","98","9978.98","123.32","21.39","17","3253","108","180"
"Burke","2305","US-13033","13","33","22342","193","48","10316.89","214.84","35.81","8","1441","36","28"
"Butts","3391","US-13035","13","35","25174","192","113","13470.25","448.88","87.39","22","1343","10","15"
"Calhoun","615","US-13037","13","37","6317","90","21","9735.63","332.44","31.66","2","225","0","2"
"Camden","6059","US-13039","13","39","53924","223","79","11236.18","146.5","172.46","93","1963","17","35"
"Candler","1109","US-13043","13","43","10837","84","49","10233.46","452.15","9.23","1","452","38","36"
"Carroll","10065","US-13045","13","45","120119","390","156","8379.19","129.87","45.79","55","6422","168","268"
"Catoosa","8501","US-13047","13","47","68771","301","93","12361.32","135.23","104.7","72","1184","21","29"
"Charlton","1741","US-13049","13","49","13251","107","43","13138.63","324.5","30.19","4","525","13","18"
"Chatham","33292","US-13051","13","51","292176","2668","657","11394.5","224.86","67.43","197","5580","51","56"
"Chattahoochee","5254","US-13053","13","53","10749","41","15","48878.97","139.55","883.8","95","757","5","4"
"Chattooga","3701","US-13055","13","55","24766","253","89","14943.87","359.36","117.1","29","904","16","20"
"Cherokee","31784","US-13057","13","57","266617","1988","442","11921.22","165.78","93.02","248","12386","27","39"
"Clarke","17546","US-13059","13","59","129779","790","176","13519.91","135.62","113.27","147","2682","8","4"
"Clay","232","US-13061","13","61","2855","12","4","8126.09","140.11","0","0","80","0","4"
"Clayton","35378","US-13063","13","63","304838","2195","711","11605.51","233.24","72.5","221","4366","42","16"
"Clinch","1010","US-13065","13","65","6656","85","34","15174.28","510.82","45.07","3","486","2","10"
"Cobb","85733","US-13067","13","67","790588","4171","1296","10844.21","163.93","106.88","845","24863","111","243"
"Coffee","6345","US-13069","13","69","43042","907","185","14741.42","429.81","72.02","31","1563","48","95"
"Colquitt","5545","US-13071","13","71","45393","340","131","12215.54","288.59","63.89","29","1986","61","30"
"Columbia","14761","US-13073","13","73","158631","670","251","9305.24","158.23","35.93","57","10282","55","88"
"Cook","1679","US-13075","13","75","17437","129","52","9628.95","298.22","22.94","4","1940","11","22"
"Coweta","12858","US-13077","13","77","152001","831","340","8459.15","223.68","76.32","116","8161","36","36"
"Crawford","837","US-13079","13","79","12228","106","37","6844.95","302.58","8.18","1","310","6","4"
"Crisp","1857","US-13081","13","81","22289","186","65","8331.46","291.62","13.46","3","1291","47","81"
"Dade","1830","US-13083","13","83","16162","68","17","11322.86","105.19","136.12","22","347","4","4"
