"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","2174","US-13001","13","1","18561","200","68","11712.73","366.36","689.62","128","462","5"
"Atkinson","932","US-13003","13","3","8330","142","20","11188.48","240.1","924.37","77","302","3"
"Bacon","1524","US-13005","13","5","11404","105","31","13363.73","271.83","1227.64","140","428","11"
"Baker","201","US-13007","13","7","3116","40","11","6450.58","353.02","417.2","13","97","0"
"Baldwin","4207","US-13009","13","9","44428","341","119","9469.25","267.85","542.45","241","808","18"
"Banks","1836","US-13011","13","11","19982","223","43","9188.27","215.19","510.46","102","211","2"
"Barrow","9969","US-13013","13","13","86383","685","143","11540.47","165.54","673.74","582","1367","5"
"Bartow","12125","US-13015","13","15","110771","876","226","10946.01","204.02","392.7","435","4132","18"
"Ben Hill","1617","US-13017","13","17","16645","168","62","9714.63","372.48","450.59","75","853","23"
"Berrien","1250","US-13019","13","19","19276","80","37","6484.75","191.95","513.59","99","1280","13"
"Bibb","15915","US-13021","13","21","152150","1940","429","10460.07","281.96","1046.34","1592","3446","46"
"Bleckley","905","US-13023","13","23","12838","52","32","7049.38","249.26","467.36","60","912","20"
"Brantley","1289","US-13025","13","25","19202","102","37","6712.84","192.69","1093.64","210","866","5"
"Brooks","1135","US-13027","13","27","15727","97","38","7216.89","241.62","604.06","95","684","13"
"Bryan","3340","US-13029","13","29","39137","216","39","8534.12","99.65","794.64","311","1232","3"
"Bulloch","6118","US-13031","13","31","79467","240","65","7698.79","81.79","758.81","603","2332","62"
"Burke","1952","US-13033","13","33","22342","170","40","8736.91","179.04","313.31","70","985","26"
"Butts","2601","US-13035","13","35","25174","148","84","10332.09","333.68","464.77","117","942","7"
"Calhoun","511","US-13037","13","37","6317","78","16","8089.28","253.28","744.02","47","173","1"
"Camden","4494","US-13039","13","39","53924","171","39","8333.95","72.32","871.6","470","1122","9"
"Candler","886","US-13043","13","43","10837","67","38","8175.69","350.65","498.29","54","258","30"
"Carroll","8096","US-13045","13","45","120119","358","135","6739.98","112.39","259.74","312","4993","119"
"Catoosa","6388","US-13047","13","47","68771","276","70","9288.8","101.79","396.97","273","887","8"
"Charlton","1488","US-13049","13","49","13251","80","30","11229.34","226.4","550.9","73","413","8"
"Chatham","25322","US-13051","13","51","292176","1902","459","8666.69","157.1","980.92","2866","3929","29"
"Chattahoochee","4267","US-13053","13","53","10749","35","13","39696.72","120.94","418.64","45","693","4"
"Chattooga","2414","US-13055","13","55","24766","194","67","9747.23","270.53","395.7","98","726","9"
"Cherokee","24957","US-13057","13","57","266617","1500","327","9360.62","122.65","529.22","1411","10017","18"
"Clarke","14023","US-13059","13","59","129779","527","145","10805.29","111.73","473.88","615","2414","6"
"Clay","202","US-13061","13","61","2855","10","3","7075.31","105.08","350.26","10","70","0"
"Clayton","27578","US-13063","13","63","304838","1557","512","9046.77","167.96","533.4","1626","3428","28"
"Clinch","845","US-13065","13","65","6656","71","25","12695.31","375.6","841.35","56","272","2"
"Cobb","68134","US-13067","13","67","790588","3735","1055","8618.14","133.44","426.01","3368","20750","95"
"Coffee","5037","US-13069","13","69","43042","725","150","11702.52","348.5","908.42","391","1229","34"
"Colquitt","4261","US-13071","13","71","45393","289","91","9386.91","200.47","458.22","208","1375","44"
"Columbia","12125","US-13073","13","73","158631","542","170","7643.52","107.17","306.37","486","6999","46"
"Cook","1342","US-13075","13","75","17437","111","41","7696.28","235.13","573.49","100","1221","4"
"Coweta","9730","US-13077","13","77","152001","432","229","6401.27","150.66","351.31","534","6514","14"
"Crawford","611","US-13079","13","79","12228","81","19","4996.73","155.38","474.32","58","185","2"
"Crisp","1592","US-13081","13","81","22289","172","59","7142.54","264.7","444.17","99","793","35"
"Dade","1383","US-13083","13","83","16162","63","14","8557.11","86.62","624.92","101","249","1"
"Dawson","3033","US-13085","13","85","27021","266","48","11224.6","177.64","651.35","176","361","1"
"DeKalb","65135","US-13089","13","89","793154","5241","1010","8212.15","127.34","427.53","3391","9437","88"
"Decatur","2511","US-13087","13","87","26322","167","63","9539.55","239.34","824.41","217","996","15"
"Dodge","1186","US-13091","13","91","20385","112","56","5818","274.71","353.2","72","1324","55"
"Dooly","883","US-13093","13","93","13400","96","31","6589.55","231.34","425.37","57","344","15"
"Dougherty","6412","US-13095","13","95","89905","1119","292","7131.97","324.79","491.63","442","2513","24"
"Douglas","13612","US-13097","13","97","151906","990","194","8960.8","127.71","466.74","709","3925","45"
"Early","1268","US-13099","13","99","10146","83","42","12497.54","413.96","1498.13","152","226","5"
"Echols","378","US-13101","13","101","3969","13","4","9523.81","100.78","327.54","13","230","5"
"Effingham","4830","US-13103","13","103","64026","309","75","7543.81","117.14","951.18","609","1063","3"
"Elbert","1617","US-13105","13","105","18945","135","60","8535.23","316.71","221.69","42","820","14"
"Emanuel","1990","US-13107","13","107","22664","132","55","8780.44","242.68","533.89","121","1033","30"
"Evans","942","US-13109","13","109","10687","88","21","8814.45","196.5","757.93","81","331","14"
"Fannin","2430","US-13111","13","111","26320","202","66","9232.52","250.76","490.12","129","354","9"
"Fayette","7518","US-13113","13","113","117544","340","164","6395.9","139.52","365.82","430","2888","16"
"Floyd","10837","US-13115","13","115","99916","920","202","10846.11","202.17","555.47","555","2351","45"
"Forsyth","20067","US-13117","13","117","252507","1070","201","7947.11","79.6","437.61","1105","5278","8"
"Franklin","2614","US-13119","13","119","23329","177","49","11204.94","210.04","535.81","125","378","10"
"Fulton","92841","US-13121","13","121","1099181","5747","1392","8446.38","126.64","437.69","4811","17423","112"
"Gilmer","2739","US-13123","13","123","31417","238","80","8718.21","254.64","375.59","118","624","14"
"Glascock","161","US-13125","13","125","3025","24","7","5322.31","231.4","396.69","12","163","12"
"Glynn","8607","US-13127","13","127","86047","511","171","10002.67","198.73","1442.24","1241","2010","20"
"Gordon","7009","US-13129","13","129","58049","352","108","12074.28","186.05","530.59","308","1987","13"
"Grady","1900","US-13131","13","131","24540","199","51","7742.46","207.82","603.1","148","851","15"
"Greene","1756","US-13133","13","133","18717","149","56","9381.85","299.19","961.69","180","372","8"
"Gwinnett","93187","US-13135","13","135","971145","5461","1149","9595.58","118.31","293.78","2853","17489","80"
"Habersham","5002","US-13137","13","137","45800","517","159","10921.4","347.16","445.41","204","477","9"
"Hall","27282","US-13139","13","139","206349","2641","483","13221.29","234.07","485.59","1002","2573","26"
"Hancock","885","US-13141","13","141","8193","113","66","10801.9","805.57","292.93","24","86","3"
"Haralson","1870","US-13143","13","143","30722","80","36","6086.84","117.18","227.85","70","1087","56"
"Harris","2548","US-13145","13","145","34712","184","64","7340.4","184.37","475.34","165","460","2"
"Hart","1892","US-13147","13","147","26107","137","39","7247.1","149.39","294.94","77","779","18"
"Heard","759","US-13149","13","149","12370","52","18","6135.81","145.51","541.63","67","324","5"
"Henry","22419","US-13151","13","151","239866","704","324","9346.47","135.08","632.85","1518","7346","26"
"Houston","11990","US-13153","13","153","157039","907","211","7635.05","134.36","774.97","1217","5830","66"
"Irwin","815","US-13155","13","155","9433","87","19","8639.88","201.42","243.82","23","338","12"
"Jackson","9621","US-13157","13","157","74700","574","141","12879.52","188.76","825.97","617","1547","13"
"Jasper","766","US-13159","13","159","14199","64","20","5394.75","140.85","323.97","46","841","20"
"Jeff Davis","1489","US-13161","13","161","15148","105","38","9829.68","250.86","719.57","109","787","7"
"Jefferson","1661","US-13163","13","163","15313","170","61","10846.99","398.35","228.56","35","478","8"
"Jenkins","797","US-13165","13","165","8576","87","40","9293.38","466.42","384.79","33","186","5"
"Johnson","858","US-13167","13","167","9661","101","43","8881.07","445.09","414.04","40","409","7"
"Jones","1868","US-13169","13","169","28591","183","56","6533.52","195.87","612.08","175","538","6"
"Lamar","1692","US-13171","13","171","19347","141","49","8745.54","253.27","1168.14","226","854","11"
"Lanier","592","US-13173","13","173","10351","29","10","5719.25","96.61","502.37","52","436","4"
"Laurens","4407","US-13175","13","175","47296","379","150","9317.91","317.15","892.25","422","2314","25"
"Lee","1888","US-13177","13","177","29971","219","54","6299.42","180.17","480.46","144","1449","8"
"Liberty","4447","US-13179","13","179","61904","258","68","7183.7","109.85","675.24","418","694","5"
"Lincoln","570","US-13181","13","181","8125","58","25","7015.38","307.69","295.38","24","332","3"
"Long","910","US-13183","13","183","19915","55","12","4569.42","60.26","537.28","107","248","2"
"Lowndes","9127","US-13185","13","185","117878","421","152","7742.75","128.95","589.59","695","7326","70"
"Lumpkin","3194","US-13187","13","187","33802","329","71","9449.15","210.05","630.14","213","175","12"
"Macon","681","US-13193","13","193","12988","93","33","5243.3","254.08","246.38","32","293","5"
"Madison","3065","US-13195","13","195","30177","163","47","10156.74","155.75","599.79","181","544","10"
"Marion","499","US-13197","13","197","8293","44","23","6017.12","277.34","602.92","50","211","3"
"McDuffie","1877","US-13189","13","189","21597","176","45","8691.02","208.36","421.35","91","932","7"
"McIntosh","883","US-13191","13","191","14567","62","14","6061.65","96.11","1043.45","152","197","2"
"Meriwether","1750","US-13199","13","199","21020","176","81","8325.4","385.35","542.34","114","602","12"
"Miller","787","US-13201","13","201","5764","45","9","13653.71","156.14","1439.97","83","200","5"
"Mitchell","1770","US-13205","13","205","22056","246","78","8025.03","353.65","489.66","108","736","8"
"Monroe","2183","US-13207","13","207","27727","216","95","7873.19","342.63","566.24","157","945","14"
"Montgomery","879","US-13209","13","209","9224","50","21","9529.49","227.67","791.41","73","248","2"
"Morgan","1417","US-13211","13","211","19138","100","24","7404.12","125.4","710.63","136","1029","7"
"Murray","4718","US-13213","13","213","40261","286","86","11718.54","213.61","787.36","317","841","8"
"Muscogee","16751","US-13215","13","215","191626","1367","443","8741.51","231.18","591.78","1134","2450","68"
"Newton","8617","US-13217","13","217","112354","719","243","7669.51","216.28","509.11","572","4324","24"
"Non-GA Resident/Unknown State","26221","US-.",".",".","0","1424","511","0","0","0","1551","7307","206"
"Oconee","3404","US-13219","13","219","41737","138","67","8155.83","160.53","448.04","187","1018","7"
"Oglethorpe","1300","US-13221","13","221","15240","82","31","8530.18","203.41","328.08","50","321","1"
"Paulding","12145","US-13223","13","223","172542","481","179","7038.87","103.74","336.73","581","7187","63"
"Peach","2144","US-13225","13","225","27375","247","63","7831.96","230.14","621","170","947","9"
"Pickens","2827","US-13227","13","227","33530","249","64","8431.26","190.87","465.25","156","1190","17"
"Pierce","1556","US-13229","13","229","19545","163","51","7961.12","260.94","721.41","141","1534","12"
"Pike","1286","US-13231","13","231","18860","91","31","6818.66","164.37","514.32","97","1408","15"
"Polk","4314","US-13233","13","233","43482","404","88","9921.35","202.38","568.05","247","1911","13"
"Pulaski","655","US-13235","13","235","10893","57","32","6013.04","293.77","284.59","31","422","17"
"Putnam","2123","US-13237","13","237","21885","185","64","9700.71","292.44","694.54","152","447","0"
"Quitman","87","US-13239","13","239","2294","12","2","3792.5","87.18","174.37","4","99","1"
"Rabun","1685","US-13241","13","241","16986","166","44","9919.93","259.04","317.91","54","255","8"
"Randolph","522","US-13243","13","243","6754","89","33","7728.75","488.6","384.96","26","291","1"
"Richmond","21848","US-13245","13","245","202240","1476","449","10803.01","222.01","378.76","766","5572","95"
"Rockdale","7030","US-13247","13","247","94960","956","161","7403.12","169.55","426.5","405","2029","21"
"Schley","254","US-13249","13","249","5275","24","5","4815.17","94.79","398.1","21","184","0"
"Screven","995","US-13251","13","251","13900","76","21","7158.27","151.08","683.45","95","284","13"
"Seminole","899","US-13253","13","253","8140","82","18","11044.23","221.13","1289.93","105","247","1"
"Spalding","4834","US-13255","13","255","69110","530","173","6994.65","250.33","487.63","337","2647","35"
"Stephens","3239","US-13257","13","257","26328","269","80","12302.49","303.86","565.94","149","163","1"
"Stewart","1063","US-13259","13","259","6129","132","26","17343.78","424.21","146.84","9","130","0"
"Sumter","2114","US-13261","13","261","29399","288","98","7190.72","333.34","629.27","185","984","9"
"Talbot","454","US-13263","13","263","6158","48","20","7372.52","324.78","519.65","32","119","0"
"Taliaferro","111","US-13265","13","265","1632","10","3","6801.47","183.82","428.92","7","30","0"
"Tattnall","2213","US-13267","13","267","25411","133","52","8708.83","204.64","676.87","172","676","22"
"Taylor","562","US-13269","13","269","7958","77","23","7062.08","289.02","414.68","33","344","3"
"Telfair","817","US-13271","13","271","15644","79","48","5222.45","306.83","332.4","52","788","13"
"Terrell","637","US-13273","13","273","8467","123","48","7523.33","566.91","389.75","33","289","1"
"Thomas","4470","US-13275","13","275","44431","409","120","10060.54","270.08","947.54","421","1157","10"
"Tift","4078","US-13277","13","277","40830","437","106","9987.75","259.61","1031.1","421","2464","31"
"Toombs","3552","US-13279","13","279","26983","227","107","13163.84","396.55","1174.81","317","668","16"
"Towns","1255","US-13281","13","281","12034","158","49","10428.79","407.18","506.9","61","144","12"
"Treutlen","748","US-13283","13","283","6829","57","33","10953.29","483.23","951.82","65","280","4"
"Troup","6911","US-13285","13","285","70414","576","208","9814.81","295.4","603.57","425","1950","39"
"Turner","673","US-13287","13","287","8076","94","36","8333.33","445.77","408.62","33","613","6"
