"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","1460","13"
"Hispanic/Latino","American Indian/Alaska Native","60","0"
"Hispanic/Latino","Asian","144","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","121","0"
"Hispanic/Latino","Other","19617","193"
"Hispanic/Latino","Unknown","8262","6"
"Hispanic/Latino","White","26875","343"
"Non-Hispanic/Latino","African-American/Black","111708","3515"
"Non-Hispanic/Latino","American Indian/Alaska Native","195","10"
"Non-Hispanic/Latino","Asian","7165","163"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","325","7"
"Non-Hispanic/Latino","Other","5091","16"
"Non-Hispanic/Latino","Unknown","3804","11"
"Non-Hispanic/Latino","White","152685","4824"
"Unknown","African-American/Black","15915","14"
"Unknown","American Indian/Alaska Native","91","0"
"Unknown","Asian","1932","1"
"Unknown","Native Hawaiian/Pacific Islander","114","0"
"Unknown","Other","6611","5"
"Unknown","Unknown","81254","29"
"Unknown","White","23475","25"
