"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","2739","21"
"Hispanic/Latino","American Indian/Alaska Native","134","0"
"Hispanic/Latino","Asian","291","2"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","192","1"
"Hispanic/Latino","Other","30859","307"
"Hispanic/Latino","Unknown","13606","13"
"Hispanic/Latino","White","41108","548"
"Non-Hispanic/Latino","African-American/Black","199068","5721"
"Non-Hispanic/Latino","American Indian/Alaska Native","363","11"
"Non-Hispanic/Latino","Asian","15376","322"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","603","12"
"Non-Hispanic/Latino","Other","10625","55"
"Non-Hispanic/Latino","Unknown","7160","45"
"Non-Hispanic/Latino","White","292910","9533"
"Unknown","African-American/Black","26872","28"
"Unknown","American Indian/Alaska Native","183","0"
"Unknown","Asian","3617","1"
"Unknown","Native Hawaiian/Pacific Islander","175","0"
"Unknown","Other","26649","22"
"Unknown","Unknown","140834","57"
"Unknown","White","41822","49"
