"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","1921","12"
"Hispanic/Latino","American Indian/Alaska Native","96","0"
"Hispanic/Latino","Asian","192","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","149","0"
"Hispanic/Latino","Other","23985","219"
"Hispanic/Latino","Unknown","11048","4"
"Hispanic/Latino","White","32250","385"
"Non-Hispanic/Latino","African-American/Black","144353","3794"
"Non-Hispanic/Latino","American Indian/Alaska Native","290","10"
"Non-Hispanic/Latino","Asian","10141","181"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","452","6"
"Non-Hispanic/Latino","Other","7038","25"
"Non-Hispanic/Latino","Unknown","6256","27"
"Non-Hispanic/Latino","White","210072","5554"
"Unknown","African-American/Black","21077","22"
"Unknown","American Indian/Alaska Native","116","0"
"Unknown","Asian","2588","0"
"Unknown","Native Hawaiian/Pacific Islander","140","0"
"Unknown","Other","16063","12"
"Unknown","Unknown","122030","26"
"Unknown","White","32455","22"
