"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","2808","US-13001","13","1","18561","244","97","15128.5","522.6","64.65","12","733","10","17"
"Atkinson","1193","US-13003","13","3","8330","180","32","14321.73","384.15","48.02","4","398","5","18"
"Bacon","1959","US-13005","13","5","11404","158","52","17178.18","455.98","87.69","10","685","12","14"
"Baker","244","US-13007","13","7","3116","44","13","7830.55","417.2","64.18","2","131","1","3"
"Baldwin","5306","US-13009","13","9","44428","395","171","11942.92","384.89","36.01","16","1458","27","16"
"Banks","2472","US-13011","13","11","19982","285","61","12371.13","305.27","130.12","26","343","5","4"
"Barrow","13325","US-13013","13","13","86383","879","194","15425.49","224.58","144.7","125","1749","7","5"
"Bartow","15720","US-13015","13","15","110771","1047","319","14191.44","287.98","150.76","167","5196","45","76"
"Ben Hill","1871","US-13017","13","17","16645","181","71","11240.61","426.55","24.03","4","1372","37","60"
"Berrien","1550","US-13019","13","19","19276","96","50","8041.09","259.39","36.31","7","1957","21","34"
"Bibb","20430","US-13021","13","21","152150","2383","587","13427.54","385.8","46.66","71","5644","71","68"
"Bleckley","1104","US-13023","13","23","12838","63","40","8599.47","311.58","15.58","2","1229","44","64"
"Brantley","1902","US-13025","13","25","19202","163","77","9905.22","401","20.83","4","1239","13","31"
"Brooks","1400","US-13027","13","27","15727","134","54","8901.89","343.36","25.43","4","1038","19","25"
"Bryan","4662","US-13029","13","29","39137","329","65","11912","166.08","48.55","19","1685","10","14"
"Bulloch","7986","US-13031","13","31","79467","317","100","10049.45","125.84","47.82","38","3274","121","188"
"Burke","2314","US-13033","13","33","22342","194","49","10357.17","219.32","44.76","10","1448","37","29"
"Butts","3419","US-13035","13","35","25174","200","113","13581.47","448.88","91.36","23","1360","10","15"
"Calhoun","615","US-13037","13","37","6317","90","21","9735.63","332.44","31.66","2","227","0","2"
"Camden","6082","US-13039","13","39","53924","225","80","11278.84","148.36","33.38","18","1979","17","35"
"Candler","1110","US-13043","13","43","10837","83","49","10242.69","452.15","9.23","1","452","41","37"
"Carroll","10191","US-13045","13","45","120119","392","160","8484.09","133.2","93.24","112","6478","193","282"
"Catoosa","8604","US-13047","13","47","68771","316","97","12511.09","141.05","114.87","79","1226","22","29"
"Charlton","1745","US-13049","13","49","13251","108","43","13168.82","324.5","37.73","5","528","13","18"
"Chatham","33509","US-13051","13","51","292176","2686","668","11468.77","228.63","55.45","162","5661","52","57"
"Chattahoochee","5367","US-13053","13","53","10749","42","16","49930.23","148.85","902.41","97","763","5","4"
"Chattooga","3736","US-13055","13","55","24766","258","91","15085.2","367.44","100.94","25","931","17","20"
"Cherokee","32043","US-13057","13","57","266617","2031","451","12018.36","169.16","95.27","254","12560","26","43"
"Clarke","17680","US-13059","13","59","129779","798","178","13623.16","137.16","80.14","104","2704","8","4"
"Clay","234","US-13061","13","61","2855","13","4","8196.15","140.11","70.05","2","80","0","4"
"Clayton","35774","US-13063","13","63","304838","2260","729","11735.41","239.14","82.34","251","4430","45","17"
"Clinch","1010","US-13065","13","65","6656","86","34","15174.28","510.82","0","0","488","2","10"
"Cobb","87011","US-13067","13","67","790588","4279","1318","11005.86","166.71","131.67","1041","25278","113","245"
"Coffee","6368","US-13069","13","69","43042","911","192","14794.85","446.08","34.85","15","1580","49","97"
"Colquitt","5560","US-13071","13","71","45393","347","135","12248.58","297.4","41.86","19","2000","68","32"
"Columbia","14865","US-13073","13","73","158631","678","256","9370.8","161.38","51.69","82","10444","59","92"
"Cook","1681","US-13075","13","75","17437","129","53","9640.42","303.95","5.73","1","1952","12","23"
"Coweta","13087","US-13077","13","77","152001","880","347","8609.81","228.29","112.5","171","8231","41","41"
"Crawford","833","US-13079","13","79","12228","108","39","6812.23","318.94","8.18","1","314","6","4"
"Crisp","1863","US-13081","13","81","22289","186","65","8358.38","291.62","13.46","3","1315","51","84"
"Dade","1858","US-13083","13","83","16162","70","18","11496.1","111.37","129.93","21","353","4","4"
"Dawson","4250","US-13085","13","85","27021","349","75","15728.51","277.56","170.24","46","507","2","3"
"DeKalb","81668","US-13089","13","89","793154","6527","1246","10296.61","157.09","94.18","747","11979","134","61"
"Decatur","3481","US-13087","13","87","26322","224","79","13224.68","300.13","49.39","13","1320","30","67"
"Dodge","1536","US-13091","13","91","20385","125","63","7534.95","309.05","14.72","3","2100","71","80"
"Dooly","1085","US-13093","13","93","13400","104","38","8097.01","283.58","0","0","572","24","26"
"Dougherty","9161","US-13095","13","95","89905","1357","389","10189.64","432.68","27.81","25","3379","36","20"
"Douglas","17883","US-13097","13","97","151906","1135","252","11772.41","165.89","88.87","135","4842","55","117"
"Early","1544","US-13099","13","99","10146","103","53","15217.82","522.37","9.86","1","337","5","18"
"Echols","415","US-13101","13","101","3969","15","5","10456.03","125.98","50.39","2","317","6","8"
"Effingham","7081","US-13103","13","103","64026","507","153","11059.57","238.97","76.53","49","1892","22","22"
"Elbert","2080","US-13105","13","105","18945","190","70","10979.15","369.49","95.01","18","1306","21","16"
"Emanuel","2700","US-13107","13","107","22664","170","73","11913.17","322.1","17.65","4","1763","69","153"
"Evans","1125","US-13109","13","109","10687","108","36","10526.81","336.86","74.86","8","523","18","28"
"Fannin","3263","US-13111","13","111","26320","271","93","12397.42","353.34","110.18","29","613","18","15"
"Fayette","9975","US-13113","13","113","117544","643","221","8486.18","188.01","110.6","130","3553","25","17"
"Floyd","15733","US-13115","13","115","99916","1209","313","15746.23","313.26","140.12","140","3004","83","108"
"Forsyth","27649","US-13117","13","117","252507","1281","277","10949.8","109.7","147.32","372","7349","13","16"
"Franklin","3349","US-13119","13","119","23329","219","68","14355.52","291.48","192.89","45","663","16","12"
"Fulton","113881","US-13121","13","121","1099181","7610","1681","10360.53","152.93","104.71","1151","21097","153","141"
"Gilmer","3568","US-13123","13","123","31417","339","119","11356.91","378.78","111.4","35","1260","18","19"
"Glascock","187","US-13125","13","125","3025","28","7","6181.82","231.4","0","0","227","14","6"
