"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","3150","25"
"Hispanic/Latino","American Indian/Alaska Native","148","0"
"Hispanic/Latino","Asian","333","2"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","212","2"
"Hispanic/Latino","Other","34955","346"
"Hispanic/Latino","Unknown","13935","7"
"Hispanic/Latino","White","46732","621"
"Non-Hispanic/Latino","African-American/Black","227820","6375"
"Non-Hispanic/Latino","American Indian/Alaska Native","384","11"
"Non-Hispanic/Latino","Asian","17443","372"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","698","10"
"Non-Hispanic/Latino","Other","11847","58"
"Non-Hispanic/Latino","Unknown","6333","15"
"Non-Hispanic/Latino","White","333429","10485"
"Unknown","African-American/Black","23951","15"
"Unknown","American Indian/Alaska Native","136","0"
"Unknown","Asian","3834","1"
"Unknown","Native Hawaiian/Pacific Islander","173","0"
"Unknown","Other","24478","9"
"Unknown","Unknown","113318","32"
"Unknown","White","37629","18"
