"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","479828","8624","32892"
"Male","Georgia","412407","9775","31563"
"Unknown","Georgia","8703","5","150"
"Female","Appling","1044","27","96"
"Male","Appling","878","40","93"
"Female","Atkinson","434","9","64"
"Male","Atkinson","369","11","62"
"Female","Bacon","553","14","42"
"Male","Bacon","743","15","49"
"Female","Baker","84","2","13"
"Male","Baker","80","8","22"
"Female","Baldwin","2146","37","142"
"Male","Baldwin","1723","80","186"
"Unknown","Baldwin","18","0","0"
"Female","Banks","890","19","114"
"Male","Banks","761","17","87"
"Unknown","Banks","15","0","0"
"Female","Barrow","4810","68","326"
"Male","Barrow","4130","73","301"
"Unknown","Barrow","32","0","1"
"Female","Bartow","5970","101","407"
"Male","Bartow","5310","118","437"
"Unknown","Bartow","110","0","0"
"Female","Ben Hill","863","27","86"
"Male","Ben Hill","640","35","74"
"Unknown","Ben Hill","1","0","0"
"Female","Berrien","591","17","41"
"Male","Berrien","484","16","34"
"Unknown","Berrien","5","0","0"
"Female","Bibb","7716","210","966"
"Male","Bibb","5721","209","831"
"Unknown","Bibb","116","0","2"
"Female","Bleckley","468","18","26"
"Male","Bleckley","335","15","23"
"Unknown","Bleckley","6","0","1"
"Female","Brantley","522","16","48"
"Male","Brantley","441","19","37"
"Unknown","Brantley","1","0","0"
"Female","Brooks","554","12","50"
"Male","Brooks","400","24","41"
"Unknown","Brooks","7","0","0"
"Female","Bryan","1499","18","88"
"Male","Bryan","1324","20","98"
"Unknown","Bryan","13","0","0"
"Female","Bulloch","2948","36","125"
"Male","Bulloch","2275","26","99"
"Female","Burke","1007","24","88"
"Male","Burke","797","16","73"
"Unknown","Burke","10","0","1"
"Female","Butts","1092","37","55"
"Male","Butts","1168","46","83"
"Unknown","Butts","119","0","1"
"Female","Calhoun","226","11","37"
"Male","Calhoun","221","5","38"
"Unknown","Calhoun","2","0","0"
"Female","Camden","1753","17","78"
"Male","Camden","1541","15","66"
"Unknown","Camden","11","0","0"
"Female","Candler","427","14","34"
"Male","Candler","363","24","29"
"Female","Carroll","3960","63","154"
"Male","Carroll","3525","69","163"
"Unknown","Carroll","40","0","1"
"Female","Catoosa","3143","35","140"
"Male","Catoosa","2657","32","121"
"Unknown","Catoosa","91","0","3"
"Female","Charlton","461","11","37"
"Male","Charlton","805","17","31"
"Unknown","Charlton","2","0","0"
"Female","Chatham","11261","199","865"
"Male","Chatham","9259","235","799"
"Unknown","Chatham","117","0","3"
"Female","Chattahoochee","250","1","12"
"Male","Chattahoochee","3491","12","21"
"Unknown","Chattahoochee","14","0","0"
"Female","Chattooga","1215","29","81"
"Male","Chattooga","1036","38","104"
"Unknown","Chattooga","10","0","0"
"Female","Cherokee","12025","138","635"
"Male","Cherokee","10661","180","735"
"Unknown","Cherokee","127","0","2"
"Female","Clarke","7175","61","260"
"Male","Clarke","5703","81","244"
"Unknown","Clarke","54","0","1"
"Female","Clay","106","1","4"
"Male","Clay","75","2","6"
"Unknown","Clay","5","0","0"
"Female","Clayton","13856","236","773"
"Male","Clayton","10546","255","669"
"Unknown","Clayton","156","0","1"
"Female","Clinch","381","10","35"
"Male","Clinch","360","15","33"
"Female","Cobb","32905","459","1679"
"Male","Cobb","28843","547","1734"
"Unknown","Cobb","270","0","9"
"Female","Coffee","2299","74","364"
"Male","Coffee","1960","70","293"
"Female","Colquitt","1880","35","133"
"Male","Colquitt","1763","50","129"
"Unknown","Colquitt","14","0","0"
"Female","Columbia","5976","73","233"
"Male","Columbia","5206","94","255"
"Unknown","Columbia","39","0","2"
"Female","Cook","677","17","59"
"Male","Cook","491","23","48"
"Unknown","Cook","12","0","0"
"Female","Coweta","4641","91","195"
"Male","Coweta","4207","124","203"
"Unknown","Coweta","30","0","0"
"Female","Crawford","288","10","44"
"Male","Crawford","231","9","28"
"Unknown","Crawford","2","0","0"
"Female","Crisp","827","27","102"
"Male","Crisp","610","31","65"
"Unknown","Crisp","23","0","1"
"Female","Dade","640","9","32"
"Male","Dade","585","4","30"
"Unknown","Dade","19","0","0"
"Female","Dawson","1472","19","118"
"Male","Dawson","1268","29","132"
"Unknown","Dawson","27","0","0"
"Female","DeKalb","31947","466","2577"
"Male","DeKalb","26607","518","2258"
"Unknown","DeKalb","522","0","8"
"Female","Decatur","1218","28","81"
"Male","Decatur","932","27","69"
"Unknown","Decatur","18","0","0"
"Female","Dodge","587","27","56"
"Male","Dodge","491","31","53"
"Unknown","Dodge","14","0","0"
"Female","Dooly","435","13","48"
"Male","Dooly","358","17","44"
"Unknown","Dooly","8","0","0"
"Female","Dougherty","3381","154","600"
"Male","Dougherty","2256","133","459"
"Unknown","Dougherty","31","0","0"
"Female","Douglas","6721","91","491"
"Male","Douglas","5528","95","418"
"Unknown","Douglas","48","0","2"
"Female","Early","622","24","48"
"Male","Early","413","18","29"
"Unknown","Early","6","0","0"
"Female","Echols","142","0","3"
"Male","Echols","218","4","10"
"Unknown","Echols","4","0","0"
"Female","Effingham","2057","30","131"
"Male","Effingham","1817","39","133"
"Unknown","Effingham","26","0","0"
"Female","Elbert","911","31","81"
"Male","Elbert","621","28","48"
"Unknown","Elbert","6","0","1"
"Female","Emanuel","1018","33","77"
"Male","Emanuel","749","22","54"
"Unknown","Emanuel","15","0","0"
"Female","Evans","443","7","52"
"Male","Evans","333","11","23"
"Female","Fannin","1168","28","92"
"Male","Fannin","1001","33","92"
"Unknown","Fannin","10","0","0"
"Female","Fayette","3572","71","130"
"Male","Fayette","3204","89","145"
"Unknown","Fayette","39","0","0"
"Female","Floyd","5381","79","426"
"Male","Floyd","4598","116","463"
"Unknown","Floyd","99","0","3"
"Female","Forsyth","9119","82","437"
"Male","Forsyth","8647","115","556"
"Unknown","Forsyth","530","0","2"
"Female","Franklin","1315","15","85"
"Male","Franklin","1052","28","70"
"Unknown","Franklin","16","0","0"
"Female","Fulton","44261","640","2730"
"Male","Fulton","39255","708","2606"
"Unknown","Fulton","431","0","5"
"Female","Gilmer","1398","33","119"
"Male","Gilmer","1141","44","110"
"Unknown","Gilmer","23","0","0"
"Female","Glascock","65","3","8"
"Male","Glascock","71","4","12"
"Unknown","Glascock","10","0","0"
"Female","Glynn","3547","74","247"
"Male","Glynn","3226","85","227"
"Unknown","Glynn","48","0","2"
"Female","Gordon","3454","45","161"
"Male","Gordon","2986","60","171"
"Unknown","Gordon","117","0","1"
"Female","Grady","917","18","96"
"Male","Grady","685","31","93"
"Unknown","Grady","19","0","0"
"Female","Greene","828","25","66"
"Male","Greene","685","29","75"
"Unknown","Greene","4","0","0"
"Female","Gwinnett","46605","527","2838"
"Male","Gwinnett","40914","602","2676"
