county_resident,Positive,DEATHS,HOSPITALIZATION,case_rate
Appling,931,24,83,5015.89
Atkinson,416,3,53,4994
Bacon,537,10,40,4708.87
Baker,72,3,16,2310.65
Baldwin,1797,53,131,4044.75
Banks,405,6,55,2026.82
Barrow,1886,41,221,2183.3
Bartow,2557,74,249,2308.37
Ben Hill,666,17,70,4001.2
Berrien,411,10,19,2132.19
Bibb,5527,139,788,3632.6
Bleckley,398,17,23,3100.17
Brantley,317,8,26,1650.87
Brooks,485,24,52,3083.87
Bryan,908,9,71,2320.06
Bulloch,2405,22,124,3026.41
Burke,693,9,73,3101.78
Butts,579,41,49,2299.99
Calhoun,229,7,44,3625.14
Camden,1095,7,40,2030.64
Candler,378,16,20,3488.05
Carroll,2434,63,150,2026.32
Catoosa,939,16,63,1365.4
Charlton,586,6,19,4422.31
Chatham,7388,131,682,2528.61
Chattahoochee,1436,2,13,13359.38
Chattooga,636,6,40,2568.04
Cherokee,5200,81,439,1950.36
Clarke,3750,34,179,2889.53
Clay,114,2,8,3992.99
Clayton,6664,145,619,2186.08
Clinch,310,5,25,4657.45
Cobb,17734,404,1619,2243.14
Coffee,1861,38,267,4323.68
Colquitt,1811,28,138,3989.6
Columbia,3299,47,158,2079.67
Cook,522,11,53,2993.63
Coweta,2337,32,111,1537.49
Crawford,159,4,26,1300.29
Crisp,495,15,64,2220.83
Dade,219,4,14,1355.03
Dawson,726,7,70,2686.8
DeKalb,17089,315,1898,2154.56
Decatur,1014,22,78,3852.29
Dodge,347,8,29,1702.23
Dooly,296,14,49,2208.96
Dougherty,3021,180,613,3360.21
Douglas,3250,67,372,2139.48
Early,431,32,34,4247.98
Echols,238,2,9,5996.47
Effingham,1173,19,79,1832.07
Elbert,517,1,29,2728.95
Emanuel,830,23,62,3662.2
Evans,383,5,30,3583.79
Fannin,499,8,38,1895.9
Fayette,1628,43,84,1385.01
Floyd,2501,35,196,2503.1
Forsyth,3353,36,274,1327.88
Franklin,604,11,47,2589.05
Fulton,25631,545,2208,2331.83
Gilmer,771,9,75,2454.09
Glascock,35,2,4,1157.02
Glynn,3194,82,243,3711.92
Gordon,1598,31,107,2752.85
Grady,695,17,85,2832.11
Greene,467,21,52,2495.06
Gwinnett,25107,359,2514,2585.3
Habersham,1402,65,191,3061.14
Hall,8143,133,876,3946.23
Hancock,370,39,59,4516.05
Haralson,365,8,23,1188.07
Harris,747,21,82,2151.99
Hart,436,11,58,1670.05
Heard,180,5,12,1455.13
Henry,4583,88,181,1910.65
Houston,2768,71,345,1762.62
Irwin,245,4,29,2597.26
Jackson,1652,27,133,2211.51
Jasper,194,4,19,1366.29
Jeff Davis,663,12,41,4376.82
Jefferson,708,20,68,4623.52
Jenkins,345,26,56,4022.85
Johnson,369,14,48,3819.48
Jones,486,4,42,1699.84
Lamar,332,17,36,1716.03
Lanier,276,5,15,2666.41
Laurens,1398,50,119,2955.85
Lee,654,25,98,2182.11
Liberty,956,19,103,1544.33
Lincoln,200,7,24,2461.54
Long,194,3,13,974.14
Lowndes,3594,72,184,3048.91
Lumpkin,786,12,80,2325.31
Macon,213,10,45,1639.98
Madison,565,8,51,1872.29
Marion,178,6,18,2146.39
McDuffie,529,13,63,2449.41
McIntosh,264,6,24,1812.32
Meriwether,501,11,67,2383.44
Miller,228,1,10,3955.59
Mitchell,727,45,138,3296.16
Monroe,610,43,77,2200.02
Montgomery,242,4,17,2623.59
Morgan,436,2,31,2278.19
Murray,731,4,42,1815.65
Muscogee,5615,151,617,2930.19
Newton,2380,65,238,2118.3
Non-GA Resident/Unknown State,16492,137,593,0
Oconee,618,20,55,1480.7
Oglethorpe,290,11,43,1902.89
Paulding,2438,42,137,1412.99
Peach,586,18,93,2140.64
Pickens,538,8,51,1604.53
Pierce,538,14,63,2752.62
Pike,288,8,26,1527.04
Polk,1278,17,82,2939.15
Pulaski,262,10,29,2405.21
Putnam,640,21,65,2924.38
Quitman,31,1,6,1351.35
Rabun,297,7,39,1748.5
Randolph,320,27,54,4737.93
Richmond,6245,138,509,3087.92
Rockdale,1709,33,195,1799.71
Schley,97,2,13,1838.86
Screven,313,9,38,2251.8
Seminole,309,8,23,3796.07
Spalding,1217,54,163,1760.96
Stephens,896,28,94,3403.22
Stewart,377,11,73,6151.09
Sumter,884,60,187,3006.9
Talbot,155,5,22,2517.05
Taliaferro,19,0,1,1164.22
Tattnall,712,8,53,2801.94
Taylor,164,7,26,2060.82
Telfair,359,14,33,2294.81
Terrell,322,31,73,3803
Thomas,1457,58,157,3279.24
Tift,1577,51,195,3862.36
Toombs,1152,29,88,4269.35
Towns,225,6,25,1869.7
Treutlen,226,5,25,3309.42
Troup,2652,90,293,3766.3
Turner,283,21,45,3504.21
Twiggs,170,7,36,2102.4
Union,519,14,62,2048.55
Unknown,2538,4,54,0
Upson,687,58,69,2614.45
Walker,1137,25,53,1633.39
Walton,1589,48,155,1658.42
Ware,1376,47,155,3837.89
Warren,123,5,23,2360.84
Washington,627,6,41,3088.37
Wayne,1014,26,84,3382.93
Webster,40,2,9,1568.63
Wheeler,154,8,16,1947.15
White,592,15,86,1864.1
Whitfield,4146,55,217,3960.94
Wilcox,228,20,47,2593.86
Wilkes,232,3,25,2316.76
Wilkinson,298,17,54,3341.18
Worth,514,29,84,2551.88
