"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","4943","38"
"Hispanic/Latino","American Indian/Alaska Native","276","1"
"Hispanic/Latino","Asian","484","6"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","355","6"
"Hispanic/Latino","Other","45330","442"
"Hispanic/Latino","Unknown","22023","10"
"Hispanic/Latino","White","59826","734"
"Non-Hispanic/Latino","African-American/Black","328889","8178"
"Non-Hispanic/Latino","American Indian/Alaska Native","603","18"
"Non-Hispanic/Latino","Asian","23604","413"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","941","15"
"Non-Hispanic/Latino","Other","21426","275"
"Non-Hispanic/Latino","Unknown","11189","12"
"Non-Hispanic/Latino","White","476858","14360"
"Unknown","African-American/Black","28578","25"
"Unknown","American Indian/Alaska Native","217","0"
"Unknown","Asian","5117","2"
"Unknown","Native Hawaiian/Pacific Islander","216","0"
"Unknown","Other","28850","18"
"Unknown","Unknown","159584","73"
"Unknown","White","43547","47"
