"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","201527","4041","16873"
"Male","Georgia","173906","4368","16022"
"Unknown","Georgia","7072","9","194"
"Female","Appling","652","12","54"
"Male","Appling","542","26","52"
"Unknown","Appling","13","0","0"
"Female","Atkinson","263","5","33"
"Male","Atkinson","234","3","35"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","333","7","20"
"Male","Bacon","305","11","29"
"Unknown","Bacon","10","0","1"
"Female","Baker","50","2","8"
"Male","Baker","52","4","13"
"Female","Baldwin","1328","15","72"
"Male","Baldwin","1067","53","104"
"Unknown","Baldwin","21","0","0"
"Female","Banks","363","4","45"
"Male","Banks","264","5","35"
"Unknown","Banks","6","0","0"
"Female","Barrow","1542","33","158"
"Male","Barrow","1258","23","126"
"Unknown","Barrow","22","0","1"
"Female","Bartow","2110","45","158"
"Male","Bartow","1829","52","187"
"Unknown","Bartow","51","0","3"
"Female","Ben Hill","541","13","50"
"Male","Ben Hill","365","22","44"
"Unknown","Ben Hill","1","0","0"
"Female","Berrien","283","9","16"
"Male","Berrien","224","8","12"
"Unknown","Berrien","8","0","0"
"Female","Bibb","3955","114","502"
"Male","Bibb","2929","98","422"
"Unknown","Bibb","63","0","1"
"Female","Bleckley","313","16","18"
"Male","Bleckley","206","12","18"
"Unknown","Bleckley","8","0","0"
"Female","Brantley","272","7","25"
"Male","Brantley","223","6","18"
"Unknown","Brantley","2","0","0"
"Female","Brooks","305","6","27"
"Male","Brooks","240","20","27"
"Unknown","Brooks","11","0","0"
"Female","Bryan","713","7","44"
"Male","Bryan","617","9","57"
"Unknown","Bryan","18","0","0"
"Female","Bulloch","1811","21","85"
"Male","Bulloch","1341","13","64"
"Unknown","Bulloch","42","0","0"
"Female","Burke","506","7","48"
"Male","Burke","429","5","43"
"Unknown","Burke","4","0","1"
"Female","Butts","370","20","26"
"Male","Butts","389","24","31"
"Unknown","Butts","44","0","3"
"Female","Calhoun","141","8","22"
"Male","Calhoun","138","2","29"
"Unknown","Calhoun","1","0","0"
"Female","Camden","806","8","41"
"Male","Camden","734","10","36"
"Unknown","Camden","11","0","0"
"Female","Candler","315","10","24"
"Male","Candler","251","16","22"
"Unknown","Candler","2","0","0"
"Female","Carroll","1937","40","103"
"Male","Carroll","1725","41","105"
"Unknown","Carroll","34","0","2"
"Female","Catoosa","879","14","56"
"Male","Catoosa","755","11","31"
"Unknown","Catoosa","44","0","0"
"Female","Charlton","232","4","14"
"Male","Charlton","428","7","17"
"Unknown","Charlton","4","0","0"
"Female","Chatham","5449","89","455"
"Male","Chatham","4332","109","407"
"Unknown","Chatham","153","0","3"
"Female","Chattahoochee","117","1","5"
"Male","Chattahoochee","1769","0","9"
"Unknown","Chattahoochee","7","0","1"
"Female","Chattooga","573","13","31"
"Male","Chattooga","467","17","42"
"Unknown","Chattooga","15","0","1"
"Female","Cherokee","4140","54","276"
"Male","Cherokee","3753","55","288"
"Unknown","Cherokee","95","0","3"
"Female","Clarke","3435","20","130"
"Male","Clarke","2732","30","131"
"Unknown","Clarke","45","0","2"
"Female","Clay","75","1","3"
"Male","Clay","46","2","6"
"Unknown","Clay","3","0","0"
"Female","Clayton","4986","98","390"
"Male","Clayton","3886","89","342"
"Unknown","Clayton","116","0","4"
"Female","Clinch","246","2","15"
"Male","Clinch","232","11","20"
"Unknown","Clinch","4","0","0"
"Female","Cobb","12491","232","1037"
"Male","Cobb","10968","249","1023"
"Unknown","Cobb","197","0","6"
"Female","Coffee","1248","32","194"
"Male","Coffee","1148","35","156"
"Unknown","Coffee","19","0","0"
"Female","Colquitt","1110","17","92"
"Male","Colquitt","1073","24","82"
"Unknown","Colquitt","8","0","0"
"Female","Columbia","2519","33","98"
"Male","Columbia","2301","36","112"
"Unknown","Columbia","21","0","2"
"Female","Cook","378","6","34"
"Male","Cook","288","10","30"
"Unknown","Cook","6","0","1"
"Female","Coweta","1670","29","79"
"Male","Coweta","1458","35","80"
"Unknown","Coweta","13","0","0"
"Female","Crawford","118","4","18"
"Male","Crawford","80","2","7"
