"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","439394","7253","28760"
"Male","Georgia","376081","8310","27773"
"Unknown","Georgia","11922","34","229"
"Female","Appling","1001","25","80"
"Male","Appling","830","35","84"
"Unknown","Appling","10","0","0"
"Female","Atkinson","410","7","60"
"Male","Atkinson","353","11","55"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","520","12","31"
"Male","Bacon","470","15","42"
"Unknown","Bacon","27","0","1"
"Female","Baker","82","2","13"
"Male","Baker","76","6","19"
"Female","Baldwin","2057","31","135"
"Male","Baldwin","1642","75","167"
"Unknown","Baldwin","29","0","1"
"Female","Banks","847","20","103"
"Male","Banks","702","13","75"
"Unknown","Banks","18","0","0"
"Female","Barrow","4344","64","298"
"Male","Barrow","3732","55","264"
"Unknown","Barrow","39","0","1"
"Female","Bartow","5415","88","353"
"Male","Bartow","4815","95","384"
"Unknown","Bartow","120","1","1"
"Female","Ben Hill","849","24","84"
"Male","Ben Hill","618","31","64"
"Unknown","Ben Hill","3","0","0"
"Female","Berrien","558","14","36"
"Male","Berrien","451","15","32"
"Unknown","Berrien","9","0","0"
"Female","Bibb","7313","184","893"
"Male","Bibb","5423","181","770"
"Unknown","Bibb","166","1","5"
"Female","Bleckley","453","18","23"
"Male","Bleckley","326","15","22"
"Unknown","Bleckley","6","0","0"
"Female","Brantley","477","13","37"
"Male","Brantley","393","15","30"
"Unknown","Brantley","6","0","0"
"Female","Brooks","521","12","45"
"Male","Brooks","377","25","40"
"Unknown","Brooks","17","0","0"
"Female","Bryan","1344","16","82"
"Male","Bryan","1133","16","88"
"Unknown","Bryan","40","0","0"
"Female","Bulloch","2854","31","119"
"Male","Bulloch","2180","21","86"
"Unknown","Bulloch","55","0","0"
"Female","Burke","932","18","74"
"Male","Burke","745","14","69"
"Unknown","Burke","8","0","1"
"Female","Butts","973","30","42"
"Male","Butts","919","38","66"
"Unknown","Butts","129","1","3"
"Female","Calhoun","228","10","35"
"Male","Calhoun","218","5","38"
"Unknown","Calhoun","3","0","0"
"Female","Camden","1627","15","69"
"Male","Camden","1438","13","51"
"Unknown","Camden","22","0","0"
"Female","Candler","397","13","31"
"Male","Candler","328","21","29"
"Unknown","Candler","2","0","0"
"Female","Carroll","3718","60","142"
"Male","Carroll","3280","64","152"
"Unknown","Carroll","40","0","1"
"Female","Catoosa","2794","31","126"
"Male","Catoosa","2299","31","105"
"Unknown","Catoosa","96","0","3"
"Female","Charlton","430","8","29"
"Male","Charlton","585","11","27"
"Unknown","Charlton","7","0","0"
"Female","Chatham","10216","162","777"
"Male","Chatham","8328","195","724"
"Unknown","Chatham","220","0","6"
"Female","Chattahoochee","225","1","9"
"Male","Chattahoochee","2471","9","14"
"Unknown","Chattahoochee","11","0","0"
"Female","Chattooga","1135","26","69"
