"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","425516","6773","27582"
"Male","Georgia","363802","7729","26627"
"Unknown","Georgia","11641","28","225"
"Female","Appling","977","22","76"
"Male","Appling","803","34","79"
"Unknown","Appling","11","0","0"
"Female","Atkinson","405","7","59"
"Male","Atkinson","348","9","53"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","518","11","31"
"Male","Bacon","465","15","42"
"Unknown","Bacon","27","0","1"
"Female","Baker","80","2","13"
"Male","Baker","74","5","18"
"Female","Baldwin","2025","27","130"
"Male","Baldwin","1615","72","159"
"Unknown","Baldwin","23","0","1"
"Female","Banks","828","18","100"
"Male","Banks","676","12","73"
"Unknown","Banks","17","0","0"
"Female","Barrow","4185","61","286"
"Male","Barrow","3596","51","258"
"Unknown","Barrow","39","0","1"
"Female","Bartow","5158","84","336"
"Male","Bartow","4582","92","360"
"Unknown","Bartow","116","0","1"
"Female","Ben Hill","837","24","82"
"Male","Ben Hill","610","31","64"
"Unknown","Ben Hill","3","0","0"
"Female","Berrien","548","13","35"
"Male","Berrien","440","15","31"
"Unknown","Berrien","7","0","0"
"Female","Bibb","7070","173","853"
"Male","Bibb","5230","163","734"
"Unknown","Bibb","171","0","3"
"Female","Bleckley","448","18","23"
"Male","Bleckley","318","14","22"
"Unknown","Bleckley","7","0","0"
"Female","Brantley","465","11","37"
"Male","Brantley","384","14","30"
"Unknown","Brantley","5","0","0"
"Female","Brooks","503","12","45"
"Male","Brooks","367","25","40"
"Unknown","Brooks","18","0","0"
"Female","Bryan","1278","13","76"
"Male","Bryan","1097","15","86"
"Unknown","Bryan","21","0","0"
"Female","Bulloch","2776","29","111"
"Male","Bulloch","2121","18","81"
"Unknown","Bulloch","57","0","0"
"Female","Burke","902","17","70"
"Male","Burke","725","14","67"
"Unknown","Burke","8","0","1"
"Female","Butts","929","30","40"
"Male","Butts","881","36","65"
"Unknown","Butts","126","1","3"
"Female","Calhoun","225","9","35"
"Male","Calhoun","211","5","36"
"Unknown","Calhoun","3","0","0"
"Female","Camden","1574","13","66"
"Male","Camden","1407","12","48"
"Unknown","Camden","21","0","0"
"Female","Candler","388","13","31"
"Male","Candler","324","20","28"
"Unknown","Candler","2","0","0"
"Female","Carroll","3630","56","140"
"Male","Carroll","3185","61","145"
"Unknown","Carroll","38","0","1"
"Female","Catoosa","2674","29","116"
"Male","Catoosa","2191","25","91"
"Unknown","Catoosa","85","0","2"
"Female","Charlton","422","7","28"
"Male","Charlton","578","10","26"
"Unknown","Charlton","6","0","0"
"Female","Chatham","9822","155","734"
"Male","Chatham","7997","180","686"
"Unknown","Chatham","180","0","4"
"Female","Chattahoochee","213","1","8"
"Male","Chattahoochee","2413","8","14"
"Unknown","Chattahoochee","11","0","0"
"Female","Chattooga","1102","25","65"
"Male","Chattooga","938","32","87"
"Unknown","Chattooga","11","0","0"
"Female","Cherokee","10290","107","503"
"Male","Cherokee","9010","134","585"
"Unknown","Cherokee","246","0","3"
"Female","Clarke","6573","45","223"
"Male","Clarke","5185","60","219"
"Unknown","Clarke","54","0","2"
"Female","Clay","101","1","3"
"Male","Clay","72","2","6"
"Unknown","Clay","4","0","0"
"Female","Clayton","11509","175","643"
"Male","Clayton","8764","176","544"
"Unknown","Clayton","145","1","2"
"Female","Clinch","355","6","31"
"Male","Clinch","331","15","31"
"Unknown","Clinch","6","0","0"
"Female","Cobb","28747","362","1338"
"Male","Cobb","25150","443","1357"
"Unknown","Cobb","387","1","6"
"Female","Coffee","2214","60","334"
"Male","Coffee","1863","59","271"
"Unknown","Coffee","24","0","0"
"Female","Colquitt","1655","23","113"
"Male","Colquitt","1545","39","108"
"Unknown","Colquitt","22","0","0"
"Female","Columbia","5501","63","200"
"Male","Columbia","4792","81","227"
"Unknown","Columbia","42","0","3"
"Female","Cook","634","12","56"
"Male","Cook","461","18","46"
"Unknown","Cook","28","4","2"
"Female","Coweta","4061","61","123"
"Male","Coweta","3634","82","142"
"Unknown","Coweta","27","0","0"
"Female","Crawford","269","8","38"
"Male","Crawford","219","5","20"
"Unknown","Crawford","9","0","1"
"Female","Crisp","739","17","86"
"Male","Crisp","541","23","60"
"Unknown","Crisp","20","1","0"
"Female","Dade","543","7","26"
"Male","Dade","501","2","25"
"Unknown","Dade","21","0","0"
"Female","Dawson","1324","13","102"
"Male","Dawson","1137","21","114"
"Unknown","Dawson","38","0","0"
"Female","DeKalb","27182","339","2132"
"Male","DeKalb","22593","388","1880"
"Unknown","DeKalb","612","0","13"
"Female","Decatur","1134","25","74"
"Male","Decatur","847","26","61"
"Unknown","Decatur","41","0","0"
"Female","Dodge","567","26","52"
"Male","Dodge","467","28","53"
"Unknown","Dodge","26","0","0"
"Female","Dooly","396","14","43"
"Male","Dooly","311","14","39"
"Unknown","Dooly","7","0","0"
"Female","Dougherty","3116","137","530"
"Male","Dougherty","2061","121","404"
"Unknown","Dougherty","27","0","0"
"Female","Douglas","5773","67","399"
"Male","Douglas","4763","80","321"
"Unknown","Douglas","45","0","1"
"Female","Early","578","23","41"
"Male","Early","369","17","24"
"Unknown","Early","9","0","0"
"Female","Echols","133","0","3"
"Male","Echols","214","2","8"
"Unknown","Echols","5","0","0"
"Female","Effingham","1810","22","104"
"Male","Effingham","1616","32","112"
"Unknown","Effingham","29","0","0"
"Female","Elbert","866","22","72"
"Male","Elbert","596","22","41"
"Unknown","Elbert","9","0","2"
"Female","Emanuel","962","30","70"
"Male","Emanuel","698","21","47"
"Unknown","Emanuel","13","0","0"
"Female","Evans","392","6","49"
"Male","Evans","294","6","19"
"Unknown","Evans","31","0","0"
"Female","Fannin","1020","24","78"
"Male","Fannin","870","27","79"
"Unknown","Fannin","36","0","0"
"Female","Fayette","3039","53","101"
"Male","Fayette","2717","70","113"
"Unknown","Fayette","36","0","0"
"Female","Floyd","4891","65","370"
"Male","Floyd","4131","93","388"
"Unknown","Floyd","84","0","5"
"Female","Forsyth","7692","57","369"
"Male","Forsyth","7334","81","492"
"Unknown","Forsyth","670","0","5"
"Female","Franklin","1236","11","78"
"Male","Franklin","976","25","64"
"Unknown","Franklin","17","0","0"
