"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","2438","18"
"Hispanic/Latino","American Indian/Alaska Native","132","0"
"Hispanic/Latino","Asian","255","1"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","177","1"
"Hispanic/Latino","Other","28533","290"
"Hispanic/Latino","Unknown","13309","10"
"Hispanic/Latino","White","37823","493"
"Non-Hispanic/Latino","African-American/Black","180671","4874"
"Non-Hispanic/Latino","American Indian/Alaska Native","342","10"
"Non-Hispanic/Latino","Asian","13607","278"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","545","7"
"Non-Hispanic/Latino","Other","9603","52"
"Non-Hispanic/Latino","Unknown","8568","55"
"Non-Hispanic/Latino","White","264516","8258"
"Unknown","African-American/Black","25953","30"
"Unknown","American Indian/Alaska Native","135","0"
"Unknown","Asian","3294","2"
"Unknown","Native Hawaiian/Pacific Islander","171","0"
"Unknown","Other","25126","23"
"Unknown","Unknown","145695","66"
"Unknown","White","40066","62"
