"age group","county name","cases","deaths","confirmed_case_hospitalization"
"01-04 years","Bartow","357","0","12"
"05-09 years","Bartow","526","0","4"
"10-17 years","Bartow","1749","0","17"
"18-29 years","Bartow","3759","0","39"
"30-39 years","Bartow","3008","6","67"
"40-49 years","Bartow","2914","8","122"
"50-59 years","Bartow","2946","35","220"
"60-69 years","Bartow","1854","83","228"
"70-79 years","Bartow","1183","112","253"
"80 & Older years","Bartow","552","97","153"
"<1 years","Bartow","146","0","8"
"Unknown years","Bartow","48","0","3"
"01-04 years","Ben Hill","40","0","1"
"05-09 years","Ben Hill","35","0","0"
"10-17 years","Ben Hill","156","0","0"
"18-29 years","Ben Hill","399","0","5"
"30-39 years","Ben Hill","300","3","13"
"40-49 years","Ben Hill","274","2","14"
"50-59 years","Ben Hill","292","8","34"
"60-69 years","Ben Hill","248","17","36"
"70-79 years","Ben Hill","162","22","56"
"80 & Older years","Ben Hill","77","20","21"
"<1 years","Ben Hill","14","0","2"
"01-04 years","Berrien","46","0","1"
"05-09 years","Berrien","50","0","0"
"10-17 years","Berrien","160","0","1"
"18-29 years","Berrien","322","0","0"
"30-39 years","Berrien","277","0","4"
"40-49 years","Berrien","214","1","7"
"50-59 years","Berrien","237","6","22"
"60-69 years","Berrien","186","11","27"
"70-79 years","Berrien","127","18","22"
"80 & Older years","Berrien","63","15","15"
"<1 years","Berrien","13","0","0"
"Unknown years","Berrien","1","0","0"
"01-04 years","Bibb","402","0","7"
"05-09 years","Bibb","692","0","4"
"10-17 years","Bibb","1891","0","14"
"18-29 years","Bibb","5757","4","137"
"30-39 years","Bibb","4281","11","191"
"40-49 years","Bibb","3811","28","314"
"50-59 years","Bibb","3374","61","423"
"60-69 years","Bibb","2512","136","553"
"70-79 years","Bibb","1386","168","466"
"80 & Older years","Bibb","796","195","374"
"<1 years","Bibb","116","0","8"
"Unknown years","Bibb","12","0","1"
"01-04 years","Bleckley","17","0","0"
"05-09 years","Bleckley","43","0","0"
"10-17 years","Bleckley","140","0","0"
"18-29 years","Bleckley","296","0","6"
"30-39 years","Bleckley","176","1","5"
"40-49 years","Bleckley","154","1","2"
"50-59 years","Bleckley","156","4","9"
"60-69 years","Bleckley","115","9","15"
"70-79 years","Bleckley","78","8","14"
"80 & Older years","Bleckley","64","18","14"
"<1 years","Bleckley","9","0","0"
"01-04 years","Brantley","36","0","0"
"05-09 years","Brantley","68","0","0"
"10-17 years","Brantley","221","0","1"
"18-29 years","Brantley","389","0","5"
"30-39 years","Brantley","305","3","8"
"40-49 years","Brantley","280","5","20"
"50-59 years","Brantley","318","17","34"
"60-69 years","Brantley","222","15","37"
"70-79 years","Brantley","147","25","45"
"80 & Older years","Brantley","63","13","18"
"<1 years","Brantley","5","0","0"
"Unknown years","Brantley","2","0","0"
"01-04 years","Brooks","37","0","1"
"05-09 years","Brooks","56","0","0"
"10-17 years","Brooks","135","0","0"
"18-29 years","Brooks","289","0","4"
"30-39 years","Brooks","220","1","10"
"40-49 years","Brooks","215","2","15"
"50-59 years","Brooks","243","6","30"
"60-69 years","Brooks","148","12","28"
"70-79 years","Brooks","125","17","26"
"80 & Older years","Brooks","79","19","22"
"<1 years","Brooks","14","0","0"
"01-04 years","Bryan","149","0","0"
"05-09 years","Bryan","255","0","2"
"10-17 years","Bryan","662","0","4"
"18-29 years","Bryan","1073","1","20"
"30-39 years","Bryan","944","4","29"
"40-49 years","Bryan","915","5","51"
"50-59 years","Bryan","638","8","54"
"60-69 years","Bryan","406","18","61"
"70-79 years","Bryan","241","19","87"
"80 & Older years","Bryan","88","10","31"
"<1 years","Bryan","58","0","4"
"Unknown years","Bryan","13","0","0"
"01-04 years","Bulloch","188","0","1"
"05-09 years","Bulloch","342","0","1"
"10-17 years","Bulloch","948","0","3"
"18-29 years","Bulloch","3411","1","15"
"30-39 years","Bulloch","1260","5","31"
"40-49 years","Bulloch","982","7","37"
"50-59 years","Bulloch","862","18","62"
"60-69 years","Bulloch","583","24","71"
"70-79 years","Bulloch","282","26","60"
"80 & Older years","Bulloch","136","19","43"
"<1 years","Bulloch","76","0","4"
"Unknown years","Bulloch","3","0","0"
"01-04 years","Burke","39","0","0"
"05-09 years","Burke","83","0","0"
"10-17 years","Burke","212","0","1"
"18-29 years","Burke","521","2","14"
"30-39 years","Burke","415","1","18"
"40-49 years","Burke","413","4","23"
"50-59 years","Burke","370","6","38"
"60-69 years","Burke","288","8","49"
"70-79 years","Burke","145","16","43"
"80 & Older years","Burke","51","12","19"
"<1 years","Burke","17","0","0"
"Unknown years","Burke","2","0","0"
"01-04 years","Butts","65","0","3"
"05-09 years","Butts","98","0","0"
"10-17 years","Butts","311","0","5"
"18-29 years","Butts","796","0","10"
"30-39 years","Butts","719","0","11"
"40-49 years","Butts","646","5","26"
"50-59 years","Butts","655","17","51"
"60-69 years","Butts","432","19","52"
"70-79 years","Butts","286","34","50"
"80 & Older years","Butts","170","39","16"
"<1 years","Butts","32","0","3"
"01-04 years","Calhoun","20","0","0"
"05-09 years","Calhoun","15","0","0"
"10-17 years","Calhoun","66","0","1"
"18-29 years","Calhoun","109","0","7"
"30-39 years","Calhoun","88","3","7"
"40-49 years","Calhoun","105","1","11"
"50-59 years","Calhoun","106","4","21"
"60-69 years","Calhoun","97","4","25"
"70-79 years","Calhoun","34","7","11"
"80 & Older years","Calhoun","23","2","10"
"<1 years","Calhoun","5","0","0"
"Unknown years","Calhoun","2","0","0"
"01-04 years","Camden","168","0","0"
"05-09 years","Camden","283","0","2"
"10-17 years","Camden","708","0","1"
"18-29 years","Camden","1556","0","11"
"30-39 years","Camden","1257","3","26"
"40-49 years","Camden","875","10","30"
"50-59 years","Camden","934","13","38"
"60-69 years","Camden","627","23","52"
"70-79 years","Camden","353","13","35"
"80 & Older years","Camden","140","22","29"
"<1 years","Camden","33","0","2"
"Unknown years","Camden","20","0","0"
"01-04 years","Candler","18","0","0"
"05-09 years","Candler","42","0","0"
"10-17 years","Candler","111","0","0"
"18-29 years","Candler","209","0","1"
"30-39 years","Candler","168","0","6"
"40-49 years","Candler","177","5","4"
"50-59 years","Candler","191","13","20"
"60-69 years","Candler","136","10","20"
"70-79 years","Candler","97","15","23"
"80 & Older years","Candler","35","8","15"
"<1 years","Candler","9","0","0"
"01-04 years","Carroll","226","0","3"
"05-09 years","Carroll","359","0","3"
"10-17 years","Carroll","1236","0","7"
"18-29 years","Carroll","2959","1","20"
"30-39 years","Carroll","2028","4","27"
"40-49 years","Carroll","1851","10","48"
"50-59 years","Carroll","1757","17","67"
"60-69 years","Carroll","1182","33","102"
"70-79 years","Carroll","649","40","79"
"80 & Older years","Carroll","347","58","55"
"<1 years","Carroll","80","0","2"
"Unknown years","Carroll","17","0","1"
"01-04 years","Catoosa","213","0","1"
"05-09 years","Catoosa","355","0","2"
"10-17 years","Catoosa","1014","0","2"
"18-29 years","Catoosa","1917","1","13"
"30-39 years","Catoosa","1545","2","15"
"40-49 years","Catoosa","1586","3","36"
"50-59 years","Catoosa","1409","12","59"
"60-69 years","Catoosa","968","14","79"
"70-79 years","Catoosa","566","26","80"
"80 & Older years","Catoosa","374","44","62"
"<1 years","Catoosa","76","0","1"
"Unknown years","Catoosa","43","0","2"
"01-04 years","Charlton","23","0","0"
"05-09 years","Charlton","50","0","0"
"10-17 years","Charlton","111","0","0"
"18-29 years","Charlton","437","1","3"
"30-39 years","Charlton","367","2","6"
"40-49 years","Charlton","302","3","14"
"50-59 years","Charlton","221","5","13"
"60-69 years","Charlton","202","12","32"
"70-79 years","Charlton","100","11","25"
"80 & Older years","Charlton","40","10","18"
"<1 years","Charlton","9","0","0"
"Unknown years","Charlton","3","0","0"
"01-04 years","Chatham","1325","0","9"
"05-09 years","Chatham","2019","1","5"
"10-17 years","Chatham","4177","0","33"
"18-29 years","Chatham","10393","6","174"
"30-39 years","Chatham","7720","24","260"
"40-49 years","Chatham","5663","43","329"
"50-59 years","Chatham","4739","86","459"
"60-69 years","Chatham","3540","144","587"
"70-79 years","Chatham","1815","173","532"
"80 & Older years","Chatham","1016","211","435"
"<1 years","Chatham","483","0","16"
"Unknown years","Chatham","88","0","2"
"01-04 years","Chattahoochee","17","0","0"
"05-09 years","Chattahoochee","35","0","0"
"10-17 years","Chattahoochee","197","0","2"
"18-29 years","Chattahoochee","4684","7","10"
"30-39 years","Chattahoochee","464","2","5"
"40-49 years","Chattahoochee","97","1","1"
"50-59 years","Chattahoochee","63","1","10"
"60-69 years","Chattahoochee","29","1","6"
"70-79 years","Chattahoochee","19","1","5"
"80 & Older years","Chattahoochee","10","3","5"
"<1 years","Chattahoochee","12","0","0"
"Unknown years","Chattahoochee","3","0","0"
"01-04 years","Chattooga","69","0","0"
"05-09 years","Chattooga","132","0","1"
"10-17 years","Chattooga","467","0","3"
"18-29 years","Chattooga","775","0","9"
"30-39 years","Chattooga","649","2","12"
"40-49 years","Chattooga","656","6","35"
"50-59 years","Chattooga","632","13","47"
"60-69 years","Chattooga","470","23","60"
"70-79 years","Chattooga","288","22","69"
"80 & Older years","Chattooga","168","33","42"
"<1 years","Chattooga","32","0","3"
"Unknown years","Chattooga","11","0","1"
"01-04 years","Cherokee","686","0","8"
"05-09 years","Cherokee","1430","0","12"
"10-17 years","Cherokee","4353","0","23"
"18-29 years","Cherokee","7652","2","136"
"30-39 years","Cherokee","5938","8","187"
"40-49 years","Cherokee","6332","13","256"
"50-59 years","Cherokee","5977","44","392"
"60-69 years","Cherokee","3643","84","413"
"70-79 years","Cherokee","2206","128","404"
"80 & Older years","Cherokee","1157","190","333"
"<1 years","Cherokee","215","0","9"
"Unknown years","Cherokee","62","0","0"
"01-04 years","Clarke","439","0","7"
"05-09 years","Clarke","678","0","8"
"10-17 years","Clarke","1433","0","17"
"18-29 years","Clarke","9828","0","118"
"30-39 years","Clarke","3114","3","98"
"40-49 years","Clarke","2404","6","116"
"50-59 years","Clarke","1977","17","147"
"60-69 years","Clarke","1277","36","159"
"70-79 years","Clarke","762","60","174"
"80 & Older years","Clarke","369","60","108"
"<1 years","Clarke","154","0","5"
"Unknown years","Clarke","11","0","0"
"01-04 years","Clay","9","0","0"
"05-09 years","Clay","8","0","0"
"10-17 years","Clay","29","0","0"
"18-29 years","Clay","54","0","0"
"30-39 years","Clay","52","0","2"
"40-49 years","Clay","47","0","2"
"50-59 years","Clay","28","1","3"
"60-69 years","Clay","27","1","2"
"70-79 years","Clay","23","0","1"
"80 & Older years","Clay","14","2","4"
"<1 years","Clay","1","0","0"
"Unknown years","Clay","1","0","0"
"01-04 years","Clayton","1272","0","18"
"05-09 years","Clayton","2067","1","16"
"10-17 years","Clayton","4806","1","72"
"18-29 years","Clayton","10168","11","273"
"30-39 years","Clayton","9217","36","381"
"40-49 years","Clayton","7690","54","402"
"50-59 years","Clayton","6598","113","554"
"60-69 years","Clayton","3980","196","497"
"70-79 years","Clayton","1582","183","329"
"80 & Older years","Clayton","699","164","200"
"<1 years","Clayton","369","0","20"
"Unknown years","Clayton","51","0","8"
"01-04 years","Clinch","29","0","0"
"05-09 years","Clinch","38","0","0"
"10-17 years","Clinch","118","0","0"
"18-29 years","Clinch","215","0","2"
"30-39 years","Clinch","180","1","5"
"40-49 years","Clinch","162","0","4"
"50-59 years","Clinch","151","3","20"
"60-69 years","Clinch","162","12","24"
"70-79 years","Clinch","74","10","23"
"80 & Older years","Clinch","27","8","10"
"<1 years","Clinch","10","0","0"
"Unknown years","Clinch","1","0","0"
"01-04 years","Cobb","2299","1","31"
"05-09 years","Cobb","4519","0","30"
"10-17 years","Cobb","11092","0","74"
"18-29 years","Cobb","26847","10","331"
"30-39 years","Cobb","19941","36","387"
"40-49 years","Cobb","18282","63","585"
"50-59 years","Cobb","15527","129","804"
"60-69 years","Cobb","9326","244","804"
"70-79 years","Cobb","4803","374","744"
"80 & Older years","Cobb","2675","519","685"
"<1 years","Cobb","679","0","29"
"Unknown years","Cobb","111","0","1"
"01-04 years","Coffee","157","0","2"
"05-09 years","Coffee","261","0","4"
"10-17 years","Coffee","634","0","6"
"18-29 years","Coffee","1470","1","41"
"30-39 years","Coffee","1148","6","70"
"40-49 years","Coffee","1085","16","140"
"50-59 years","Coffee","995","24","198"
"60-69 years","Coffee","737","51","195"
"70-79 years","Coffee","375","54","161"
"80 & Older years","Coffee","195","46","106"
"<1 years","Coffee","47","0","5"
"Unknown years","Coffee","7","0","0"
"01-04 years","Colquitt","96","0","0"
"05-09 years","Colquitt","249","0","2"
"10-17 years","Colquitt","801","0","12"
"18-29 years","Colquitt","1343","1","35"
"30-39 years","Colquitt","997","3","35"
"40-49 years","Colquitt","953","8","49"
"50-59 years","Colquitt","873","24","53"
"60-69 years","Colquitt","625","32","70"
"70-79 years","Colquitt","387","31","67"
"80 & Older years","Colquitt","202","39","43"
"<1 years","Colquitt","41","0","2"
"Unknown years","Colquitt","2","0","0"
"01-04 years","Columbia","282","1","3"
"05-09 years","Columbia","625","1","6"
"10-17 years","Columbia","1855","0","10"
"18-29 years","Columbia","3390","2","40"
"30-39 years","Columbia","3174","7","55"
"40-49 years","Columbia","2718","16","75"
"50-59 years","Columbia","2191","37","117"
"60-69 years","Columbia","1416","45","131"
"70-79 years","Columbia","742","67","152"
"80 & Older years","Columbia","422","89","139"
"<1 years","Columbia","92","0","6"
"Unknown years","Columbia","13","0","0"
"01-04 years","Cook","38","0","3"
"05-09 years","Cook","70","0","0"
"10-17 years","Cook","185","0","2"
"18-29 years","Cook","342","0","9"
"30-39 years","Cook","279","0","4"
"40-49 years","Cook","270","3","19"
"50-59 years","Cook","238","7","23"
"60-69 years","Cook","175","11","24"
"70-79 years","Cook","122","13","30"
"80 & Older years","Cook","78","19","17"
"<1 years","Cook","24","0","2"
"Unknown years","Cook","1","0","0"
"01-04 years","Coweta","375","0","3"
"05-09 years","Coweta","623","0","3"
"10-17 years","Coweta","1829","0","18"
"18-29 years","Coweta","3506","5","82"
"30-39 years","Coweta","2787","13","134"
"40-49 years","Coweta","2843","28","148"
"50-59 years","Coweta","3002","51","214"
"60-69 years","Coweta","1729","66","193"
"70-79 years","Coweta","1035","99","205"
"80 & Older years","Coweta","511","103","130"
"<1 years","Coweta","104","0","8"
"Unknown years","Coweta","12","0","0"
"01-04 years","Crawford","9","0","0"
"05-09 years","Crawford","11","0","0"
"10-17 years","Crawford","55","0","2"
"18-29 years","Crawford","165","0","4"
"30-39 years","Crawford","158","1","11"
"40-49 years","Crawford","122","3","8"
"50-59 years","Crawford","188","9","25"
"60-69 years","Crawford","156","12","24"
"70-79 years","Crawford","79","12","23"
"80 & Older years","Crawford","33","3","15"
"<1 years","Crawford","2","0","0"
"01-04 years","Crisp","34","0","0"
"05-09 years","Crisp","63","0","0"
"10-17 years","Crisp","225","0","3"
"18-29 years","Crisp","384","0","13"
"30-39 years","Crisp","366","2","20"
"40-49 years","Crisp","307","4","23"
"50-59 years","Crisp","285","4","31"
"60-69 years","Crisp","251","21","50"
"70-79 years","Crisp","128","16","34"
"80 & Older years","Crisp","75","20","18"
"<1 years","Crisp","18","0","0"
"Unknown years","Crisp","60","0","0"
"01-04 years","Dade","42","0","0"
"05-09 years","Dade","88","0","0"
"10-17 years","Dade","221","0","1"
"18-29 years","Dade","429","0","2"
"30-39 years","Dade","291","0","2"
"40-49 years","Dade","321","1","9"
"50-59 years","Dade","267","4","20"
"60-69 years","Dade","221","2","14"
"70-79 years","Dade","141","11","23"
"80 & Older years","Dade","66","3","13"
"<1 years","Dade","13","0","0"
"Unknown years","Dade","15","0","1"
"01-04 years","Dawson","91","0","0"
"05-09 years","Dawson","146","0","0"
"10-17 years","Dawson","423","0","6"
"18-29 years","Dawson","1039","0","20"
"30-39 years","Dawson","857","2","26"
"40-49 years","Dawson","749","2","41"
"50-59 years","Dawson","809","9","60"
"60-69 years","Dawson","603","15","97"
"70-79 years","Dawson","363","29","70"
"80 & Older years","Dawson","144","24","38"
"<1 years","Dawson","33","0","3"
"Unknown years","Dawson","35","0","1"
"01-04 years","DeKalb","2441","0","31"
"05-09 years","DeKalb","3868","0","34"
"10-17 years","DeKalb","8511","0","118"
"18-29 years","DeKalb","24715","16","703"
"30-39 years","DeKalb","21717","29","926"
"40-49 years","DeKalb","16482","63","999"
"50-59 years","DeKalb","13925","159","1278"
"60-69 years","DeKalb","8628","264","1366"
"70-79 years","DeKalb","4214","336","1022"
"80 & Older years","DeKalb","2319","421","713"
"<1 years","DeKalb","684","0","31"
"Unknown years","DeKalb","270","0","15"
"01-04 years","Decatur","162","0","2"
"05-09 years","Decatur","174","0","0"
"10-17 years","Decatur","411","0","1"
"18-29 years","Decatur","777","1","19"
"30-39 years","Decatur","577","1","11"
"40-49 years","Decatur","564","3","32"
"50-59 years","Decatur","475","10","45"
"60-69 years","Decatur","355","18","56"
"70-79 years","Decatur","210","24","41"
"80 & Older years","Decatur","123","23","26"
"<1 years","Decatur","48","0","0"
"Unknown years","Decatur","5","0","0"
"01-04 years","Dodge","25","0","0"
"05-09 years","Dodge","45","0","0"
"10-17 years","Dodge","185","1","2"
"18-29 years","Dodge","365","0","7"
"30-39 years","Dodge","239","2","10"
"40-49 years","Dodge","255","3","13"
"50-59 years","Dodge","244","6","23"
"60-69 years","Dodge","186","19","32"
"70-79 years","Dodge","100","18","24"
"80 & Older years","Dodge","66","15","16"
"<1 years","Dodge","11","0","0"
"01-04 years","Dooly","25","0","0"
"05-09 years","Dooly","41","0","0"
"10-17 years","Dooly","122","0","1"
"18-29 years","Dooly","227","1","5"
"30-39 years","Dooly","165","0","12"
"40-49 years","Dooly","207","2","14"
"50-59 years","Dooly","207","6","22"
"60-69 years","Dooly","169","11","27"
"70-79 years","Dooly","76","10","20"
"80 & Older years","Dooly","31","8","6"
"<1 years","Dooly","8","0","0"
"Unknown years","Dooly","17","0","0"
"01-04 years","Dougherty","247","0","5"
"05-09 years","Dougherty","540","0","0"
"10-17 years","Dougherty","1201","0","15"
"18-29 years","Dougherty","2205","3","146"
"30-39 years","Dougherty","1841","8","129"
"40-49 years","Dougherty","1556","31","172"
"50-59 years","Dougherty","1429","41","222"
"60-69 years","Dougherty","1141","103","334"
"70-79 years","Dougherty","601","90","230"
"80 & Older years","Dougherty","369","120","167"
"<1 years","Dougherty","96","0","9"
"Unknown years","Dougherty","9","0","0"
"01-04 years","Douglas","529","0","8"
"05-09 years","Douglas","947","0","9"
"10-17 years","Douglas","2604","1","27"
"18-29 years","Douglas","4950","0","72"
"30-39 years","Douglas","4236","8","108"
"40-49 years","Douglas","4407","14","174"
"50-59 years","Douglas","3785","33","231"
"60-69 years","Douglas","2086","63","241"
"70-79 years","Douglas","996","75","187"
"80 & Older years","Douglas","461","73","134"
"<1 years","Douglas","165","0","7"
"Unknown years","Douglas","25","0","1"
"01-04 years","Early","49","0","0"
"05-09 years","Early","63","0","0"
"10-17 years","Early","247","0","0"
"18-29 years","Early","293","1","10"
"30-39 years","Early","252","1","6"
"40-49 years","Early","264","1","13"
"50-59 years","Early","246","5","17"
"60-69 years","Early","164","12","21"
"70-79 years","Early","106","20","23"
"80 & Older years","Early","56","13","17"
"<1 years","Early","6","0","0"
"Unknown years","Early","2","0","0"
"01-04 years","Echols","11","0","0"
"05-09 years","Echols","9","0","0"
"10-17 years","Echols","33","0","1"
"18-29 years","Echols","145","0","2"
"30-39 years","Echols","69","1","4"
"40-49 years","Echols","52","0","1"
"50-59 years","Echols","52","1","2"
"60-69 years","Echols","25","0","1"
"70-79 years","Echols","21","2","3"
"80 & Older years","Echols","5","1","2"
"<1 years","Echols","3","0","0"
"01-04 years","Effingham","201","0","1"
"05-09 years","Effingham","409","0","3"
"10-17 years","Effingham","1010","0","2"
"18-29 years","Effingham","1482","1","14"
"30-39 years","Effingham","1469","4","43"
"40-49 years","Effingham","1256","10","71"
"50-59 years","Effingham","1118","32","113"
"60-69 years","Effingham","720","27","119"
"70-79 years","Effingham","371","39","110"
"80 & Older years","Effingham","163","41","50"
"<1 years","Effingham","66","0","5"
"Unknown years","Effingham","17","0","0"
"01-04 years","Elbert","41","0","0"
"05-09 years","Elbert","63","0","0"
"10-17 years","Elbert","169","0","3"
"18-29 years","Elbert","418","1","6"
"30-39 years","Elbert","318","0","13"
"40-49 years","Elbert","318","1","15"
"50-59 years","Elbert","336","2","32"
"60-69 years","Elbert","266","8","38"
"70-79 years","Elbert","203","24","51"
"80 & Older years","Elbert","155","37","52"
"<1 years","Elbert","20","0","4"
"Unknown years","Elbert","5","0","0"
"01-04 years","Emanuel","66","0","2"
"05-09 years","Emanuel","103","0","1"
"10-17 years","Emanuel","332","0","2"
"18-29 years","Emanuel","559","1","4"
"30-39 years","Emanuel","441","0","19"
"40-49 years","Emanuel","442","4","17"
"50-59 years","Emanuel","379","10","39"
"60-69 years","Emanuel","302","16","36"
"70-79 years","Emanuel","185","22","36"
"80 & Older years","Emanuel","76","21","25"
"<1 years","Emanuel","14","0","1"
"Unknown years","Emanuel","4","0","1"
"01-04 years","Evans","26","0","0"
"05-09 years","Evans","49","0","0"
"10-17 years","Evans","126","0","2"
"18-29 years","Evans","246","1","3"
"30-39 years","Evans","214","0","4"
"40-49 years","Evans","190","4","22"
"50-59 years","Evans","188","6","21"
"60-69 years","Evans","116","7","22"
"70-79 years","Evans","69","15","24"
"80 & Older years","Evans","25","4","14"
"<1 years","Evans","6","0","0"
"01-04 years","Fannin","34","0","1"
"05-09 years","Fannin","80","0","0"
"10-17 years","Fannin","294","0","2"
"18-29 years","Fannin","525","0","8"
"30-39 years","Fannin","401","2","12"
"40-49 years","Fannin","465","5","19"
"50-59 years","Fannin","598","7","47"
"60-69 years","Fannin","600","20","66"
"70-79 years","Fannin","408","26","76"
"80 & Older years","Fannin","202","38","56"
"<1 years","Fannin","9","0","1"
"Unknown years","Fannin","1","0","0"
"01-04 years","Fayette","253","0","2"
"05-09 years","Fayette","536","0","4"
"10-17 years","Fayette","1476","0","13"
"18-29 years","Fayette","2574","4","37"
"30-39 years","Fayette","1853","6","53"
"40-49 years","Fayette","2324","6","91"
"50-59 years","Fayette","2264","16","158"
"60-69 years","Fayette","1604","34","148"
"70-79 years","Fayette","814","82","178"
"80 & Older years","Fayette","484","82","125"
"<1 years","Fayette","77","0","4"
"Unknown years","Fayette","23","0","0"
"01-04 years","Floyd","352","0","6"
"05-09 years","Floyd","655","0","1"
"10-17 years","Floyd","2109","1","15"
"18-29 years","Floyd","4064","4","62"
"30-39 years","Floyd","3047","7","76"
"40-49 years","Floyd","2807","18","143"
"50-59 years","Floyd","2710","44","238"
"60-69 years","Floyd","1897","62","284"
"70-79 years","Floyd","1120","92","286"
"80 & Older years","Floyd","597","102","203"
"<1 years","Floyd","147","0","8"
"Unknown years","Floyd","96","0","2"
"01-04 years","Forsyth","779","0","9"
"05-09 years","Forsyth","1934","0","2"
"10-17 years","Forsyth","5006","0","13"
"18-29 years","Forsyth","6016","0","67"
"30-39 years","Forsyth","5075","3","96"
"40-49 years","Forsyth","6480","12","186"
"50-59 years","Forsyth","5365","27","252"
"60-69 years","Forsyth","2752","47","240"
"70-79 years","Forsyth","1555","88","292"
"80 & Older years","Forsyth","841","119","226"
"<1 years","Forsyth","167","0","7"
"Unknown years","Forsyth","318","0","1"
"01-04 years","Franklin","51","0","1"
"05-09 years","Franklin","107","0","0"
"10-17 years","Franklin","351","0","6"
"18-29 years","Franklin","729","1","15"
"30-39 years","Franklin","532","0","13"
"40-49 years","Franklin","544","2","23"
"50-59 years","Franklin","559","5","38"
"60-69 years","Franklin","467","9","48"
"70-79 years","Franklin","280","27","50"
"80 & Older years","Franklin","137","27","35"
"<1 years","Franklin","25","0","4"
"Unknown years","Franklin","39","0","0"
"01-04 years","Fulton","3136","0","56"
"05-09 years","Fulton","5414","0","44"
"10-17 years","Fulton","13631","1","134"
"18-29 years","Fulton","39443","6","846"
"30-39 years","Fulton","31476","51","1073"
"40-49 years","Fulton","24069","65","1153"
"50-59 years","Fulton","20044","189","1632"
"60-69 years","Fulton","11600","334","1524"
"70-79 years","Fulton","5805","466","1244"
"80 & Older years","Fulton","3674","640","1122"
"<1 years","Fulton","899","0","47"
