"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","3343","25"
"Hispanic/Latino","American Indian/Alaska Native","156","0"
"Hispanic/Latino","Asian","347","2"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","229","2"
"Hispanic/Latino","Other","35999","346"
"Hispanic/Latino","Unknown","14137","5"
"Hispanic/Latino","White","49066","635"
"Non-Hispanic/Latino","African-American/Black","240048","6465"
"Non-Hispanic/Latino","American Indian/Alaska Native","409","15"
"Non-Hispanic/Latino","Asian","18286","373"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","730","11"
"Non-Hispanic/Latino","Other","12463","64"
"Non-Hispanic/Latino","Unknown","6118","7"
"Non-Hispanic/Latino","White","350698","10667"
"Unknown","African-American/Black","24123","15"
"Unknown","American Indian/Alaska Native","134","0"
"Unknown","Asian","4440","2"
"Unknown","Native Hawaiian/Pacific Islander","178","0"
"Unknown","Other","24317","6"
"Unknown","Unknown","100806","26"
"Unknown","White","38265","14"
