"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","2106","13"
"Hispanic/Latino","American Indian/Alaska Native","106","0"
"Hispanic/Latino","Asian","208","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","154","0"
"Hispanic/Latino","Other","25441","232"
"Hispanic/Latino","Unknown","11960","6"
"Hispanic/Latino","White","34158","414"
"Non-Hispanic/Latino","African-American/Black","156019","4083"
"Non-Hispanic/Latino","American Indian/Alaska Native","303","9"
"Non-Hispanic/Latino","Asian","11260","200"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","481","6"
"Non-Hispanic/Latino","Other","7943","36"
"Non-Hispanic/Latino","Unknown","7162","44"
"Non-Hispanic/Latino","White","228508","6339"
"Unknown","African-American/Black","22922","31"
"Unknown","American Indian/Alaska Native","128","0"
"Unknown","Asian","2873","1"
"Unknown","Native Hawaiian/Pacific Islander","149","0"
"Unknown","Other","20782","17"
"Unknown","Unknown","133237","43"
"Unknown","White","35408","37"
