"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","493955","8764","34027"
"Male","Georgia","424327","9924","32565"
"Unknown","Georgia","8425","3","150"
"Female","Appling","1087","27","99"
"Male","Appling","921","40","96"
"Unknown","Appling","4","0","0"
"Female","Atkinson","448","9","64"
"Male","Atkinson","384","11","66"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","582","14","44"
"Male","Bacon","770","15","50"
"Female","Baker","94","4","18"
"Male","Baker","90","8","23"
"Female","Baldwin","2177","39","144"
"Male","Baldwin","1736","80","190"
"Unknown","Baldwin","18","0","0"
"Female","Banks","912","21","119"
"Male","Banks","782","17","92"
"Unknown","Banks","13","0","0"
"Female","Barrow","4935","68","334"
"Male","Barrow","4243","74","307"
"Unknown","Barrow","32","0","1"
"Female","Bartow","6103","104","410"
"Male","Bartow","5408","119","447"
"Unknown","Bartow","107","0","0"
"Female","Ben Hill","883","27","88"
"Male","Ben Hill","647","34","75"
"Unknown","Ben Hill","1","0","0"
"Female","Berrien","613","18","42"
"Male","Berrien","508","17","35"
"Unknown","Berrien","4","0","0"
"Female","Bibb","8037","211","993"
"Male","Bibb","5925","211","859"
"Unknown","Bibb","109","0","2"
"Female","Bleckley","474","17","25"
"Male","Bleckley","345","15","25"
"Unknown","Bleckley","6","0","1"
"Female","Brantley","552","17","50"
"Male","Brantley","468","19","41"
"Unknown","Brantley","1","0","0"
"Female","Brooks","579","14","52"
"Male","Brooks","417","24","42"
"Unknown","Brooks","5","0","0"
"Female","Bryan","1575","18","93"
"Male","Bryan","1371","21","103"
"Unknown","Bryan","17","0","0"
"Female","Bulloch","3035","36","130"
"Male","Bulloch","2341","27","104"
"Unknown","Bulloch","3","0","0"
"Female","Burke","1036","24","91"
"Male","Burke","816","16","75"
"Unknown","Burke","10","0","1"
"Female","Butts","1133","37","57"
"Male","Butts","1196","46","85"
"Unknown","Butts","111","0","1"
"Female","Calhoun","232","11","38"
"Male","Calhoun","225","5","39"
"Unknown","Calhoun","2","0","0"
"Female","Camden","2043","19","88"
"Male","Camden","1786","17","75"
"Unknown","Camden","11","0","0"
"Female","Candler","439","14","35"
"Male","Candler","374","24","30"
"Female","Carroll","4052","64","167"
"Male","Carroll","3596","69","183"
"Unknown","Carroll","39","0","1"
"Female","Catoosa","3213","37","141"
"Male","Catoosa","2719","33","127"
"Unknown","Catoosa","82","0","3"
"Female","Charlton","500","11","42"
"Male","Charlton","886","17","35"
"Unknown","Charlton","2","0","0"
"Female","Chatham","11799","202","905"
"Male","Chatham","9726","241","843"
"Unknown","Chatham","121","0","3"
"Female","Chattahoochee","268","1","12"
"Male","Chattahoochee","3905","12","22"
"Unknown","Chattahoochee","13","0","0"
"Female","Chattooga","1233","29","85"
"Male","Chattooga","1058","38","107"
"Unknown","Chattooga","10","0","0"
"Female","Cherokee","12275","138","654"
"Male","Cherokee","10880","182","771"
"Unknown","Cherokee","101","0","2"
"Female","Clarke","7332","61","266"
"Male","Clarke","5824","82","246"
"Unknown","Clarke","51","0","1"
"Female","Clay","107","1","4"
"Male","Clay","76","2","6"
"Unknown","Clay","4","0","0"
"Female","Clayton","14346","240","806"
"Male","Clayton","10894","259","695"
"Unknown","Clayton","152","0","1"
"Female","Clinch","389","10","35"
"Male","Clinch","373","15","33"
"Female","Cobb","33844","469","1803"
"Male","Cobb","29641","558","1844"
"Unknown","Cobb","264","0","9"
"Female","Coffee","2435","75","376"
