"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","2012","US-13001","13","1","18561","195","67","10839.93","360.97","296.32","55","405","5"
"Atkinson","833","US-13003","13","3","8330","130","20","10000","240.1","228.09","19","268","3"
"Bacon","1352","US-13005","13","5","11404","94","29","11855.49","254.3","350.75","40","386","11"
"Baker","184","US-13007","13","7","3116","41","12","5905.01","385.11","256.74","8","84","0"
"Baldwin","3931","US-13009","13","9","44428","334","119","8848.02","267.85","58.52","26","713","18"
"Banks","1707","US-13011","13","11","19982","211","38","8542.69","190.17","120.11","24","192","2"
"Barrow","9210","US-13013","13","13","86383","642","142","10661.82","164.38","179.43","155","1283","5"
"Bartow","11618","US-13015","13","15","110771","857","223","10488.3","201.32","173.33","192","3760","18"
"Ben Hill","1531","US-13017","13","17","16645","163","61","9197.96","366.48","126.16","21","654","23"
"Berrien","1125","US-13019","13","19","19276","77","35","5836.27","181.57","140.07","27","900","13"
"Bibb","14071","US-13021","13","21","152150","1854","422","9248.11","277.36","264.87","403","2772","45"
"Bleckley","825","US-13023","13","23","12838","51","32","6426.23","249.26","77.89","10","751","20"
"Brantley","1021","US-13025","13","25","19202","91","36","5317.15","187.48","203.1","39","738","5"
"Brooks","1001","US-13027","13","27","15727","94","38","6364.85","241.62","235.26","37","489","12"
"Bryan","2963","US-13029","13","29","39137","196","39","7570.84","99.65","237.63","93","1021","3"
"Bulloch","5379","US-13031","13","31","79467","234","63","6768.85","79.28","147.23","117","1736","59"
"Burke","1862","US-13033","13","33","22342","167","40","8334.08","179.04","143.23","32","834","25"
"Butts","2440","US-13035","13","35","25174","143","83","9692.54","329.71","115.2","29","845","7"
"Calhoun","459","US-13037","13","37","6317","77","16","7266.11","253.28","142.47","9","139","0"
"Camden","3840","US-13039","13","39","53924","163","36","7121.13","66.76","691.71","373","996","7"
"Candler","813","US-13043","13","43","10837","65","38","7502.08","350.65","138.41","15","202","30"
"Carroll","7687","US-13045","13","45","120119","351","133","6399.49","110.72","83.25","100","4298","114"
"Catoosa","6014","US-13047","13","47","68771","271","70","8744.97","101.79","148.32","102","807","7"
"Charlton","1388","US-13049","13","49","13251","77","28","10474.68","211.3","430.16","57","380","8"
"Chatham","21646","US-13051","13","51","292176","1751","443","7408.55","151.62","262.51","767","3371","28"
"Chattahoochee","4186","US-13053","13","53","10749","34","13","38943.16","120.94","1525.72","164","678","4"
"Chattooga","2301","US-13055","13","55","24766","192","67","9290.96","270.53","201.89","50","671","9"
"Cherokee","23256","US-13057","13","57","266617","1427","320","8722.62","120.02","105.39","281","9053","18"
"Clarke","13207","US-13059","13","59","129779","513","143","10176.53","110.19","139.47","181","2316","6"
"Clay","187","US-13061","13","61","2855","10","3","6549.91","105.08","35.03","1","56","0"
"Clayton","25392","US-13063","13","63","304838","1502","499","8329.67","163.69","185.67","566","3085","29"
"Clinch","762","US-13065","13","65","6656","68","25","11448.32","375.6","240.38","16","247","2"
"Cobb","63749","US-13067","13","67","790588","3656","1027","8063.49","129.9","141.16","1116","18912","95"
"Coffee","4502","US-13069","13","69","43042","678","148","10459.55","343.85","401.93","173","1163","34"
"Colquitt","3837","US-13071","13","71","45393","277","87","8452.85","191.66","275.37","125","1216","44"
"Columbia","11471","US-13073","13","73","158631","510","168","7231.25","105.91","110.95","176","6145","44"
"Cook","1218","US-13075","13","75","17437","109","39","6985.15","223.66","160.58","28","826","4"
"Coweta","9077","US-13077","13","77","152001","417","221","5971.67","145.39","82.89","126","5842","14"
"Crawford","543","US-13079","13","79","12228","77","19","4440.63","155.38","155.38","19","168","2"
"Crisp","1482","US-13081","13","81","22289","170","57","6649.02","255.73","62.81","14","677","34"
"Dade","1262","US-13083","13","83","16162","62","13","7808.44","80.44","105.19","17","233","1"
"Dawson","2822","US-13085","13","85","27021","254","48","10443.73","177.64","140.63","38","338","1"
"DeKalb","60664","US-13089","13","89","793154","5046","997","7648.45","125.7","144.74","1148","8572","87"
"Decatur","2251","US-13087","13","87","26322","155","60","8551.78","227.95","208.95","55","849","15"
"Dodge","1095","US-13091","13","91","20385","111","57","5371.6","279.62","29.43","6","1096","52"
"Dooly","811","US-13093","13","93","13400","95","30","6052.24","223.88","37.31","5","300","14"
"Dougherty","5822","US-13095","13","95","89905","1078","288","6475.72","320.34","122.35","110","2117","24"
"Douglas","12673","US-13097","13","97","151906","961","188","8342.66","123.76","184.32","280","3503","45"
"Early","1072","US-13099","13","99","10146","79","42","10565.74","413.96","305.54","31","166","5"
"Echols","359","US-13101","13","101","3969","13","4","9045.1","100.78","100.78","4","153","5"
