"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","2697","21"
"Hispanic/Latino","American Indian/Alaska Native","126","0"
"Hispanic/Latino","Asian","285","1"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","188","1"
"Hispanic/Latino","Other","30499","306"
"Hispanic/Latino","Unknown","13589","12"
"Hispanic/Latino","White","40583","540"
"Non-Hispanic/Latino","African-American/Black","196135","5577"
"Non-Hispanic/Latino","American Indian/Alaska Native","360","11"
"Non-Hispanic/Latino","Asian","15111","320"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","593","12"
"Non-Hispanic/Latino","Other","10471","54"
"Non-Hispanic/Latino","Unknown","7372","47"
"Non-Hispanic/Latino","White","288610","9362"
"Unknown","African-American/Black","26744","25"
"Unknown","American Indian/Alaska Native","162","0"
"Unknown","Asian","3556","2"
"Unknown","Native Hawaiian/Pacific Islander","174","0"
"Unknown","Other","26338","22"
"Unknown","Unknown","142589","57"
"Unknown","White","41623","47"
