county_resident,Positive,DEATHS,HOSPITALIZATION,case_rate
Appling,645,19,63,3475.03
Atkinson,317,2,39,3805.52
Bacon,433,7,34,3796.91
Baker,63,3,13,2021.82
Baldwin,1035,39,108,2329.61
Banks,270,4,41,1351.22
Barrow,1278,32,176,1479.46
Bartow,1853,62,219,1672.82
Ben Hill,416,3,39,2499.25
Berrien,289,0,13,1499.27
Bibb,3554,68,598,2335.85
Bleckley,184,7,18,1433.25
Brantley,244,5,16,1270.7
Brooks,408,18,48,2594.26
Bryan,651,8,56,1663.39
Bulloch,1242,14,87,1562.91
Burke,462,7,58,2067.85
Butts,487,37,42,1934.54
Calhoun,203,6,42,3213.55
Camden,730,5,24,1353.76
Candler,252,4,9,2325.37
Carroll,1862,49,129,1550.13
Catoosa,631,9,54,917.54
Charlton,417,3,17,3146.93
Chatham,5665,75,501,1938.9
Chattahoochee,759,1,10,7061.12
Chattooga,255,3,11,1029.64
Cherokee,3398,63,330,1274.49
Clarke,2027,18,130,1561.89
Clay,86,2,6,3012.26
Clayton,4952,110,524,1624.47
Clinch,192,4,15,2884.62
Cobb,13336,319,1377,1686.85
Coffee,1447,28,203,3361.83
Colquitt,1537,23,115,3385.98
Columbia,2188,23,127,1379.3
Cook,432,6,44,2477.49
Coweta,1485,22,98,976.97
Crawford,102,0,12,834.15
Crisp,374,14,56,1677.96
Dade,125,1,7,773.42
Dawson,369,3,50,1365.6
DeKalb,13752,237,1612,1733.84
Decatur,770,11,61,2925.31
Dodge,210,3,15,1030.17
Dooly,252,14,47,1880.6
Dougherty,2684,170,563,2985.37
Douglas,2602,51,318,1712.9
Early,359,32,32,3538.34
Echols,221,2,7,5568.15
Effingham,719,2,46,1122.98
Elbert,354,1,17,1868.57
Emanuel,501,9,35,2210.55
Evans,249,1,13,2329.93
Fannin,329,3,30,1250
Fayette,1100,28,64,935.82
Floyd,1488,17,100,1489.25
Forsyth,2224,22,209,880.77
Franklin,396,6,32,1697.46
Fulton,20049,430,1879,1823.99
Gilmer,616,4,55,1960.72
Glascock,24,0,3,793.39
Glynn,2487,47,191,2890.28
Gordon,1171,23,81,2017.26
Grady,476,5,63,1939.69
Greene,308,12,39,1645.56
Gwinnett,19548,260,2141,2012.88
Habersham,1135,49,169,2478.17
Hall,6035,91,734,2924.66
Hancock,315,35,46,3844.75
Haralson,208,6,19,677.04
Harris,652,17,71,1878.31
Hart,300,7,41,1149.12
Heard,142,4,9,1147.94
Henry,3320,47,154,1384.11
Houston,1948,58,267,1240.46
Irwin,166,1,24,1759.78
Jackson,1059,16,103,1417.67
Jasper,161,1,12,1133.88
Jeff Davis,436,8,25,2878.27
Jefferson,485,7,54,3167.24
Jenkins,243,24,45,2833.49
Johnson,240,11,44,2484.21
Jones,302,3,29,1056.28
Lamar,273,12,29,1411.07
Lanier,219,4,15,2115.74
Laurens,886,8,78,1873.31
Lee,535,22,85,1785.06
Liberty,713,3,61,1151.78
Lincoln,137,4,19,1686.15
Long,123,1,7,617.62
Lowndes,3156,44,146,2677.34
Lumpkin,339,6,53,1002.9
Macon,177,10,39,1362.8
Madison,392,6,43,1299
Marion,150,5,15,1808.75
McDuffie,338,10,52,1565.03
McIntosh,174,2,12,1194.48
Meriwether,384,6,47,1826.83
Miller,142,0,7,2463.57
Mitchell,648,41,124,2937.98
Monroe,453,26,59,1633.79
Montgomery,150,2,16,1626.19
Morgan,271,0,17,1416.03
Murray,589,2,34,1462.95
Muscogee,4685,96,484,2444.87
Newton,1764,40,196,1570.04
Non-GA Resident/Unknown State,16119,91,412,0
Oconee,432,15,44,1035.05
Oglethorpe,214,7,29,1404.2
Paulding,1651,22,123,956.87
Peach,374,12,67,1366.21
Pickens,369,5,33,1100.51
Pierce,398,8,43,2036.33
Pike,210,4,19,1113.47
Polk,789,11,38,1814.54
Pulaski,100,2,12,918.02
Putnam,424,18,46,1937.4
Quitman,29,1,6,1264.17
Rabun,215,3,34,1265.75
Randolph,270,26,43,3997.63
Richmond,4218,90,400,2085.64
Rockdale,1302,17,171,1371.1
Schley,66,1,8,1251.18
Screven,195,9,28,1402.88
Seminole,196,4,19,2407.86
Spalding,931,41,124,1347.13
Stephens,611,12,72,2320.72
Stewart,255,7,51,4160.55
Sumter,757,56,174,2574.92
Talbot,136,3,19,2208.51
Taliaferro,13,0,1,796.57
Tattnall,494,1,36,1944.04
Taylor,82,2,14,1030.41
Telfair,278,9,25,1777.04
Terrell,301,30,67,3554.98
Thomas,1109,42,134,2496.01
Tift,1321,36,176,3235.37
Toombs,741,8,54,2746.17
Towns,142,1,18,1179.99
Treutlen,118,3,17,1727.93
Troup,2280,69,260,3237.99
Turner,245,18,38,3033.68
Twiggs,116,3,27,1434.58
Union,260,7,44,1026.25
Unknown,2559,9,81,0
Upson,523,46,58,1990.33
Walker,684,17,32,982.62
Walton,1103,39,123,1151.19
Ware,1135,25,110,3165.7
Warren,75,1,21,1439.54
Washington,458,2,31,2255.94
Wayne,736,8,55,2455.46
Webster,39,2,8,1529.41
Wheeler,91,1,5,1150.59
White,353,5,56,1111.53
Whitfield,3496,29,174,3339.96
Wilcox,181,19,40,2059.16
Wilkes,189,4,23,1887.36
Wilkinson,211,11,40,2365.74
Worth,444,23,77,2204.35
