"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","2793","US-13001","13","1","18561","241","95","15047.68","511.83","96.98","18","726","10","15"
"Atkinson","1185","US-13003","13","3","8330","178","32","14225.69","384.15","72.03","6","394","5","18"
"Bacon","1943","US-13005","13","5","11404","153","50","17037.88","438.44","341.99","39","678","12","13"
"Baker","241","US-13007","13","7","3116","44","13","7734.27","417.2","0","0","129","1","3"
"Baldwin","5281","US-13009","13","9","44428","394","167","11886.65","375.89","56.27","25","1438","26","16"
"Banks","2426","US-13011","13","11","19982","280","59","12140.93","295.27","95.09","19","331","5","4"
"Barrow","13133","US-13013","13","13","86383","869","192","15203.22","222.27","128.5","111","1719","7","5"
"Bartow","15526","US-13015","13","15","110771","1030","315","14016.3","284.37","80.35","89","5058","40","70"
"Ben Hill","1865","US-13017","13","17","16645","180","70","11204.57","420.55","24.03","4","1365","34","60"
"Berrien","1541","US-13019","13","19","19276","92","50","7994.4","259.39","20.75","4","1952","20","32"
"Bibb","20342","US-13021","13","21","152150","2356","578","13369.7","379.89","44.04","67","5452","62","63"
"Bleckley","1097","US-13023","13","23","12838","63","40","8544.94","311.58","23.37","3","1219","40","63"
"Brantley","1895","US-13025","13","25","19202","160","75","9868.76","390.58","20.83","4","1237","12","31"
"Brooks","1392","US-13027","13","27","15727","133","54","8851.02","343.36","19.08","3","1030","17","24"
"Bryan","4641","US-13029","13","29","39137","323","64","11858.34","163.53","48.55","19","1669","8","13"
"Bulloch","7930","US-13031","13","31","79467","306","98","9978.98","123.32","27.68","22","3254","108","181"
"Burke","2301","US-13033","13","33","22342","193","48","10298.99","214.84","40.28","9","1442","36","28"
"Butts","3390","US-13035","13","35","25174","192","113","13466.27","448.88","99.31","25","1336","10","15"
"Calhoun","620","US-13037","13","37","6317","90","21","9814.79","332.44","47.49","3","225","0","2"
"Camden","6056","US-13039","13","39","53924","223","79","11230.62","146.5","183.59","99","1960","17","35"
"Candler","1109","US-13043","13","43","10837","84","49","10233.46","452.15","9.23","1","452","38","36"
"Carroll","10053","US-13045","13","45","120119","389","156","8369.2","129.87","48.29","58","6417","168","268"
"Catoosa","8487","US-13047","13","47","68771","301","93","12340.96","135.23","113.42","78","1178","21","29"
"Charlton","1741","US-13049","13","49","13251","106","42","13138.63","316.96","52.83","7","525","13","18"
"Chatham","33260","US-13051","13","51","292176","2666","657","11383.55","224.86","69.48","203","5574","51","56"
"Chattahoochee","5255","US-13053","13","53","10749","41","15","48888.27","139.55","883.8","95","757","5","4"
"Chattooga","3695","US-13055","13","55","24766","253","89","14919.65","359.36","121.13","30","903","16","20"
"Cherokee","31737","US-13057","13","57","266617","1980","442","11903.59","165.78","89.64","239","12372","27","39"
"Clarke","17527","US-13059","13","59","129779","788","176","13505.27","135.62","115.58","150","2681","8","4"
"Clay","232","US-13061","13","61","2855","12","4","8126.09","140.11","0","0","80","0","4"
"Clayton","35332","US-13063","13","63","304838","2178","711","11590.42","233.24","76.76","234","4361","42","16"
"Clinch","1009","US-13065","13","65","6656","85","34","15159.25","510.82","30.05","2","486","2","10"
"Cobb","85564","US-13067","13","67","790588","4168","1296","10822.83","163.93","106","838","24817","111","243"
"Coffee","6338","US-13069","13","69","43042","906","185","14725.15","429.81","76.67","33","1563","48","95"
"Colquitt","5539","US-13071","13","71","45393","337","131","12202.32","288.59","74.9","34","1985","61","31"
"Columbia","14746","US-13073","13","73","158631","668","251","9295.79","158.23","35.93","57","10273","55","88"
"Cook","1679","US-13075","13","75","17437","129","52","9628.95","298.22","28.67","5","1940","11","22"
"Coweta","12836","US-13077","13","77","152001","822","340","8444.68","223.68","84.87","129","8153","36","36"
"Crawford","837","US-13079","13","79","12228","106","37","6844.95","302.58","8.18","1","308","6","4"
"Crisp","1856","US-13081","13","81","22289","186","65","8326.98","291.62","8.97","2","1290","47","81"
"Dade","1829","US-13083","13","83","16162","68","17","11316.67","105.19","136.12","22","347","4","4"
"Dawson","4176","US-13085","13","85","27021","336","73","15454.65","270.16","74.02","20","498","3","3"
"DeKalb","80571","US-13089","13","89","793154","6395","1221","10158.3","153.94","81.07","643","11798","127","58"
"Decatur","3477","US-13087","13","87","26322","224","78","13209.48","296.33","45.59","12","1296","24","63"
"Dodge","1529","US-13091","13","91","20385","125","61","7500.61","299.24","24.53","5","2078","66","76"
"Dooly","1082","US-13093","13","93","13400","102","38","8074.63","283.58","7.46","1","567","22","23"
"Dougherty","9128","US-13095","13","95","89905","1345","385","10152.94","428.23","44.49","40","3358","36","19"
