"sex","county name","cases","deaths","confirmed_case_hospitalization"
"Male","Sumter","1233","71","182"
"Unknown","Sumter","6","0","0"
"Female","Talbot","322","9","27"
"Male","Talbot","263","18","34"
"Unknown","Talbot","2","0","0"
"Female","Taliaferro","69","0","1"
"Male","Taliaferro","58","3","11"
"Unknown","Taliaferro","1","0","0"
"Female","Tattnall","1375","38","73"
"Male","Tattnall","1309","34","80"
"Unknown","Tattnall","2","0","0"
"Female","Taylor","418","17","49"
"Male","Taylor","332","15","46"
"Unknown","Taylor","9","0","0"
"Female","Telfair","471","23","37"
"Male","Telfair","475","32","52"
"Unknown","Telfair","19","0","0"
"Female","Terrell","483","31","85"
"Male","Terrell","332","25","70"
"Unknown","Terrell","10","0","0"
"Female","Thomas","3434","90","285"
"Male","Thomas","2599","71","257"
"Unknown","Thomas","23","1","1"
"Female","Tift","2686","64","293"
"Male","Tift","2157","75","223"
"Unknown","Tift","32","0","0"
"Female","Toombs","2460","76","130"
"Male","Toombs","1949","76","138"
"Unknown","Toombs","7","0","0"
"Female","Towns","868","35","94"
"Male","Towns","666","32","85"
"Unknown","Towns","18","0","1"
"Female","Treutlen","473","25","30"
"Male","Treutlen","410","20","33"
"Unknown","Treutlen","7","0","0"
"Female","Troup","4762","140","341"
"Male","Troup","3757","125","298"
"Unknown","Troup","47","0","1"
"Female","Turner","453","16","55"
"Male","Turner","354","24","56"
"Unknown","Turner","5","0","0"
"Female","Twiggs","393","18","57"
"Male","Twiggs","362","31","76"
"Unknown","Twiggs","4","0","0"
"Female","Union","1735","54","150"
"Male","Union","1403","64","180"
"Unknown","Union","11","0","0"
"Female","Unknown","956","2","17"
"Male","Unknown","1232","4","30"
"Unknown","Unknown","558","0","7"
"Female","Upson","1551","71","136"
"Male","Upson","1177","70","111"
"Unknown","Upson","12","0","0"
"Female","Walker","5136","69","182"
"Male","Walker","4466","49","181"
"Unknown","Walker","71","2","3"
"Female","Walton","6127","155","472"
"Male","Walton","4919","160","422"
"Unknown","Walton","72","0","0"
"Female","Ware","2529","113","265"
"Male","Ware","2003","94","271"
"Unknown","Ware","27","1","1"
"Female","Warren","283","8","37"
"Male","Warren","220","12","21"
"Unknown","Warren","8","0","0"
"Female","Washington","1268","41","69"
"Male","Washington","1094","38","65"
"Unknown","Washington","3","0","0"
"Female","Wayne","2276","77","188"
"Male","Wayne","2101","78","199"
"Unknown","Wayne","8","0","1"
"Female","Webster","99","3","11"
"Male","Webster","73","3","10"
"Unknown","Webster","2","0","0"
"Female","Wheeler","237","5","7"
"Male","Wheeler","365","26","35"
"Unknown","Wheeler","10","0","0"
"Female","White","2365","50","193"
"Male","White","2091","64","212"
"Unknown","White","12","0","1"
"Female","Whitfield","10210","139","465"
"Male","Whitfield","9111","180","471"
"Unknown","Whitfield","36","0","3"
"Female","Wilcox","297","12","30"
"Male","Wilcox","341","20","52"
"Unknown","Wilcox","3","0","0"
"Female","Wilkes","475","10","51"
"Male","Wilkes","406","17","57"
"Unknown","Wilkes","4","0","0"
"Female","Wilkinson","600","22","68"
"Male","Wilkinson","503","19","80"
"Unknown","Wilkinson","8","0","1"
"Female","Worth","1002","40","133"
"Male","Worth","770","37","103"
"Unknown","Worth","7","0","0"
