"age group","county name","cases","deaths","confirmed_case_hospitalization"
"05-09 years","Bryan","220","0","2"
"10-17 years","Bryan","598","0","4"
"18-29 years","Bryan","848","1","20"
"30-39 years","Bryan","794","4","27"
"40-49 years","Bryan","799","5","48"
"50-59 years","Bryan","541","7","51"
"60-69 years","Bryan","370","18","59"
"70-79 years","Bryan","219","19","82"
"80 & Older years","Bryan","79","10","31"
"<1 years","Bryan","47","0","3"
"Unknown years","Bryan","8","0","0"
"01-04 years","Bulloch","153","0","1"
"05-09 years","Bulloch","304","0","1"
"10-17 years","Bulloch","869","0","3"
"18-29 years","Bulloch","2974","1","13"
"30-39 years","Bulloch","1060","5","29"
"40-49 years","Bulloch","860","7","32"
"50-59 years","Bulloch","742","18","58"
"60-69 years","Bulloch","529","24","69"
"70-79 years","Bulloch","259","24","58"
"80 & Older years","Bulloch","127","19","43"
"<1 years","Bulloch","67","0","4"
"01-04 years","Burke","34","0","0"
"05-09 years","Burke","72","0","0"
"10-17 years","Burke","200","0","1"
"18-29 years","Burke","459","2","11"
"30-39 years","Burke","367","1","15"
"40-49 years","Burke","372","3","22"
"50-59 years","Burke","342","6","39"
"60-69 years","Burke","260","8","47"
"70-79 years","Burke","136","16","39"
"80 & Older years","Burke","47","12","19"
"<1 years","Burke","14","0","0"
"Unknown years","Burke","2","0","0"
"01-04 years","Butts","50","0","2"
"05-09 years","Butts","74","0","0"
"10-17 years","Butts","257","0","5"
"18-29 years","Butts","637","0","8"
"30-39 years","Butts","568","0","9"
"40-49 years","Butts","509","5","24"
"50-59 years","Butts","528","16","44"
"60-69 years","Butts","356","19","45"
"70-79 years","Butts","251","34","43"
"80 & Older years","Butts","143","39","12"
"<1 years","Butts","18","0","3"
"Unknown years","Butts","3","0","0"
"01-04 years","Calhoun","16","0","0"
"05-09 years","Calhoun","13","0","0"
"10-17 years","Calhoun","62","0","1"
"18-29 years","Calhoun","95","0","6"
"30-39 years","Calhoun","82","3","7"
"40-49 years","Calhoun","97","1","11"
"50-59 years","Calhoun","101","4","20"
"60-69 years","Calhoun","87","4","24"
"70-79 years","Calhoun","34","7","11"
"80 & Older years","Calhoun","22","2","10"
"<1 years","Calhoun","5","0","0"
"Unknown years","Calhoun","1","0","0"
"01-04 years","Camden","135","0","0"
"05-09 years","Camden","245","0","2"
"10-17 years","Camden","628","0","1"
"18-29 years","Camden","1350","0","10"
"30-39 years","Camden","1092","3","26"
"40-49 years","Camden","777","10","29"
"50-59 years","Camden","808","11","38"
"60-69 years","Camden","554","22","52"
"70-79 years","Camden","313","12","35"
"80 & Older years","Camden","129","22","29"
"<1 years","Camden","24","0","2"
"Unknown years","Camden","8","0","0"
"01-04 years","Candler","13","0","0"
"05-09 years","Candler","40","0","0"
"10-17 years","Candler","102","0","0"
"18-29 years","Candler","187","0","1"
"30-39 years","Candler","152","0","5"
"40-49 years","Candler","164","4","3"
"50-59 years","Candler","187","13","19"
"60-69 years","Candler","130","9","19"
"70-79 years","Candler","93","15","22"
"80 & Older years","Candler","35","8","15"
"<1 years","Candler","7","0","0"
"01-04 years","Carroll","168","0","1"
"05-09 years","Carroll","297","0","3"
"10-17 years","Carroll","1016","0","6"
"18-29 years","Carroll","2303","1","18"
"30-39 years","Carroll","1543","4","24"
"40-49 years","Carroll","1460","9","46"
"50-59 years","Carroll","1384","15","66"
"60-69 years","Carroll","986","32","97"
"70-79 years","Carroll","551","38","77"
"80 & Older years","Carroll","316","58","49"
"<1 years","Carroll","44","0","2"
"Unknown years","Carroll","10","0","1"
"01-04 years","Catoosa","167","0","0"
"05-09 years","Catoosa","298","0","1"
"10-17 years","Catoosa","893","0","2"
"18-29 years","Catoosa","1578","1","9"
"30-39 years","Catoosa","1270","2","14"
"40-49 years","Catoosa","1334","2","24"
"50-59 years","Catoosa","1206","11","48"
"60-69 years","Catoosa","825","12","71"
"70-79 years","Catoosa","490","25","72"
"80 & Older years","Catoosa","331","41","57"
"<1 years","Catoosa","65","0","1"
"Unknown years","Catoosa","71","0","4"
"01-04 years","Charlton","21","0","0"
"05-09 years","Charlton","45","0","0"
"10-17 years","Charlton","99","0","0"
"18-29 years","Charlton","405","1","3"
"30-39 years","Charlton","343","2","6"
"40-49 years","Charlton","281","3","13"
"50-59 years","Charlton","206","4","12"
"60-69 years","Charlton","200","12","32"
"70-79 years","Charlton","91","11","23"
"80 & Older years","Charlton","40","10","18"
"<1 years","Charlton","8","0","0"
"Unknown years","Charlton","1","0","0"
"01-04 years","Chatham","981","0","6"
"05-09 years","Chatham","1508","1","5"
"10-17 years","Chatham","3211","0","32"
"18-29 years","Chatham","7832","6","152"
"30-39 years","Chatham","5884","22","244"
"40-49 years","Chatham","4449","40","299"
"50-59 years","Chatham","3752","79","435"
"60-69 years","Chatham","2906","138","564"
"70-79 years","Chatham","1541","167","504"
"80 & Older years","Chatham","918","205","418"
"<1 years","Chatham","329","0","15"
"Unknown years","Chatham","26","0","2"
"01-04 years","Chattahoochee","8","0","0"
"05-09 years","Chattahoochee","21","0","0"
"10-17 years","Chattahoochee","173","0","2"
"18-29 years","Chattahoochee","4480","7","8"
"30-39 years","Chattahoochee","414","2","5"
"40-49 years","Chattahoochee","70","0","1"
"50-59 years","Chattahoochee","44","1","10"
"60-69 years","Chattahoochee","22","1","6"
"70-79 years","Chattahoochee","15","1","5"
"80 & Older years","Chattahoochee","9","3","5"
"<1 years","Chattahoochee","11","0","0"
"Unknown years","Chattahoochee","1","0","0"
"01-04 years","Chattooga","59","0","0"
"05-09 years","Chattooga","114","0","1"
"10-17 years","Chattooga","416","0","3"
"18-29 years","Chattooga","643","0","7"
"30-39 years","Chattooga","545","2","10"
"40-49 years","Chattooga","556","4","27"
"50-59 years","Chattooga","536","10","44"
"60-69 years","Chattooga","410","22","56"
"70-79 years","Chattooga","248","22","67"
"80 & Older years","Chattooga","145","30","37"
"<1 years","Chattooga","27","0","3"
"Unknown years","Chattooga","11","0","1"
"01-04 years","Cherokee","468","0","8"
"05-09 years","Cherokee","1191","0","10"
"10-17 years","Cherokee","3781","0","21"
"18-29 years","Cherokee","5936","1","116"
"30-39 years","Cherokee","4605","8","176"
"40-49 years","Cherokee","5138","12","230"
"50-59 years","Cherokee","4830","39","358"
"60-69 years","Cherokee","2927","82","390"
"70-79 years","Cherokee","1805","120","372"
"80 & Older years","Cherokee","1009","184","316"
"<1 years","Cherokee","127","0","7"
"Unknown years","Cherokee","9","0","0"
"01-04 years","Clarke","300","0","3"
"05-09 years","Clarke","515","0","6"
"10-17 years","Clarke","1147","0","16"
"18-29 years","Clarke","7878","0","86"
"30-39 years","Clarke","2300","3","74"
"40-49 years","Clarke","1837","5","96"
"50-59 years","Clarke","1553","16","125"
"60-69 years","Clarke","1021","35","140"
"70-79 years","Clarke","603","59","145"
"80 & Older years","Clarke","307","60","96"
"<1 years","Clarke","99","0","4"
"Unknown years","Clarke","11","0","0"
"01-04 years","Clay","3","0","0"
"05-09 years","Clay","5","0","0"
"10-17 years","Clay","23","0","0"
"18-29 years","Clay","38","0","0"
"30-39 years","Clay","39","0","1"
"40-49 years","Clay","40","0","2"
"50-59 years","Clay","22","1","3"
"60-69 years","Clay","27","1","2"
"70-79 years","Clay","21","0","0"
"80 & Older years","Clay","13","2","4"
"Unknown years","Clay","1","0","0"
"01-04 years","Clayton","851","0","15"
"05-09 years","Clayton","1456","1","11"
"10-17 years","Clayton","3500","1","57"
"18-29 years","Clayton","7259","9","189"
"30-39 years","Clayton","6623","33","295"
"40-49 years","Clayton","5608","51","323"
"50-59 years","Clayton","4942","106","446"
"60-69 years","Clayton","3088","190","404"
"70-79 years","Clayton","1278","172","274"
"80 & Older years","Clayton","594","154","164"
"<1 years","Clayton","196","0","14"
"Unknown years","Clayton","36","0","8"
"01-04 years","Clinch","23","0","0"
"05-09 years","Clinch","37","0","0"
"10-17 years","Clinch","101","0","0"
"18-29 years","Clinch","188","0","2"
"30-39 years","Clinch","152","1","5"
"40-49 years","Clinch","135","0","4"
"50-59 years","Clinch","139","3","19"
"60-69 years","Clinch","138","12","23"
"70-79 years","Clinch","67","10","22"
"80 & Older years","Clinch","23","8","10"
"<1 years","Clinch","7","0","0"
"01-04 years","Cobb","1465","1","23"
"05-09 years","Cobb","3341","0","26"
"10-17 years","Cobb","8256","0","69"
"18-29 years","Cobb","20019","9","299"
"30-39 years","Cobb","14384","35","361"
"40-49 years","Cobb","13424","60","556"
"50-59 years","Cobb","11552","123","756"
"60-69 years","Cobb","7050","229","747"
"70-79 years","Cobb","3815","357","699"
"80 & Older years","Cobb","2181","489","637"
"<1 years","Cobb","366","0","23"
"Unknown years","Cobb","84","0","2"
"01-04 years","Coffee","142","0","2"
"05-09 years","Coffee","229","0","3"
"10-17 years","Coffee","566","0","6"
"18-29 years","Coffee","1276","1","39"
"30-39 years","Coffee","989","5","66"
"40-49 years","Coffee","968","15","140"
"50-59 years","Coffee","914","24","193"
"60-69 years","Coffee","685","48","191"
"70-79 years","Coffee","353","52","161"
"80 & Older years","Coffee","187","44","103"
"<1 years","Coffee","42","0","4"
"01-04 years","Colquitt","85","0","0"
"05-09 years","Colquitt","213","0","2"
"10-17 years","Colquitt","680","0","11"
"18-29 years","Colquitt","1101","1","28"
"30-39 years","Colquitt","815","3","32"
"40-49 years","Colquitt","823","8","47"
"50-59 years","Colquitt","740","24","53"
"60-69 years","Colquitt","528","31","62"
"70-79 years","Colquitt","343","30","64"
"80 & Older years","Colquitt","183","36","41"
"<1 years","Colquitt","36","0","2"
"Unknown years","Colquitt","1","0","0"
"01-04 years","Columbia","235","1","3"
"05-09 years","Columbia","553","1","4"
"10-17 years","Columbia","1684","0","9"
"18-29 years","Columbia","2890","2","38"
"30-39 years","Columbia","2723","6","45"
"40-49 years","Columbia","2370","16","72"
"50-59 years","Columbia","1940","35","108"
"60-69 years","Columbia","1261","45","123"
"70-79 years","Columbia","655","65","138"
"80 & Older years","Columbia","390","84","128"
"<1 years","Columbia","67","0","4"
"Unknown years","Columbia","10","0","0"
"01-04 years","Cook","34","0","3"
"05-09 years","Cook","63","0","0"
"10-17 years","Cook","161","0","2"
"18-29 years","Cook","309","0","7"
"30-39 years","Cook","254","0","4"
"40-49 years","Cook","257","3","19"
"50-59 years","Cook","226","7","23"
"60-69 years","Cook","162","10","23"
"70-79 years","Cook","120","13","30"
"80 & Older years","Cook","74","19","16"
"<1 years","Cook","17","0","2"
"Unknown years","Cook","1","0","0"
"01-04 years","Coweta","253","0","3"
"05-09 years","Coweta","438","0","1"
"10-17 years","Coweta","1337","0","10"
"18-29 years","Coweta","2301","5","54"
"30-39 years","Coweta","1882","11","90"
"40-49 years","Coweta","1968","26","126"
"50-59 years","Coweta","2131","48","167"
"60-69 years","Coweta","1298","63","153"
"70-79 years","Coweta","802","97","142"
"80 & Older years","Coweta","420","95","89"
"<1 years","Coweta","59","0","4"
"Unknown years","Coweta","12","0","0"
"01-04 years","Crawford","4","0","0"
"05-09 years","Crawford","10","0","0"
"10-17 years","Crawford","49","0","2"
"18-29 years","Crawford","134","0","3"
"30-39 years","Crawford","135","1","10"
"40-49 years","Crawford","97","3","7"
"50-59 years","Crawford","164","8","23"
"60-69 years","Crawford","142","12","23"
"70-79 years","Crawford","70","12","23"
"80 & Older years","Crawford","32","3","15"
"Unknown years","Crawford","1","0","0"
"01-04 years","Crisp","30","0","0"
"05-09 years","Crisp","55","0","0"
"10-17 years","Crisp","193","0","3"
"18-29 years","Crisp","312","0","13"
"30-39 years","Crisp","306","2","18"
"40-49 years","Crisp","265","4","23"
"50-59 years","Crisp","247","4","31"
"60-69 years","Crisp","230","19","46"
"70-79 years","Crisp","122","16","34"
"80 & Older years","Crisp","75","20","18"
"<1 years","Crisp","18","0","0"
"Unknown years","Crisp","7","0","0"
"01-04 years","Dade","36","0","0"
"05-09 years","Dade","82","0","0"
"10-17 years","Dade","208","0","1"
"18-29 years","Dade","356","0","1"
"30-39 years","Dade","242","0","2"
"40-49 years","Dade","275","1","7"
"50-59 years","Dade","231","3","13"
"60-69 years","Dade","189","1","11"
"70-79 years","Dade","130","9","22"
"80 & Older years","Dade","58","3","10"
"<1 years","Dade","9","0","0"
"Unknown years","Dade","21","0","1"
"01-04 years","Dawson","72","0","0"
"05-09 years","Dawson","126","0","0"
"10-17 years","Dawson","357","0","6"
"18-29 years","Dawson","793","0","19"
"30-39 years","Dawson","663","2","26"
"40-49 years","Dawson","610","1","36"
"50-59 years","Dawson","630","7","55"
"60-69 years","Dawson","487","13","92"
"70-79 years","Dawson","296","27","63"
"80 & Older years","Dawson","119","24","38"
"<1 years","Dawson","26","0","3"
"Unknown years","Dawson","23","0","1"
"01-04 years","DeKalb","1680","0","26"
"05-09 years","DeKalb","2895","0","30"
"10-17 years","DeKalb","6499","0","97"
"18-29 years","DeKalb","18390","14","564"
"30-39 years","DeKalb","15931","26","802"
"40-49 years","DeKalb","12405","60","894"
"50-59 years","DeKalb","10556","151","1148"
"60-69 years","DeKalb","6709","250","1259"
"70-79 years","DeKalb","3331","320","938"
"80 & Older years","DeKalb","1943","410","642"
"<1 years","DeKalb","390","0","24"
"Unknown years","DeKalb","165","0","14"
"01-04 years","Decatur","139","0","2"
"05-09 years","Decatur","166","0","0"
"10-17 years","Decatur","384","0","1"
"18-29 years","Decatur","674","1","17"
"30-39 years","Decatur","507","1","11"
"40-49 years","Decatur","502","3","31"
"50-59 years","Decatur","427","10","43"
"60-69 years","Decatur","322","17","54"
"70-79 years","Decatur","197","24","40"
"80 & Older years","Decatur","115","22","25"
"<1 years","Decatur","40","0","0"
"Unknown years","Decatur","6","0","0"
"01-04 years","Dodge","19","0","0"
"05-09 years","Dodge","40","0","0"
"10-17 years","Dodge","173","1","2"
"18-29 years","Dodge","296","0","6"
"30-39 years","Dodge","216","0","10"
"40-49 years","Dodge","229","3","13"
"50-59 years","Dodge","221","6","23"
"60-69 years","Dodge","170","18","31"
"70-79 years","Dodge","97","18","24"
"80 & Older years","Dodge","62","15","16"
"<1 years","Dodge","9","0","0"
"01-04 years","Dooly","16","0","0"
"05-09 years","Dooly","32","0","0"
"10-17 years","Dooly","106","0","1"
"18-29 years","Dooly","186","1","5"
"30-39 years","Dooly","141","0","11"
"40-49 years","Dooly","180","2","13"
"50-59 years","Dooly","173","6","21"
"60-69 years","Dooly","148","11","25"
"70-79 years","Dooly","69","10","20"
"80 & Older years","Dooly","26","8","6"
"<1 years","Dooly","6","0","0"
"Unknown years","Dooly","2","0","0"
"01-04 years","Dougherty","200","0","4"
"05-09 years","Dougherty","401","0","0"
"10-17 years","Dougherty","861","0","14"
"18-29 years","Dougherty","1726","3","132"
"30-39 years","Dougherty","1461","7","117"
"40-49 years","Dougherty","1286","28","162"
"50-59 years","Dougherty","1240","40","217"
"60-69 years","Dougherty","1005","100","320"
"70-79 years","Dougherty","553","89","219"
"80 & Older years","Dougherty","334","119","160"
"<1 years","Dougherty","69","0","7"
"Unknown years","Dougherty","7","0","0"
"01-04 years","Douglas","334","0","7"
"05-09 years","Douglas","662","0","9"
"10-17 years","Douglas","1867","1","26"
"18-29 years","Douglas","3357","0","62"
"30-39 years","Douglas","2900","6","104"
"40-49 years","Douglas","3124","12","163"
"50-59 years","Douglas","2680","32","216"
"60-69 years","Douglas","1567","57","226"
"70-79 years","Douglas","781","72","178"
"80 & Older years","Douglas","372","69","119"
"<1 years","Douglas","80","0","7"
"Unknown years","Douglas","15","0","2"
"01-04 years","Early","41","0","0"
"05-09 years","Early","55","0","0"
"10-17 years","Early","223","0","0"
"18-29 years","Early","252","1","9"
"30-39 years","Early","219","1","6"
"40-49 years","Early","235","1","11"
"50-59 years","Early","217","5","17"
"60-69 years","Early","147","12","20"
"70-79 years","Early","99","19","23"
"80 & Older years","Early","50","13","17"
"<1 years","Early","5","0","0"
"Unknown years","Early","3","0","0"
"01-04 years","Echols","11","0","0"
"05-09 years","Echols","8","0","0"
"10-17 years","Echols","32","0","1"
"18-29 years","Echols","141","0","2"
"30-39 years","Echols","67","1","4"
"40-49 years","Echols","50","0","1"
"50-59 years","Echols","52","1","2"
"60-69 years","Echols","24","0","0"
"70-79 years","Echols","20","2","3"
"80 & Older years","Echols","5","1","2"
"<1 years","Echols","2","0","0"
"01-04 years","Effingham","165","0","1"
"05-09 years","Effingham","359","0","3"
"10-17 years","Effingham","891","0","2"
"18-29 years","Effingham","1211","1","12"
"30-39 years","Effingham","1205","4","38"
"40-49 years","Effingham","1060","10","65"
"50-59 years","Effingham","965","32","109"
"60-69 years","Effingham","619","25","116"
"70-79 years","Effingham","338","39","105"
"80 & Older years","Effingham","155","41","48"
"<1 years","Effingham","57","0","5"
"Unknown years","Effingham","4","0","0"
"01-04 years","Elbert","35","0","0"
"05-09 years","Elbert","59","0","0"
"10-17 years","Elbert","154","0","2"
"18-29 years","Elbert","368","1","4"
"30-39 years","Elbert","277","0","12"
"40-49 years","Elbert","285","1","14"
"50-59 years","Elbert","289","2","24"
"60-69 years","Elbert","240","7","32"
"70-79 years","Elbert","187","23","46"
"80 & Older years","Elbert","149","35","49"
"<1 years","Elbert","15","0","4"
"Unknown years","Elbert","3","0","0"
"01-04 years","Emanuel","60","0","2"
"05-09 years","Emanuel","89","0","0"
"10-17 years","Emanuel","314","0","2"
"18-29 years","Emanuel","518","1","4"
"30-39 years","Emanuel","391","0","18"
"40-49 years","Emanuel","417","4","16"
"50-59 years","Emanuel","358","9","36"
"60-69 years","Emanuel","287","16","34"
"70-79 years","Emanuel","175","22","32"
"80 & Older years","Emanuel","73","21","23"
"<1 years","Emanuel","13","0","1"
"Unknown years","Emanuel","3","0","1"
"01-04 years","Evans","24","0","0"
"05-09 years","Evans","44","0","0"
"10-17 years","Evans","116","0","2"
"18-29 years","Evans","217","1","3"
"30-39 years","Evans","193","0","4"
"40-49 years","Evans","169","4","20"
"50-59 years","Evans","165","6","21"
"60-69 years","Evans","97","7","19"
"70-79 years","Evans","65","14","24"
"80 & Older years","Evans","24","4","14"
"<1 years","Evans","6","0","0"
"01-04 years","Fannin","30","0","1"
"05-09 years","Fannin","75","0","0"
"10-17 years","Fannin","278","0","2"
"18-29 years","Fannin","437","0","8"
"30-39 years","Fannin","376","1","9"
"40-49 years","Fannin","417","4","18"
"50-59 years","Fannin","534","6","43"
"60-69 years","Fannin","525","17","62"
"70-79 years","Fannin","368","26","67"
"80 & Older years","Fannin","184","37","55"
"<1 years","Fannin","9","0","0"
"Unknown years","Fannin","2","0","0"
"01-04 years","Fayette","159","0","1"
"05-09 years","Fayette","353","0","3"
"10-17 years","Fayette","1067","0","12"
"18-29 years","Fayette","1725","3","24"
"30-39 years","Fayette","1227","6","38"
"40-49 years","Fayette","1556","6","71"
"50-59 years","Fayette","1578","16","125"
"60-69 years","Fayette","1138","33","114"
"70-79 years","Fayette","598","74","141"
"80 & Older years","Fayette","388","78","91"
"<1 years","Fayette","39","0","1"
"Unknown years","Fayette","9","0","0"
"01-04 years","Floyd","266","0","5"
"05-09 years","Floyd","501","0","1"
"10-17 years","Floyd","1795","1","13"
"18-29 years","Floyd","3095","3","52"
"30-39 years","Floyd","2393","7","72"
"40-49 years","Floyd","2209","15","131"
"50-59 years","Floyd","2204","44","225"
"60-69 years","Floyd","1522","59","258"
"70-79 years","Floyd","932","84","254"
"80 & Older years","Floyd","512","95","180"
"<1 years","Floyd","109","0","4"
"Unknown years","Floyd","61","0","2"
"01-04 years","Forsyth","528","0","7"
"05-09 years","Forsyth","1572","0","2"
"10-17 years","Forsyth","4027","0","10"
"18-29 years","Forsyth","4355","0","62"
"30-39 years","Forsyth","3660","3","81"
"40-49 years","Forsyth","4741","10","176"
"50-59 years","Forsyth","4051","25","232"
"60-69 years","Forsyth","2093","43","228"
"70-79 years","Forsyth","1203","85","267"
"80 & Older years","Forsyth","681","108","200"
"<1 years","Forsyth","111","0","3"
"Unknown years","Forsyth","231","0","2"
"01-04 years","Franklin","40","0","1"
"05-09 years","Franklin","90","0","0"
"10-17 years","Franklin","319","0","6"
"18-29 years","Franklin","627","1","15"
"30-39 years","Franklin","455","0","11"
"40-49 years","Franklin","467","2","21"
"50-59 years","Franklin","464","4","35"
"60-69 years","Franklin","411","8","45"
"70-79 years","Franklin","260","27","49"
"80 & Older years","Franklin","126","26","32"
"<1 years","Franklin","19","0","3"
"Unknown years","Franklin","22","0","0"
"01-04 years","Fulton","2006","0","50"
"05-09 years","Fulton","3691","0","37"
"10-17 years","Fulton","9730","1","114"
"18-29 years","Fulton","28089","6","624"
"30-39 years","Fulton","21605","45","870"
"40-49 years","Fulton","16732","58","987"
"50-59 years","Fulton","14354","176","1393"
"60-69 years","Fulton","8517","322","1271"
"70-79 years","Fulton","4379","442","1071"
"80 & Older years","Fulton","3013","621","977"
"<1 years","Fulton","488","0","38"
"Unknown years","Fulton","94","0","27"
"01-04 years","Gilmer","49","0","2"
"05-09 years","Gilmer","65","0","0"
"10-17 years","Gilmer","309","0","2"
"18-29 years","Gilmer","504","0","20"
"30-39 years","Gilmer","474","2","23"
