"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","1134","13"
"Hispanic/Latino","American Indian/Alaska Native","53","0"
"Hispanic/Latino","Asian","106","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","102","0"
"Hispanic/Latino","Other","17025","183"
"Hispanic/Latino","Unknown","6714","11"
"Hispanic/Latino","White","22892","294"
"Non-Hispanic/Latino","African-American/Black","89615","3280"
"Non-Hispanic/Latino","American Indian/Alaska Native","141","10"
"Non-Hispanic/Latino","Asian","5241","147"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","257","6"
"Non-Hispanic/Latino","Other","4479","14"
"Non-Hispanic/Latino","Unknown","3260","14"
"Non-Hispanic/Latino","White","116993","4281"
"Unknown","African-American/Black","14178","14"
"Unknown","American Indian/Alaska Native","59","0"
"Unknown","Asian","1480","0"
"Unknown","Native Hawaiian/Pacific Islander","90","0"
"Unknown","Other","4938","3"
"Unknown","Unknown","69632","48"
"Unknown","White","19305","15"
