"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","2024","US-13001","13","1","18561","197","67","10904.58","360.97","360.97","67","411","5"
"Atkinson","846","US-13003","13","3","8330","130","20","10156.06","240.1","348.14","29","268","3"
"Bacon","1366","US-13005","13","5","11404","95","29","11978.25","254.3","455.98","52","390","11"
"Baker","183","US-13007","13","7","3116","40","11","5872.91","353.02","192.55","6","84","0"
"Baldwin","3947","US-13009","13","9","44428","334","119","8884.04","267.85","94.53","42","715","18"
"Banks","1713","US-13011","13","11","19982","211","39","8572.72","195.18","145.13","29","195","2"
"Barrow","9263","US-13013","13","13","86383","646","142","10723.17","164.38","232.68","201","1289","5"
"Bartow","11644","US-13015","13","15","110771","858","224","10511.78","202.22","176.04","195","3793","18"
"Ben Hill","1535","US-13017","13","17","16645","164","61","9221.99","366.48","150.2","25","667","23"
"Berrien","1140","US-13019","13","19","19276","78","35","5914.09","181.57","212.7","41","936","13"
"Bibb","14189","US-13021","13","21","152150","1866","422","9325.67","277.36","324.02","493","2815","45"
"Bleckley","830","US-13023","13","23","12838","51","32","6465.18","249.26","109.05","14","776","20"
"Brantley","1035","US-13025","13","25","19202","92","36","5390.06","187.48","255.18","49","750","5"
"Brooks","1017","US-13027","13","27","15727","94","38","6466.59","241.62","337","53","528","12"
"Bryan","2981","US-13029","13","29","39137","197","39","7616.83","99.65","268.29","105","1051","3"
"Bulloch","5451","US-13031","13","31","79467","234","63","6859.45","79.28","226.51","180","1756","59"
"Burke","1870","US-13033","13","33","22342","167","40","8369.89","179.04","111.9","25","846","25"
"Butts","2460","US-13035","13","35","25174","144","83","9771.99","329.71","186.7","47","844","7"
"Calhoun","463","US-13037","13","37","6317","77","16","7329.43","253.28","189.96","12","142","0"
"Camden","3919","US-13039","13","39","53924","165","36","7267.64","66.76","756.62","408","1013","7"
"Candler","825","US-13043","13","43","10837","66","38","7612.81","350.65","249.15","27","205","30"
"Carroll","7722","US-13045","13","45","120119","353","133","6428.62","110.72","107.39","129","4327","114"
"Catoosa","6054","US-13047","13","47","68771","271","70","8803.13","101.79","177.4","122","811","7"
"Charlton","1398","US-13049","13","49","13251","78","28","10550.15","211.3","392.42","52","380","8"
"Chatham","21853","US-13051","13","51","292176","1758","445","7479.4","152.31","306.32","895","3436","28"
"Chattahoochee","4219","US-13053","13","53","10749","35","13","39250.16","120.94","930.32","100","679","4"
"Chattooga","2310","US-13055","13","55","24766","192","67","9327.3","270.53","197.85","49","671","9"
"Cherokee","23363","US-13057","13","57","266617","1435","320","8762.76","120.02","140.28","374","9120","18"
"Clarke","13266","US-13059","13","59","129779","516","143","10221.99","110.19","177.99","231","2322","6"
"Clay","188","US-13061","13","61","2855","10","3","6584.94","105.08","70.05","2","57","0"
"Clayton","25579","US-13063","13","63","304838","1507","499","8391.01","163.69","237.5","724","3127","29"
"Clinch","770","US-13065","13","65","6656","68","25","11568.51","375.6","360.58","24","249","2"
"Cobb","64027","US-13067","13","67","790588","3672","1029","8098.66","130.16","166.84","1319","19013","95"
"Coffee","4558","US-13069","13","69","43042","679","148","10589.66","343.85","497.19","214","1177","34"
"Colquitt","3885","US-13071","13","71","45393","278","87","8558.59","191.66","374.51","170","1223","44"
"Columbia","11530","US-13073","13","73","158631","512","168","7268.44","105.91","141.21","224","6233","44"
"Cook","1229","US-13075","13","75","17437","109","39","7048.23","223.66","217.93","38","857","4"
"Coweta","9109","US-13077","13","77","152001","417","222","5992.72","146.05","98.03","149","5903","14"
"Crawford","544","US-13079","13","79","12228","77","19","4448.81","155.38","139.03","17","170","2"
"Crisp","1486","US-13081","13","81","22289","170","57","6666.97","255.73","80.76","18","681","34"
"Dade","1268","US-13083","13","83","16162","62","13","7845.56","80.44","136.12","22","235","1"
"Dawson","2833","US-13085","13","85","27021","255","48","10484.44","177.64","170.24","46","337","1"
"DeKalb","60968","US-13089","13","89","793154","5059","998","7686.78","125.83","172.22","1366","8633","87"
"Decatur","2269","US-13087","13","87","26322","155","60","8620.17","227.95","269.74","71","854","15"
"Dodge","1104","US-13091","13","91","20385","111","57","5415.75","279.62","73.58","15","1112","52"
"Dooly","816","US-13093","13","93","13400","95","30","6089.55","223.88","74.63","10","307","14"
"Dougherty","5862","US-13095","13","95","89905","1083","288","6520.22","320.34","164.62","148","2141","24"
"Douglas","12751","US-13097","13","97","151906","962","188","8394.01","123.76","217.24","330","3522","45"
"Early","1084","US-13099","13","99","10146","79","42","10684.01","413.96","384.39","39","171","5"
"Echols","362","US-13101","13","101","3969","13","4","9120.69","100.78","176.37","7","165","5"
"Effingham","4123","US-13103","13","103","64026","280","73","6439.57","114.02","257.71","165","909","3"
"Elbert","1563","US-13105","13","105","18945","133","60","8250.2","316.71","52.78","10","775","14"
"Emanuel","1835","US-13107","13","107","22664","129","55","8096.54","242.68","216.2","49","903","29"
"Evans","854","US-13109","13","109","10687","81","19","7991.02","177.79","598.86","64","253","14"
"Fannin","2284","US-13111","13","111","26320","197","64","8677.81","243.16","231.76","61","280","11"
"Fayette","7030","US-13113","13","113","117544","320","162","5980.74","137.82","121.66","143","2537","16"
"Floyd","10276","US-13115","13","115","99916","898","197","10284.64","197.17","173.15","173","2177","45"
"Forsyth","18795","US-13117","13","117","252507","1028","197","7443.36","78.02","134.65","340","4810","8"
"Franklin","2477","US-13119","13","119","23329","171","47","10617.69","201.47","107.16","25","324","10"
"Fulton","86985","US-13121","13","121","1099181","5588","1380","7913.62","125.55","190.14","2090","16109","112"
"Gilmer","2615","US-13123","13","123","31417","237","78","8323.52","248.27","76.39","24","508","13"
"Glascock","148","US-13125","13","125","3025","24","7","4892.56","231.4","0","0","124","12"
