"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","3381","US-13001","13","1","18561","251","101","18215.61","544.15","1971.88","366","1063","11","18"
"Atkinson","1440","US-13003","13","3","8330","190","32","17286.91","384.15","1860.74","155","501","7","19"
"Bacon","2355","US-13005","13","5","11404","180","53","20650.65","464.75","2060.68","235","825","12","14"
"Baker","297","US-13007","13","7","3116","44","13","9531.45","417.2","1059.05","33","203","1","3"
"Baldwin","6951","US-13009","13","9","44428","413","177","15645.54","398.4","1373.01","610","2031","29","17"
"Banks","3167","US-13011","13","11","19982","306","68","15849.26","340.31","1471.32","294","459","6","5"
"Barrow","18507","US-13013","13","13","86383","944","211","21424.35","244.26","2017.76","1743","2297","8","6"
"Bartow","20459","US-13015","13","15","110771","1155","354","18469.64","319.58","1411.02","1563","6738","50","96"
"Ben Hill","2102","US-13017","13","17","16645","183","72","12628.42","432.56","678.88","113","1845","42","65"
"Berrien","1897","US-13019","13","19","19276","104","51","9841.25","264.58","1105","213","2747","21","35"
"Bibb","27284","US-13021","13","21","152150","2568","616","17932.3","404.86","1470.92","2238","7384","76","76"
"Bleckley","1406","US-13023","13","23","12838","66","41","10951.86","319.36","1355.35","174","1775","44","64"
"Brantley","2303","US-13025","13","25","19202","172","80","11993.54","416.62","1380.06","265","1407","15","32"
"Brooks","1754","US-13027","13","27","15727","140","58","11152.79","368.79","1252.62","197","1447","19","25"
"Bryan","6305","US-13029","13","29","39137","360","65","16110.07","166.08","2383.93","933","1997","13","16"
"Bulloch","10070","US-13031","13","31","79467","335","101","12671.93","127.1","1372.9","1091","4483","130","205"
"Burke","2854","US-13033","13","33","22342","215","50","12774.15","223.79","1356.19","303","2105","39","30"
"Butts","4498","US-13035","13","35","25174","238","122","17867.64","484.63","1259.24","317","1675","11","14"
"Calhoun","900","US-13037","13","37","6317","100","21","14247.27","332.44","3783.44","239","327","1","3"
"Camden","7892","US-13039","13","39","53924","228","84","14635.41","155.77","1887.84","1018","2196","17","35"
"Candler","1275","US-13043","13","43","10837","90","51","11765.25","470.61","821.26","89","608","40","38"
"Carroll","13704","US-13045","13","45","120119","420","165","11408.69","137.36","905.77","1088","8825","222","291"
"Catoosa","11429","US-13047","13","47","68771","365","106","16618.92","154.13","1933.95","1330","1561","28","35"
"Charlton","2025","US-13049","13","49","13251","113","44","15281.87","332.05","1290.47","171","611","14","19"
"Chatham","49636","US-13051","13","51","292176","2955","699","16988.39","239.24","2547.44","7443","7656","60","58"
"Chattahoochee","5808","US-13053","13","53","10749","48","16","54032.93","148.85","1721.09","185","839","5","4"
"Chattooga","4887","US-13055","13","55","24766","297","101","19732.7","407.82","2337.88","579","1131","16","21"
"Cherokee","43179","US-13057","13","57","266617","2229","485","16195.14","181.91","1447.39","3859","16779","33","49"
"Clarke","24960","US-13059","13","59","129779","1042","187","19232.7","144.09","2109.74","2738","3339","9","5"
"Clay","333","US-13061","13","61","2855","14","4","11663.75","140.11","1716.29","49","158","0","4"
"Clayton","54919","US-13063","13","63","304838","2908","769","18015.8","252.27","2204.12","6719","5734","56","18"
"Clinch","1300","US-13065","13","65","6656","89","35","19531.25","525.84","2358.77","157","573","2","10"
"Cobb","126015","US-13067","13","67","790588","4582","1419","15939.4","179.49","1336.73","10568","34215","123","250"
"Coffee","7912","US-13069","13","69","43042","952","199","18382.05","462.34","1935.32","833","1955","51","97"
"Colquitt","7500","US-13071","13","71","45393","372","140","16522.37","308.42","2145.71","974","2836","71","34"
"Columbia","18656","US-13073","13","73","158631","765","273","11760.63","172.1","1155.51","1833","14471","64","93"
"Cook","1978","US-13075","13","75","17437","135","54","11343.69","309.69","952","166","2660","12","22"
"Coweta","19800","US-13077","13","77","152001","1218","373","13026.23","245.39","1024.99","1558","11505","48","48"
"Crawford","1110","US-13079","13","79","12228","113","40","9077.53","327.12","1079.49","132","512","8","5"
"Crisp","2452","US-13081","13","81","22289","195","68","11000.94","305.08","1440.17","321","1891","57","91"
"Dade","2342","US-13083","13","83","16162","91","23","14490.78","142.31","1447.84","234","525","5","7"
"Dawson","5793","US-13085","13","85","27021","370","83","21438.88","307.17","1965.14","531","662","3","3"
"DeKalb","119207","US-13089","13","89","793154","7436","1319","15029.49","166.3","1526.94","12111","16816","147","67"
"Decatur","4294","US-13087","13","87","26322","239","82","16313.35","311.53","1629.82","429","1706","34","69"
"Dodge","1991","US-13091","13","91","20385","129","64","9766.99","313.96","1378.46","281","2915","74","82"
"Dooly","1397","US-13093","13","93","13400","109","39","10425.37","291.04","932.84","125","780","24","29"
"Dougherty","12959","US-13095","13","95","89905","1498","408","14414.1","453.81","2069.96","1861","4629","38","21"
"Douglas","26899","US-13097","13","97","151906","1211","274","17707.66","180.37","1211.93","1841","6282","62","119"
"Early","1988","US-13099","13","99","10146","112","53","19593.93","522.37","2661.15","270","569","5","17"
"Echols","446","US-13101","13","101","3969","16","5","11237.09","125.98","554.3","22","445","6","9"
"Effingham","9558","US-13103","13","103","64026","547","155","14928.31","242.09","2125.7","1361","2410","24","22"
"Elbert","2542","US-13105","13","105","18945","226","76","13417.79","401.16","1314.33","249","1833","21","21"
"Emanuel","3218","US-13107","13","107","22664","185","76","14198.73","335.33","1509","342","2312","70","176"
"Evans","1400","US-13109","13","109","10687","114","38","13100.03","355.57","1553.29","166","720","23","35"
"Fannin","3911","US-13111","13","111","26320","296","105","14859.42","398.94","1196.81","315","860","21","17"
"Fayette","15587","US-13113","13","113","117544","856","242","13260.57","205.88","1197","1407","4997","34","20"
"Floyd","21613","US-13115","13","115","99916","1411","337","21631.17","337.28","2215.86","2214","3584","88","112"
"Forsyth","39996","US-13117","13","117","252507","1415","300","15839.56","118.81","1528.27","3859","9938","16","17"
"Franklin","4183","US-13119","13","119","23329","243","71","17930.47","304.34","1663.17","388","856","19","12"
"Fulton","173110","US-13121","13","121","1099181","9237","1786","15749","162.48","1374.93","15113","28338","175","145"
"Gilmer","4386","US-13123","13","123","31417","409","126","13960.59","401.06","1298.66","408","1818","25","20"
"Glascock","245","US-13125","13","125","3025","28","8","8099.17","264.46","826.45","25","321","15","6"
"Glynn","16938","US-13127","13","127","86047","707","321","19684.59","373.05","2559.07","2202","3978","40","42"
"Gordon","11166","US-13129","13","129","58049","463","195","19235.47","335.92","1938.02","1125","3335","30","39"
"Grady","3364","US-13131","13","131","24540","251","71","13708.23","289.32","1841.89","452","1778","25","23"
"Greene","2992","US-13133","13","133","18717","240","66","15985.47","352.62","1271.57","238","708","9","3"
"Gwinnett","163674","US-13135","13","135","971145","7020","1534","16853.71","157.96","1757.51","17068","30833","104","85"
"Habersham","7909","US-13137","13","137","45800","671","210","17268.56","458.52","1307.86","599","1369","19","20"
"Hall","44430","US-13139","13","139","206349","3345","686","21531.48","332.45","1634.61","3373","6162","43","35"
