"age group","county name","cases","deaths","confirmed_case_hospitalization"
"01-04 years","Georgia","38580","3","500"
"05-09 years","Georgia","67818","5","393"
"10-17 years","Georgia","172303","16","1461"
"18-29 years","Georgia","392124","243","7498"
"30-39 years","Georgia","305363","625","9271"
"40-49 years","Georgia","275237","1388","12447"
"50-59 years","Georgia","245113","3255","17981"
"60-69 years","Georgia","159934","5780","20121"
"70-79 years","Georgia","87519","7419","18262"
"80 & Older years","Georgia","46068","8640","13511"
"<1 years","Georgia","12952","1","588"
"Unknown years","Georgia","5451","0","195"
"01-04 years","Appling","71","0","0"
"05-09 years","Appling","121","0","0"
"10-17 years","Appling","406","0","3"
"18-29 years","Appling","609","1","8"
"30-39 years","Appling","473","3","10"
"40-49 years","Appling","460","9","28"
"50-59 years","Appling","463","11","44"
"60-69 years","Appling","382","22","70"
"70-79 years","Appling","249","25","47"
"80 & Older years","Appling","133","30","41"
"<1 years","Appling","13","0","0"
"Unknown years","Appling","1","0","0"
"01-04 years","Atkinson","33","0","2"
"05-09 years","Atkinson","63","0","1"
"10-17 years","Atkinson","167","0","2"
"18-29 years","Atkinson","304","0","16"
"30-39 years","Atkinson","221","0","15"
"40-49 years","Atkinson","210","4","35"
"50-59 years","Atkinson","206","5","37"
"60-69 years","Atkinson","133","7","42"
"70-79 years","Atkinson","68","8","26"
"80 & Older years","Atkinson","26","8","14"
"<1 years","Atkinson","8","0","0"
"Unknown years","Atkinson","1","0","0"
"01-04 years","Bacon","50","0","1"
"05-09 years","Bacon","72","0","0"
"10-17 years","Bacon","220","0","1"
"18-29 years","Bacon","599","0","9"
"30-39 years","Bacon","343","1","12"
"40-49 years","Bacon","351","5","23"
"50-59 years","Bacon","267","3","24"
"60-69 years","Bacon","227","17","48"
"70-79 years","Bacon","141","14","40"
"80 & Older years","Bacon","66","13","22"
"<1 years","Bacon","17","0","0"
"Unknown years","Bacon","2","0","0"
"01-04 years","Baker","11","0","0"
"05-09 years","Baker","21","0","0"
"10-17 years","Baker","21","0","0"
"18-29 years","Baker","53","0","0"
"30-39 years","Baker","33","0","4"
"40-49 years","Baker","33","3","3"
"50-59 years","Baker","39","0","4"
"60-69 years","Baker","44","3","16"
"70-79 years","Baker","23","3","11"
"80 & Older years","Baker","16","4","6"
"<1 years","Baker","3","0","0"
"01-04 years","Baldwin","111","0","2"
"05-09 years","Baldwin","239","0","0"
"10-17 years","Baldwin","537","1","5"
"18-29 years","Baldwin","1962","0","22"
"30-39 years","Baldwin","989","2","20"
"40-49 years","Baldwin","917","6","45"
"50-59 years","Baldwin","869","22","80"
"60-69 years","Baldwin","662","40","90"
"70-79 years","Baldwin","400","44","70"
"80 & Older years","Baldwin","221","62","76"
"<1 years","Baldwin","37","0","3"
"Unknown years","Baldwin","7","0","0"
"01-04 years","Banks","43","0","2"
"05-09 years","Banks","84","0","1"
"10-17 years","Banks","242","0","5"
"18-29 years","Banks","616","0","21"
"30-39 years","Banks","453","0","21"
"40-49 years","Banks","467","6","29"
"50-59 years","Banks","467","6","40"
"60-69 years","Banks","377","16","70"
"70-79 years","Banks","259","25","77"
"80 & Older years","Banks","110","15","36"
"<1 years","Banks","25","0","3"
"Unknown years","Banks","24","0","1"
"01-04 years","Barrow","354","0","1"
"05-09 years","Barrow","653","0","3"
"10-17 years","Barrow","1838","1","15"
"18-29 years","Barrow","3638","1","66"
"30-39 years","Barrow","3241","3","87"
"40-49 years","Barrow","3092","13","119"
"50-59 years","Barrow","2545","22","178"
"60-69 years","Barrow","1665","49","194"
"70-79 years","Barrow","930","57","144"
"80 & Older years","Barrow","398","65","124"
"<1 years","Barrow","141","0","11"
"Unknown years","Barrow","12","0","2"
"01-04 years","Bartow","410","0","14"
"05-09 years","Bartow","616","0","4"
"10-17 years","Bartow","1889","0","17"
"18-29 years","Bartow","3991","0","39"
"30-39 years","Bartow","3244","6","70"
"40-49 years","Bartow","3125","9","126"
"50-59 years","Bartow","3168","36","227"
"60-69 years","Bartow","1977","86","234"
"70-79 years","Bartow","1228","115","257"
"80 & Older years","Bartow","583","102","157"
"<1 years","Bartow","167","0","7"
"Unknown years","Bartow","61","0","3"
"01-04 years","Ben Hill","42","0","1"
"05-09 years","Ben Hill","40","0","0"
"10-17 years","Ben Hill","173","0","0"
"18-29 years","Ben Hill","417","0","5"
"30-39 years","Ben Hill","329","3","13"
"40-49 years","Ben Hill","290","2","15"
"50-59 years","Ben Hill","300","8","34"
"60-69 years","Ben Hill","253","17","36"
"70-79 years","Ben Hill","166","22","56"
"80 & Older years","Ben Hill","78","20","21"
"<1 years","Ben Hill","14","0","2"
"01-04 years","Berrien","57","0","1"
"05-09 years","Berrien","67","0","0"
"10-17 years","Berrien","184","0","1"
"18-29 years","Berrien","359","0","0"
"30-39 years","Berrien","309","0","5"
"40-49 years","Berrien","233","1","7"
"50-59 years","Berrien","262","6","24"
"60-69 years","Berrien","200","11","29"
"70-79 years","Berrien","139","18","22"
"80 & Older years","Berrien","70","15","15"
"<1 years","Berrien","16","0","0"
"Unknown years","Berrien","1","0","0"
"01-04 years","Bibb","455","0","8"
"05-09 years","Bibb","824","0","4"
"10-17 years","Bibb","2089","0","15"
"18-29 years","Bibb","6188","4","142"
"30-39 years","Bibb","4672","11","195"
"40-49 years","Bibb","4156","28","320"
"50-59 years","Bibb","3673","63","436"
"60-69 years","Bibb","2746","141","576"
"70-79 years","Bibb","1488","171","474"
"80 & Older years","Bibb","847","198","389"
"<1 years","Bibb","129","0","8"
"Unknown years","Bibb","17","0","1"
"01-04 years","Bleckley","22","0","0"
"05-09 years","Bleckley","58","0","0"
"10-17 years","Bleckley","162","0","0"
"18-29 years","Bleckley","325","0","6"
"30-39 years","Bleckley","203","1","5"
"40-49 years","Bleckley","184","1","2"
"50-59 years","Bleckley","168","4","9"
"60-69 years","Bleckley","124","9","15"
"70-79 years","Bleckley","83","8","15"
"80 & Older years","Bleckley","66","18","14"
"<1 years","Bleckley","10","0","0"
"Unknown years","Bleckley","1","0","0"
"01-04 years","Brantley","45","0","0"
"05-09 years","Brantley","85","0","0"
"10-17 years","Brantley","261","0","1"
"18-29 years","Brantley","443","0","5"
"30-39 years","Brantley","337","3","8"
"40-49 years","Brantley","316","5","20"
"50-59 years","Brantley","337","17","35"
"60-69 years","Brantley","242","16","40"
"70-79 years","Brantley","158","25","45"
"80 & Older years","Brantley","67","14","18"
"<1 years","Brantley","9","0","0"
"Unknown years","Brantley","3","0","0"
"01-04 years","Brooks","47","0","1"
"05-09 years","Brooks","66","0","0"
"10-17 years","Brooks","155","0","0"
"18-29 years","Brooks","318","0","4"
"30-39 years","Brooks","253","1","10"
"40-49 years","Brooks","242","2","16"
"50-59 years","Brooks","268","7","32"
"60-69 years","Brooks","166","12","29"
"70-79 years","Brooks","137","17","26"
"80 & Older years","Brooks","84","19","22"
"<1 years","Brooks","18","0","0"
"01-04 years","Bryan","191","0","0"
"05-09 years","Bryan","309","0","2"
"10-17 years","Bryan","786","0","4"
"18-29 years","Bryan","1247","1","20"
"30-39 years","Bryan","1099","4","29"
"40-49 years","Bryan","1049","5","52"
"50-59 years","Bryan","738","8","55"
"60-69 years","Bryan","447","18","64"
"70-79 years","Bryan","259","19","96"
"80 & Older years","Bryan","93","10","34"
"<1 years","Bryan","68","0","4"
"Unknown years","Bryan","19","0","0"
"01-04 years","Bulloch","241","0","1"
"05-09 years","Bulloch","424","0","1"
"10-17 years","Bulloch","1067","0","3"
"18-29 years","Bulloch","3679","1","17"
"30-39 years","Bulloch","1410","5","31"
"40-49 years","Bulloch","1089","7","38"
"50-59 years","Bulloch","963","19","63"
"60-69 years","Bulloch","638","24","72"
"70-79 years","Bulloch","311","26","61"
"80 & Older years","Bulloch","149","19","43"
"<1 years","Bulloch","96","0","5"
"Unknown years","Bulloch","3","0","0"
"01-04 years","Burke","50","0","0"
"05-09 years","Burke","101","0","0"
"10-17 years","Burke","264","0","3"
"18-29 years","Burke","566","2","15"
"30-39 years","Burke","460","1","18"
"40-49 years","Burke","459","4","26"
"50-59 years","Burke","408","6","38"
"60-69 years","Burke","317","8","50"
"70-79 years","Burke","157","16","45"
"80 & Older years","Burke","51","13","20"
"<1 years","Burke","19","0","0"
"Unknown years","Burke","2","0","0"
"01-04 years","Butts","87","0","3"
"05-09 years","Butts","111","0","0"
"10-17 years","Butts","341","0","6"
"18-29 years","Butts","842","0","11"
"30-39 years","Butts","761","1","12"
"40-49 years","Butts","686","5","27"
"50-59 years","Butts","697","18","52"
"60-69 years","Butts","459","21","54"
"70-79 years","Butts","301","36","53"
"80 & Older years","Butts","178","41","17"
"<1 years","Butts","34","0","3"
"Unknown years","Butts","1","0","0"
"01-04 years","Calhoun","27","0","0"
"05-09 years","Calhoun","20","0","0"
"10-17 years","Calhoun","72","0","1"
"18-29 years","Calhoun","157","0","9"
"30-39 years","Calhoun","164","3","8"
"40-49 years","Calhoun","144","1","11"
"50-59 years","Calhoun","129","4","21"
"60-69 years","Calhoun","108","4","27"
"70-79 years","Calhoun","43","7","12"
"80 & Older years","Calhoun","28","2","11"
"<1 years","Calhoun","6","0","0"
"Unknown years","Calhoun","2","0","0"
"01-04 years","Camden","197","0","0"
"05-09 years","Camden","335","0","2"
"10-17 years","Camden","834","0","1"
"18-29 years","Camden","1744","0","12"
"30-39 years","Camden","1417","3","26"
"40-49 years","Camden","992","10","30"
"50-59 years","Camden","1045","13","38"
"60-69 years","Camden","698","23","53"
"70-79 years","Camden","389","13","35"
"80 & Older years","Camden","152","22","29"
"<1 years","Camden","38","0","2"
"Unknown years","Camden","51","0","0"
"01-04 years","Candler","23","0","0"
"05-09 years","Candler","46","0","0"
"10-17 years","Candler","123","0","0"
"18-29 years","Candler","227","0","2"
"30-39 years","Candler","183","0","6"
"40-49 years","Candler","184","5","4"
"50-59 years","Candler","204","13","20"
"60-69 years","Candler","139","10","20"
"70-79 years","Candler","99","15","23"
"80 & Older years","Candler","36","8","15"
"<1 years","Candler","11","0","0"
"01-04 years","Carroll","261","0","3"
"05-09 years","Carroll","421","0","3"
"10-17 years","Carroll","1385","0","7"
"18-29 years","Carroll","3145","1","22"
"30-39 years","Carroll","2204","4","28"
"40-49 years","Carroll","1978","10","49"
"50-59 years","Carroll","1875","17","67"
"60-69 years","Carroll","1257","33","102"
"70-79 years","Carroll","696","41","80"
"80 & Older years","Carroll","368","59","56"
"<1 years","Carroll","99","0","2"
"Unknown years","Carroll","15","0","1"
"01-04 years","Catoosa","234","0","1"
"05-09 years","Catoosa","417","0","2"
"10-17 years","Catoosa","1168","0","2"
"18-29 years","Catoosa","2175","1","15"
"30-39 years","Catoosa","1758","2","17"
"40-49 years","Catoosa","1779","3","37"
"50-59 years","Catoosa","1610","12","61"
"60-69 years","Catoosa","1102","15","79"
"70-79 years","Catoosa","646","29","85"
"80 & Older years","Catoosa","422","44","63"
"<1 years","Catoosa","80","0","1"
"Unknown years","Catoosa","38","0","2"
"01-04 years","Charlton","28","0","0"
"05-09 years","Charlton","60","0","0"
"10-17 years","Charlton","129","0","0"
"18-29 years","Charlton","468","1","4"
"30-39 years","Charlton","394","2","6"
"40-49 years","Charlton","323","3","14"
"50-59 years","Charlton","241","5","13"
"60-69 years","Charlton","216","12","32"
"70-79 years","Charlton","110","11","26"
"80 & Older years","Charlton","42","10","18"
"<1 years","Charlton","12","0","0"
"Unknown years","Charlton","2","0","0"
"01-04 years","Chatham","1655","0","12"
"05-09 years","Chatham","2591","1","6"
"10-17 years","Chatham","5090","0","34"
"18-29 years","Chatham","11720","7","188"
"30-39 years","Chatham","8851","25","272"
"40-49 years","Chatham","6483","43","338"
"50-59 years","Chatham","5418","87","465"
"60-69 years","Chatham","3984","146","607"
"70-79 years","Chatham","2018","178","554"
"80 & Older years","Chatham","1100","212","461"
"<1 years","Chatham","590","0","16"
"Unknown years","Chatham","136","0","2"
"01-04 years","Chattahoochee","24","0","0"
"05-09 years","Chattahoochee","45","0","0"
"10-17 years","Chattahoochee","211","0","2"
"18-29 years","Chattahoochee","4765","7","10"
"30-39 years","Chattahoochee","494","2","6"
"40-49 years","Chattahoochee","115","1","1"
"50-59 years","Chattahoochee","67","1","10"
"60-69 years","Chattahoochee","41","1","7"
"70-79 years","Chattahoochee","21","1","7"
"80 & Older years","Chattahoochee","10","3","5"
"<1 years","Chattahoochee","14","0","0"
"Unknown years","Chattahoochee","1","0","0"
"01-04 years","Chattooga","84","0","0"
"05-09 years","Chattooga","161","0","1"
"10-17 years","Chattooga","524","0","3"
"18-29 years","Chattooga","874","0","10"
"30-39 years","Chattooga","727","2","14"
"40-49 years","Chattooga","733","6","37"
"50-59 years","Chattooga","702","13","48"
"60-69 years","Chattooga","530","23","63"
"70-79 years","Chattooga","315","22","71"
"80 & Older years","Chattooga","185","35","45"
"<1 years","Chattooga","40","0","4"
"Unknown years","Chattooga","12","0","1"
"01-04 years","Cherokee","802","0","9"
"05-09 years","Cherokee","1624","0","13"
"10-17 years","Cherokee","4702","0","24"
"18-29 years","Cherokee","8241","2","140"
"30-39 years","Cherokee","6548","8","189"
"40-49 years","Cherokee","6856","13","262"
"50-59 years","Cherokee","6466","46","398"
"60-69 years","Cherokee","3982","88","424"
"70-79 years","Cherokee","2405","134","419"
"80 & Older years","Cherokee","1235","194","342"
"<1 years","Cherokee","268","0","9"
"Unknown years","Cherokee","50","0","0"
"01-04 years","Clarke","549","0","9"
"05-09 years","Clarke","816","0","9"
"10-17 years","Clarke","1684","0","17"
"18-29 years","Clarke","10728","0","127"
"30-39 years","Clarke","3474","3","109"
"40-49 years","Clarke","2669","6","123"
"50-59 years","Clarke","2154","18","159"
"60-69 years","Clarke","1430","37","173"
"70-79 years","Clarke","848","61","189"
"80 & Older years","Clarke","410","62","121"
"<1 years","Clarke","187","0","6"
"Unknown years","Clarke","11","0","0"
"01-04 years","Clay","10","0","0"
"05-09 years","Clay","12","0","0"
"10-17 years","Clay","36","0","0"
"18-29 years","Clay","62","0","0"
"30-39 years","Clay","57","0","2"
"40-49 years","Clay","50","0","2"
"50-59 years","Clay","33","1","3"
"60-69 years","Clay","30","1","2"
"70-79 years","Clay","25","0","1"
"80 & Older years","Clay","14","2","4"
"<1 years","Clay","3","0","0"
"Unknown years","Clay","1","0","0"
"01-04 years","Clayton","1428","0","20"
"05-09 years","Clayton","2584","1","18"
"10-17 years","Clayton","5529","1","74"
"18-29 years","Clayton","11453","12","289"
"30-39 years","Clayton","10390","36","394"
"40-49 years","Clayton","8637","55","414"
"50-59 years","Clayton","7434","116","576"
"60-69 years","Clayton","4436","199","517"
"70-79 years","Clayton","1747","185","354"
"80 & Older years","Clayton","771","164","221"
"<1 years","Clayton","454","0","21"
"Unknown years","Clayton","56","0","10"
"01-04 years","Clinch","32","0","0"
"05-09 years","Clinch","44","0","0"
"10-17 years","Clinch","125","0","0"
"18-29 years","Clinch","232","0","2"
"30-39 years","Clinch","204","1","5"
"40-49 years","Clinch","179","0","4"
"50-59 years","Clinch","171","3","20"
"60-69 years","Clinch","178","12","24"
"70-79 years","Clinch","83","10","24"
"80 & Older years","Clinch","39","9","10"
"<1 years","Clinch","12","0","0"
"Unknown years","Clinch","1","0","0"
"01-04 years","Cobb","2734","1","33"
"05-09 years","Cobb","5099","0","30"
"10-17 years","Cobb","12097","0","78"
"18-29 years","Cobb","28759","10","335"
"30-39 years","Cobb","21686","38","396"
"40-49 years","Cobb","19770","63","590"
"50-59 years","Cobb","16804","133","815"
"60-69 years","Cobb","10109","252","816"
"70-79 years","Cobb","5193","387","758"
"80 & Older years","Cobb","2844","535","702"
"<1 years","Cobb","783","0","29"
"Unknown years","Cobb","137","0","0"
"01-04 years","Coffee","175","0","2"
"05-09 years","Coffee","316","0","4"
"10-17 years","Coffee","742","0","7"
"18-29 years","Coffee","1637","1","42"
"30-39 years","Coffee","1276","6","72"
"40-49 years","Coffee","1200","16","144"
"50-59 years","Coffee","1085","24","200"
"60-69 years","Coffee","786","51","197"
"70-79 years","Coffee","414","54","171"
"80 & Older years","Coffee","209","47","108"
"<1 years","Coffee","59","0","5"
"Unknown years","Coffee","13","0","0"
"01-04 years","Colquitt","126","0","0"
"05-09 years","Colquitt","306","0","2"
"10-17 years","Colquitt","947","0","12"
"18-29 years","Colquitt","1510","1","35"
"30-39 years","Colquitt","1148","3","35"
"40-49 years","Colquitt","1064","8","49"
"50-59 years","Colquitt","980","24","54"
"60-69 years","Colquitt","707","32","72"
"70-79 years","Colquitt","434","33","67"
"80 & Older years","Colquitt","225","39","44"
"<1 years","Colquitt","49","0","2"
"Unknown years","Colquitt","4","0","0"
"01-04 years","Columbia","346","1","3"
"05-09 years","Columbia","727","1","7"
"10-17 years","Columbia","2039","0","11"
"18-29 years","Columbia","3710","2","43"
"30-39 years","Columbia","3512","7","56"
"40-49 years","Columbia","2986","16","79"
"50-59 years","Columbia","2396","38","120"
"60-69 years","Columbia","1562","47","138"
"70-79 years","Columbia","804","70","156"
"80 & Older years","Columbia","453","91","145"
"<1 years","Columbia","108","0","7"
"Unknown years","Columbia","13","0","0"
"01-04 years","Cook","47","0","3"
"05-09 years","Cook","77","0","0"
"10-17 years","Cook","202","0","2"
"18-29 years","Cook","374","0","10"
"30-39 years","Cook","305","0","5"
"40-49 years","Cook","299","3","19"
"50-59 years","Cook","251","7","23"
"60-69 years","Cook","192","12","24"
"70-79 years","Cook","124","13","30"
"80 & Older years","Cook","81","19","17"
"<1 years","Cook","26","0","2"
"01-04 years","Coweta","438","0","3"
"05-09 years","Coweta","736","0","3"
"10-17 years","Coweta","2019","0","21"
"18-29 years","Coweta","3723","5","90"
"30-39 years","Coweta","3021","14","139"
"40-49 years","Coweta","3050","28","161"
"50-59 years","Coweta","3203","52","224"
"60-69 years","Coweta","1858","68","204"
"70-79 years","Coweta","1086","101","224"
"80 & Older years","Coweta","527","105","141"
"<1 years","Coweta","125","0","8"
"Unknown years","Coweta","14","0","0"
"01-04 years","Crawford","9","0","0"
"05-09 years","Crawford","17","0","0"
"10-17 years","Crawford","65","0","2"
"18-29 years","Crawford","182","0","4"
"30-39 years","Crawford","175","1","11"
"40-49 years","Crawford","148","3","8"
"50-59 years","Crawford","209","9","25"
"60-69 years","Crawford","169","12","25"
"70-79 years","Crawford","97","12","23"
"80 & Older years","Crawford","36","3","15"
"<1 years","Crawford","3","0","0"
"01-04 years","Crisp","44","0","0"
"05-09 years","Crisp","88","0","0"
"10-17 years","Crisp","255","0","3"
"18-29 years","Crisp","418","0","14"
"30-39 years","Crisp","404","2","20"
"40-49 years","Crisp","339","4","23"
"50-59 years","Crisp","324","4","32"
"60-69 years","Crisp","277","22","50"
"70-79 years","Crisp","137","16","35"
"80 & Older years","Crisp","76","20","18"
"<1 years","Crisp","26","0","0"
"Unknown years","Crisp","64","0","0"
"01-04 years","Dade","46","0","0"
"05-09 years","Dade","105","0","0"
"10-17 years","Dade","243","0","1"
"18-29 years","Dade","469","0","2"
"30-39 years","Dade","324","0","2"
"40-49 years","Dade","364","1","10"
"50-59 years","Dade","297","6","24"
"60-69 years","Dade","239","2","14"
"70-79 years","Dade","153","11","24"
"80 & Older years","Dade","71","3","13"
"<1 years","Dade","14","0","0"
"Unknown years","Dade","17","0","1"
"01-04 years","Dawson","103","0","0"
"05-09 years","Dawson","166","0","0"
"10-17 years","Dawson","472","0","6"
"18-29 years","Dawson","1127","0","21"
"30-39 years","Dawson","944","2","26"
"40-49 years","Dawson","795","2","42"
"50-59 years","Dawson","902","9","61"
"60-69 years","Dawson","654","15","98"
"70-79 years","Dawson","395","30","73"
"80 & Older years","Dawson","159","25","39"
"<1 years","Dawson","39","0","3"
"Unknown years","Dawson","37","0","1"
"01-04 years","DeKalb","2849","0","34"
"05-09 years","DeKalb","4487","0","35"
"10-17 years","DeKalb","9497","0","123"
"18-29 years","DeKalb","27115","16","722"
"30-39 years","DeKalb","24014","30","954"
"40-49 years","DeKalb","18214","63","1028"
"50-59 years","DeKalb","15331","164","1317"
"60-69 years","DeKalb","9464","269","1394"
"70-79 years","DeKalb","4605","346","1049"
"80 & Older years","DeKalb","2511","431","730"
"<1 years","DeKalb","791","0","34"
"Unknown years","DeKalb","329","0","16"
"01-04 years","Decatur","168","0","2"
"05-09 years","Decatur","201","0","0"
"10-17 years","Decatur","457","0","1"
"18-29 years","Decatur","872","1","20"
"30-39 years","Decatur","656","1","11"
"40-49 years","Decatur","617","3","34"
"50-59 years","Decatur","527","11","46"
"60-69 years","Decatur","382","18","57"
"70-79 years","Decatur","220","24","41"
"80 & Older years","Decatur","133","24","27"
"<1 years","Decatur","54","0","0"
"Unknown years","Decatur","7","0","0"
"01-04 years","Dodge","27","0","0"
"05-09 years","Dodge","59","0","0"
"10-17 years","Dodge","203","1","2"
"18-29 years","Dodge","440","0","8"
"30-39 years","Dodge","292","2","10"
"40-49 years","Dodge","292","3","13"
"50-59 years","Dodge","274","6","23"
"60-69 years","Dodge","204","19","33"
"70-79 years","Dodge","114","18","24"
"80 & Older years","Dodge","70","15","16"
"<1 years","Dodge","12","0","0"
"Unknown years","Dodge","4","0","0"
"01-04 years","Dooly","29","0","0"
"05-09 years","Dooly","54","0","0"
"10-17 years","Dooly","139","0","1"
"18-29 years","Dooly","242","1","5"
"30-39 years","Dooly","181","0","12"
"40-49 years","Dooly","218","2","14"
"50-59 years","Dooly","218","6","22"
"60-69 years","Dooly","173","11","27"
"70-79 years","Dooly","84","10","21"
"80 & Older years","Dooly","32","9","7"
"<1 years","Dooly","10","0","0"
"Unknown years","Dooly","17","0","0"
"01-04 years","Dougherty","308","0","5"
"05-09 years","Dougherty","683","0","1"
"10-17 years","Dougherty","1674","0","17"
"18-29 years","Dougherty","2456","3","161"
"30-39 years","Dougherty","2039","8","136"
"40-49 years","Dougherty","1754","31","178"
"50-59 years","Dougherty","1587","43","234"
"60-69 years","Dougherty","1246","104","346"
"70-79 years","Dougherty","653","91","234"
"80 & Older years","Dougherty","406","128","176"
"<1 years","Dougherty","109","0","9"
"Unknown years","Dougherty","44","0","1"
"01-04 years","Douglas","584","0","8"
"05-09 years","Douglas","1055","0","9"
"10-17 years","Douglas","2789","1","27"
"18-29 years","Douglas","5241","0","73"
"30-39 years","Douglas","4522","8","110"
"40-49 years","Douglas","4680","14","176"
"50-59 years","Douglas","4032","33","232"
"60-69 years","Douglas","2239","65","243"
"70-79 years","Douglas","1066","76","187"
"80 & Older years","Douglas","486","77","136"
"<1 years","Douglas","181","0","9"
"Unknown years","Douglas","24","0","1"
"01-04 years","Early","62","0","0"
"05-09 years","Early","80","0","0"
"10-17 years","Early","291","0","0"
"18-29 years","Early","330","1","12"
"30-39 years","Early","279","1","6"
"40-49 years","Early","287","1","13"
"50-59 years","Early","277","5","18"
"60-69 years","Early","191","12","21"
