"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","563866","9109","36609"
"Male","Georgia","483598","10340","35068"
"Unknown","Georgia","9324","2","185"
"Female","Appling","1271","29","103"
"Male","Appling","1056","41","101"
"Unknown","Appling","6","0","0"
"Female","Atkinson","543","9","71"
"Male","Atkinson","461","11","77"
"Unknown","Atkinson","6","0","0"
"Female","Bacon","661","16","51"
"Male","Bacon","946","17","58"
"Unknown","Bacon","3","0","1"
"Female","Baker","116","3","18"
"Male","Baker","98","8","23"
"Female","Baldwin","2475","40","148"
"Male","Baldwin","1955","83","198"
"Unknown","Baldwin","21","0","0"
"Female","Banks","1038","24","130"
"Male","Banks","877","20","102"
"Unknown","Banks","13","0","0"
"Female","Barrow","5685","71","372"
"Male","Barrow","4858","76","341"
"Unknown","Barrow","33","0","1"
"Female","Bartow","6747","108","424"
"Male","Bartow","5933","125","464"
"Unknown","Bartow","110","0","1"
"Female","Ben Hill","991","27","89"
"Male","Ben Hill","732","35","81"
"Unknown","Ben Hill","1","0","0"
"Female","Berrien","741","20","45"
"Male","Berrien","606","19","36"
"Unknown","Berrien","4","0","0"
"Female","Bibb","9682","219","1089"
"Male","Bibb","7151","221","925"
"Unknown","Bibb","149","0","1"
"Female","Bleckley","542","17","26"
"Male","Bleckley","395","15","26"
"Unknown","Bleckley","6","0","1"
"Female","Brantley","827","19","59"
"Male","Brantley","705","20","49"
"Unknown","Brantley","6","0","0"
"Female","Brooks","684","15","56"
"Male","Brooks","516","25","42"
"Unknown","Brooks","11","0","0"
"Female","Bryan","1998","18","111"
"Male","Bryan","1753","21","123"
"Unknown","Bryan","24","0","0"
"Female","Bulloch","3882","41","134"
"Male","Bulloch","2991","29","111"
"Unknown","Bulloch","9","0","0"
"Female","Burke","1145","24","96"
"Male","Burke","891","18","80"
"Unknown","Burke","10","0","1"
"Female","Butts","1301","37","62"
"Male","Butts","1342","47","89"
"Unknown","Butts","113","0","1"
"Female","Calhoun","276","11","40"
"Male","Calhoun","269","6","43"
"Unknown","Calhoun","7","0","0"
"Female","Camden","2590","29","98"
"Male","Camden","2286","25","86"
"Unknown","Camden","18","0","0"
"Female","Candler","516","14","38"
"Male","Candler","436","25","31"
"Unknown","Candler","1","0","0"
"Female","Carroll","4440","65","173"
"Male","Carroll","3939","70","188"
"Unknown","Carroll","40","0","1"
"Female","Catoosa","3552","37","144"
"Male","Catoosa","3004","33","133"
