"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","3831","27"
"Hispanic/Latino","American Indian/Alaska Native","195","0"
"Hispanic/Latino","Asian","390","2"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","282","2"
"Hispanic/Latino","Other","39609","352"
"Hispanic/Latino","Unknown","17184","7"
"Hispanic/Latino","White","52281","650"
"Non-Hispanic/Latino","African-American/Black","276730","6678"
"Non-Hispanic/Latino","American Indian/Alaska Native","499","16"
"Non-Hispanic/Latino","Asian","19771","382"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","814","11"
"Non-Hispanic/Latino","Other","16901","75"
"Non-Hispanic/Latino","Unknown","8621","9"
"Non-Hispanic/Latino","White","395683","11152"
"Unknown","African-American/Black","24509","15"
"Unknown","American Indian/Alaska Native","190","0"
"Unknown","Asian","4567","2"
"Unknown","Native Hawaiian/Pacific Islander","191","0"
"Unknown","Other","26503","7"
"Unknown","Unknown","130148","41"
"Unknown","White","37889","23"
