"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1947","US-13001","13","1","18561","190","67","10489.74","360.97","53.88","10","397","5"
"Atkinson","811","US-13003","13","3","8330","129","20","9735.89","240.1","96.04","8","254","3"
"Bacon","1306","US-13005","13","5","11404","93","29","11452.12","254.3","70.15","8","367","11"
"Baker","170","US-13007","13","7","3116","38","10","5455.71","320.92","192.55","6","76","0"
"Baldwin","3904","US-13009","13","9","44428","330","119","8787.25","267.85","40.51","18","697","17"
"Banks","1676","US-13011","13","11","19982","204","36","8387.55","180.16","45.04","9","184","2"
"Barrow","9039","US-13013","13","13","86383","631","142","10463.86","164.38","54.41","47","1249","5"
"Bartow","11442","US-13015","13","15","110771","853","222","10329.42","200.41","63.19","70","3594","16"
"Ben Hill","1506","US-13017","13","17","16645","161","62","9047.76","372.48","12.02","2","621","22"
"Berrien","1095","US-13019","13","19","19276","76","34","5680.64","176.39","83","16","848","13"
"Bibb","13659","US-13021","13","21","152150","1820","420","8977.33","276.04","61.12","93","2599","44"
"Bleckley","813","US-13023","13","23","12838","50","32","6332.76","249.26","38.95","5","690","19"
"Brantley","982","US-13025","13","25","19202","86","36","5114.05","187.48","62.49","12","707","5"
"Brooks","964","US-13027","13","27","15727","92","38","6129.59","241.62","44.51","7","469","12"
"Bryan","2859","US-13029","13","29","39137","189","38","7305.11","97.09","40.88","16","940","3"
"Bulloch","5255","US-13031","13","31","79467","228","62","6612.81","78.02","28.94","23","1617","59"
"Burke","1824","US-13033","13","33","22342","163","40","8164","179.04","22.38","5","810","25"
"Butts","2409","US-13035","13","35","25174","143","83","9569.4","329.71","55.61","14","822","7"
"Calhoun","449","US-13037","13","37","6317","75","16","7107.8","253.28","31.66","2","137","0"
"Camden","3428","US-13039","13","39","53924","150","34","6357.1","63.05","203.99","110","821","6"
"Candler","798","US-13043","13","43","10837","64","38","7363.66","350.65","55.37","6","199","30"
