county_resident,Positive,DEATHS,HOSPITALIZATION,case_rate
Appling,230,14,42,1239.16
Atkinson,109,2,15,1308.52
Bacon,210,4,18,1841.46
Baker,37,3,12,1187.42
Baldwin,465,33,75,1046.64
Banks,124,0,22,620.56
Barrow,452,25,101,523.25
Bartow,639,40,154,576.87
Ben Hill,139,1,11,835.09
Berrien,107,0,4,555.09
Bibb,664,38,172,436.41
Bleckley,55,1,5,428.42
Brantley,82,2,6,427.04
Brooks,124,11,15,788.45
Bryan,110,5,21,281.06
Bulloch,232,3,19,291.95
Burke,138,6,32,617.67
Butts,260,33,29,1032.81
Calhoun,161,5,35,2548.68
Camden,106,1,9,196.57
Candler,25,0,4,230.69
Carroll,651,39,114,541.96
Catoosa,297,6,25,431.87
Charlton,41,2,6,309.41
Chatham,999,36,167,341.92
Chattahoochee,363,0,6,3377.06
Chattooga,53,2,4,214
Cherokee,1177,44,175,441.46
Clarke,441,15,56,339.81
Clay,56,2,5,1961.47
Clayton,1781,79,221,584.24
Clinch,98,3,10,1472.36
Cobb,4347,237,830,549.84
Coffee,484,17,89,1124.48
Colquitt,803,18,67,1769
Columbia,377,9,46,237.66
Cook,114,1,14,653.78
Coweta,600,15,56,394.73
Crawford,39,0,4,318.94
Crisp,265,12,43,1188.93
Dade,62,1,3,383.62
Dawson,128,3,20,473.71
DeKalb,5258,168,845,662.92
Decatur,248,8,27,942.18
Dodge,77,2,8,377.73
Dooly,196,12,41,1462.69
Dougherty,1870,154,455,2079.97
Douglas,821,35,174,540.47
Early,258,31,26,2542.87
Echols,177,0,6,4459.56
Effingham,117,1,14,182.74
Elbert,94,0,8,496.17
Emanuel,87,3,8,383.87
Evans,17,0,0,159.07
Fannin,94,1,7,357.14
Fayette,314,17,45,267.13
Floyd,466,15,53,466.39
Forsyth,737,15,84,291.87
Franklin,170,1,14,728.71
Fulton,6163,309,1027,560.69
Gilmer,181,2,23,576.12
Glascock,3,0,0,99.17
Glynn,471,3,26,547.38
Gordon,329,18,41,566.76
Grady,174,4,32,709.05
Greene,91,9,20,486.19
Gwinnett,7223,167,950,743.76
Habersham,648,35,90,1414.85
Hall,3048,59,427,1477.11
Hancock,209,32,37,2550.96
Haralson,67,5,16,218.08
Harris,286,9,35,823.92
Hart,52,0,5,199.18
Heard,47,3,7,379.95
Henry,1077,31,105,449
Houston,545,23,126,347.05
Irwin,48,1,8,508.85
Jackson,337,9,45,451.14
Jasper,64,1,8,450.74
Jeff Davis,77,2,6,508.32
Jefferson,80,1,11,522.43
Jenkins,94,11,23,1096.08
Johnson,84,2,15,869.48
Jones,52,0,4,181.88
Lamar,107,6,13,553.06
Lanier,122,3,10,1178.63
Laurens,146,1,18,308.69
Lee,386,22,67,1287.91
Liberty,112,1,16,180.93
Lincoln,30,1,8,369.23
Long,33,1,2,165.7
Lowndes,1040,8,79,882.27
Lumpkin,126,3,28,372.76
Macon,113,9,36,870.03
Madison,86,4,14,284.99
Marion,77,2,11,928.49
McDuffie,84,6,21,388.94
McIntosh,29,1,2,199.08
Meriwether,167,2,22,794.48
Miller,45,0,3,780.71
Mitchell,443,38,96,2008.52
Monroe,142,16,26,512.14
Montgomery,28,0,3,303.56
Morgan,46,0,6,240.36
Murray,183,2,17,454.53
Muscogee,1428,40,217,745.2
Newton,538,11,83,478.84
Non-Georgia Resident,3299,41,196,0
Oconee,141,10,23,337.83
Oglethorpe,87,7,17,570.87
Paulding,522,15,89,302.54
Peach,95,9,25,347.03
Pickens,85,5,16,253.5
Pierce,155,4,25,793.04
Pike,87,3,10,461.29
Polk,197,1,15,453.06
Pulaski,47,2,7,431.47
Putnam,128,12,20,584.88
Quitman,15,1,5,653.88
Rabun,40,3,14,235.49
Randolph,197,25,36,2916.79
Richmond,802,48,202,396.56
Rockdale,415,10,89,437.03
Schley,23,1,7,436.02
Screven,87,5,20,625.9
Seminole,49,2,8,601.97
Spalding,365,32,61,528.14
Stephens,190,6,36,721.67
Stewart,106,3,21,1729.48
Sumter,542,50,145,1843.6
Talbot,66,2,14,1071.78
Taliaferro,2,0,0,122.55
Tattnall,103,0,8,405.34
Taylor,27,2,10,339.28
Telfair,74,3,10,473.02
Terrell,222,27,54,2621.94
Thomas,399,33,70,898.02
Tift,642,25,94,1572.37
Toombs,212,5,14,785.68
Towns,37,1,10,307.46
Treutlen,20,1,3,292.87
Troup,1233,29,131,1751.07
Turner,172,16,34,2129.77
Twiggs,23,1,7,284.44
Union,62,3,18,244.72
Unknown,1341,2,40,0
Upson,343,43,43,1305.32
Walker,302,9,16,433.85
Walton,371,28,56,387.21
Ware,372,15,61,1037.57
Warren,19,0,9,364.68
Washington,90,1,11,443.31
Wayne,52,0,6,173.48
Webster,20,1,5,784.31
Wheeler,42,0,2,531.04
White,134,4,27,421.94
Whitfield,890,10,49,850.28
Wilcox,123,15,20,1399.32
Wilkes,52,1,9,519.27
Wilkinson,74,8,23,829.69
Worth,295,21,54,1464.6
