county_resident,Positive,DEATHS,HOSPITALIZATION,case_rate
Appling,862,23,78,4644.15
Atkinson,391,3,48,4693.88
Bacon,498,8,36,4366.89
Baker,73,3,16,2342.75
Baldwin,1510,48,120,3398.76
Banks,355,8,48,1776.6
Barrow,1655,38,209,1915.89
Bartow,2325,67,238,2098.92
Ben Hill,607,10,61,3646.74
Berrien,368,3,19,1909.11
Bibb,5327,110,717,3501.15
Bleckley,330,15,22,2570.49
Brantley,297,8,23,1546.71
Brooks,459,20,47,2918.55
Bryan,807,9,68,2061.99
Bulloch,1546,21,109,1945.46
Burke,633,8,72,2833.23
Butts,546,40,47,2168.9
Calhoun,226,7,45,3577.65
Camden,970,7,34,1798.83
Candler,318,11,14,2934.39
Carroll,2227,56,140,1853.99
Catoosa,816,17,61,1186.55
Charlton,547,5,17,4127.99
Chatham,6802,118,636,2328.05
Chattahoochee,1026,2,11,9545.07
Chattooga,491,5,30,1982.56
Cherokee,4565,74,404,1712.19
Clarke,2628,26,168,2024.98
Clay,111,2,7,3887.92
Clayton,6283,128,593,2061.09
Clinch,274,4,20,4116.59
Cobb,16369,381,1561,2070.48
Coffee,1730,36,238,4019.33
Colquitt,1708,26,135,3762.69
Columbia,3028,41,151,1908.83
Cook,500,10,51,2867.47
Coweta,2107,26,107,1386.18
Crawford,146,1,18,1193.98
Crisp,449,15,62,2014.45
Dade,186,3,13,1150.85
Dawson,614,6,67,2272.31
DeKalb,16193,287,1806,2041.6
Decatur,949,20,74,3605.35
Dodge,299,5,23,1466.76
Dooly,286,14,47,2134.33
Dougherty,2939,177,599,3269.01
Douglas,3092,62,364,2035.47
Early,404,32,32,3981.86
Echols,231,2,9,5820.11
Effingham,996,14,69,1555.62
Elbert,438,1,27,2311.96
Emanuel,691,21,53,3048.89
Evans,350,4,27,3275.01
Fannin,422,6,36,1603.34
Fayette,1453,36,76,1236.13
Floyd,2154,30,164,2155.81
Forsyth,2938,31,259,1163.53
Franklin,517,10,42,2216.13
Fulton,24211,497,2091,2202.64
Gilmer,729,5,71,2320.4
Glascock,34,2,4,1123.97
Glynn,2935,64,211,3410.93
Gordon,1469,27,95,2530.62
Grady,630,8,76,2567.24
Greene,410,15,46,2190.52
Gwinnett,23636,314,2403,2433.83
Habersham,1297,59,177,2831.88
Hall,7266,118,823,3521.22
Hancock,352,39,56,4296.35
Haralson,301,7,21,979.75
Harris,713,21,78,2054.04
Hart,390,10,55,1493.85
Heard,164,5,11,1325.79
Henry,4263,69,172,1777.24
Houston,2567,64,308,1634.63
Irwin,207,2,27,2194.42
Jackson,1381,22,126,1848.73
Jasper,193,3,16,1359.25
Jeff Davis,605,9,34,3993.93
Jefferson,629,13,61,4107.62
Jenkins,292,24,50,3404.85
Johnson,293,13,47,3032.81
Jones,433,5,36,1514.46
Lamar,317,16,33,1638.5
Lanier,246,5,15,2376.58
Laurens,1253,40,109,2649.27
Lee,643,23,93,2145.41
Liberty,894,15,93,1444.17
Lincoln,188,6,24,2313.85
Long,172,2,11,863.67
Lowndes,3402,61,174,2886.03
Lumpkin,619,12,72,1831.25
Macon,201,10,43,1547.58
Madison,509,7,49,1686.72
Marion,165,5,16,1989.63
McDuffie,495,12,61,2291.98
McIntosh,233,4,17,1599.51
Meriwether,469,9,61,2231.21
Miller,201,0,9,3487.16
Mitchell,698,42,132,3164.67
Monroe,581,36,72,2095.43
Montgomery,205,2,16,2222.46
Morgan,396,2,26,2069.18
Murray,689,3,40,1711.33
Muscogee,5361,126,560,2797.64
Newton,2208,58,226,1965.22
Non-GA Resident/Unknown State,16096,116,535,0
Oconee,528,20,51,1265.06
Oglethorpe,271,9,40,1778.22
Paulding,2147,30,133,1244.33
Peach,553,16,83,2020.09
Pickens,492,6,47,1467.34
Pierce,502,11,59,2568.43
Pike,268,8,24,1421
Polk,1153,13,64,2651.67
Pulaski,169,6,22,1551.46
Putnam,607,20,62,2773.59
Quitman,32,1,7,1394.94
Rabun,263,5,37,1548.33
Randolph,308,27,49,4560.26
Richmond,5773,116,476,2854.53
Rockdale,1622,29,186,1708.09
Schley,92,2,13,1744.08
Screven,276,9,34,1985.61
Seminole,276,8,23,3390.66
Spalding,1137,48,146,1645.2
Stephens,778,22,89,2955.03
Stewart,318,11,82,5188.45
Sumter,832,58,183,2830.03
Talbot,154,5,22,2500.81
Taliaferro,18,0,1,1102.94
Tattnall,658,6,49,2589.43
Taylor,126,5,20,1583.31
Telfair,333,13,30,2128.61
Terrell,313,31,70,3696.7
Thomas,1355,47,146,3049.67
Tift,1468,48,188,3595.4
Toombs,1011,12,76,3746.8
Towns,192,5,22,1595.48
Treutlen,188,3,23,2752.97
Troup,2540,81,279,3607.24
Turner,275,19,44,3405.15
Twiggs,169,6,36,2090.03
Union,427,7,57,1685.42
Unknown,2597,5,65,0
Upson,636,53,67,2420.37
Walker,942,21,52,1353.25
Walton,1411,44,147,1472.64
Ware,1311,42,150,3656.6
Warren,116,5,22,2226.49
Washington,594,3,39,2925.82
Wayne,934,22,78,3116.03
Webster,38,2,9,1490.2
Wheeler,141,4,14,1782.78
White,462,9,71,1454.75
Whitfield,3878,49,206,3704.91
Wilcox,215,20,44,2445.96
Wilkes,216,3,25,2156.98
Wilkinson,280,14,47,3139.37
Worth,492,24,80,2442.66
