"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","3082","24"
"Hispanic/Latino","American Indian/Alaska Native","142","0"
"Hispanic/Latino","Asian","320","2"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","207","2"
"Hispanic/Latino","Other","34140","333"
"Hispanic/Latino","Unknown","14518","8"
"Hispanic/Latino","White","45241","612"
"Non-Hispanic/Latino","African-American/Black","223973","6257"
"Non-Hispanic/Latino","American Indian/Alaska Native","380","12"
"Non-Hispanic/Latino","Asian","16972","364"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","675","10"
"Non-Hispanic/Latino","Other","11603","55"
"Non-Hispanic/Latino","Unknown","6920","14"
"Non-Hispanic/Latino","White","327103","10318"
"Unknown","African-American/Black","24506","16"
"Unknown","American Indian/Alaska Native","141","0"
"Unknown","Asian","3837","1"
"Unknown","Native Hawaiian/Pacific Islander","174","0"
"Unknown","Other","25593","9"
"Unknown","Unknown","118694","28"
"Unknown","White","38401","20"
