"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","3766","27"
"Hispanic/Latino","American Indian/Alaska Native","185","0"
"Hispanic/Latino","Asian","388","3"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","271","2"
"Hispanic/Latino","Other","39131","353"
"Hispanic/Latino","Unknown","16932","6"
"Hispanic/Latino","White","51810","644"
"Non-Hispanic/Latino","African-American/Black","272061","6623"
"Non-Hispanic/Latino","American Indian/Alaska Native","481","15"
"Non-Hispanic/Latino","Asian","19557","378"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","798","11"
"Non-Hispanic/Latino","Other","16401","93"
"Non-Hispanic/Latino","Unknown","8355","10"
"Non-Hispanic/Latino","White","389092","10992"
"Unknown","African-American/Black","23854","14"
"Unknown","American Indian/Alaska Native","184","0"
"Unknown","Asian","4500","2"
"Unknown","Native Hawaiian/Pacific Islander","190","0"
"Unknown","Other","26060","11"
"Unknown","Unknown","125251","40"
"Unknown","White","37037","19"
