"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","3522","US-13001","13","1","18561","268","109","18975.27","587.25","16.16","3","1232","13","22"
"Atkinson","1545","US-13003","13","3","8330","212","39","18547.42","468.19","24.01","2","575","8","23"
"Bacon","2411","US-13005","13","5","11404","193","58","21141.7","508.59","17.54","2","987","11","11"
"Baker","313","US-13007","13","7","3116","46","13","10044.93","417.2","0","0","221","1","3"
"Baldwin","7301","US-13009","13","9","44428","436","197","16433.33","443.41","18.01","8","2189","35","21"
"Banks","3359","US-13011","13","11","19982","334","78","16810.13","390.35","15.01","3","522","8","6"
"Barrow","19450","US-13013","13","13","86383","987","240","22516","277.83","31.26","27","2376","9","7"
"Bartow","21570","US-13015","13","15","110771","1220","384","19472.61","346.66","37.92","42","7412","54","110"
"Ben Hill","2164","US-13017","13","17","16645","189","74","13000.9","444.58","0","0","2127","46","69"
"Berrien","2021","US-13019","13","19","19276","110","58","10484.54","300.89","31.13","6","2904","24","41"
"Bibb","28812","US-13021","13","21","152150","2768","685","18936.58","450.21","21.03","32","8150","83","82"
"Bleckley","1459","US-13023","13","23","12838","75","43","11364.7","334.94","0","0","1849","52","74"
"Brantley","2445","US-13025","13","25","19202","182","89","12733.05","463.49","26.04","5","1643","18","40"
"Brooks","1890","US-13027","13","27","15727","156","64","12017.55","406.94","12.72","2","1520","20","26"
"Bryan","6880","US-13029","13","29","39137","403","75","17579.27","191.63","171.19","67","2188","15","18"
"Bulloch","10563","US-13031","13","31","79467","372","108","13292.31","135.91","26.43","21","4822","148","226"
"Burke","2966","US-13033","13","33","22342","239","61","13275.45","273.03","22.38","5","2301","43","33"
"Butts","4711","US-13035","13","35","25174","265","138","18713.75","548.18","19.86","5","1738","13","14"
"Calhoun","985","US-13037","13","37","6317","102","21","15592.84","332.44","79.15","5","353","1","3"
"Camden","8734","US-13039","13","39","53924","252","100","16196.87","185.45","296.71","160","2597","18","36"
"Candler","1353","US-13043","13","43","10837","100","54","12485.01","498.29","36.91","4","741","40","41"
