county_resident,Positive,DEATHS,HOSPITALIZATION,case_rate
Appling,200,13,35,1077.53
Atkinson,71,2,12,852.34
Bacon,164,3,15,1438.09
Baker,37,3,13,1187.42
Baldwin,414,30,74,931.84
Banks,103,1,15,515.46
Barrow,377,21,88,436.43
Bartow,532,39,143,480.27
Ben Hill,96,1,9,576.75
Berrien,59,0,3,306.08
Bibb,525,34,148,345.05
Bleckley,54,0,3,420.63
Brantley,64,2,5,333.3
Brooks,91,10,12,578.62
Bryan,83,5,18,212.08
Bulloch,87,3,11,109.48
Burke,125,6,31,559.48
Butts,255,26,28,1012.95
Calhoun,145,6,20,2295.39
Camden,70,1,8,129.81
Candler,17,0,3,156.87
Carroll,593,37,107,493.68
Catoosa,184,0,16,267.55
Charlton,37,1,6,279.22
Chatham,584,29,131,199.88
Chattahoochee,232,0,6,2158.34
Chattooga,30,2,3,121.13
Cherokee,1000,37,151,375.07
Clarke,332,15,54,255.82
Clay,51,2,5,1786.34
Clayton,1399,59,200,458.93
Clinch,73,2,7,1096.75
Cobb,3471,214,747,439.04
Coffee,321,14,77,745.78
Colquitt,615,16,55,1354.83
Columbia,290,8,39,182.81
Cook,62,1,9,355.57
Coweta,488,11,54,321.05
Crawford,31,0,4,253.52
Crisp,240,10,40,1076.76
Dade,45,1,3,278.43
Dawson,118,3,18,436.7
DeKalb,4229,139,725,533.19
Decatur,219,7,25,832
Dodge,53,2,8,260
Dooly,196,13,41,1462.69
Dougherty,1827,150,447,2032.15
Douglas,634,27,143,417.36
Early,254,31,24,2503.45
Echols,153,0,6,3854.88
Effingham,84,1,13,131.2
Elbert,83,0,6,438.11
Emanuel,36,2,8,158.84
Evans,7,0,0,65.5
Fannin,63,1,5,239.36
Fayette,258,14,40,219.49
Floyd,356,15,44,356.3
Forsyth,579,13,73,229.3
Franklin,134,1,11,574.39
Fulton,5031,273,940,457.7
Gilmer,167,1,22,531.56
Glascock,1,0,0,33.06
Glynn,172,2,17,199.89
Gordon,234,17,36,403.11
Grady,133,4,29,541.97
Greene,86,7,19,459.48
Gwinnett,4980,150,755,512.8
Habersham,576,28,80,1257.64
Hall,2699,54,371,1307.98
Hancock,201,29,37,2453.31
Haralson,56,4,16,182.28
Harris,185,6,20,532.96
Hart,39,0,2,149.39
Heard,41,3,7,331.45
Henry,810,25,97,337.69
Houston,415,20,100,264.27
Irwin,34,1,8,360.44
Jackson,247,7,38,330.66
Jasper,55,1,7,387.35
Jeff Davis,51,1,5,336.68
Jefferson,52,1,9,339.58
Jenkins,44,6,16,513.06
Johnson,83,2,13,859.12
Jones,50,0,4,174.88
Lamar,79,5,12,408.33
Lanier,36,2,8,347.79
Laurens,116,1,17,245.26
Lee,370,22,67,1234.53
Liberty,86,1,15,138.92
Lincoln,17,1,6,209.23
Long,19,1,2,95.41
Lowndes,531,4,61,450.47
Lumpkin,106,1,24,313.59
Macon,106,7,36,816.14
Madison,68,2,14,225.34
Marion,61,2,11,735.56
McDuffie,73,5,19,338.01
McIntosh,16,1,2,109.84
Meriwether,119,2,19,566.13
Miller,45,0,3,780.71
Mitchell,427,37,96,1935.98
Monroe,126,14,26,454.43
Montgomery,19,0,2,205.98
Morgan,40,0,5,209.01
Murray,127,1,12,315.44
Muscogee,919,25,133,479.58
Newton,407,11,67,362.25
Non-Georgia Resident,2641,38,146,0
Oconee,129,9,22,309.08
Oglethorpe,71,7,14,465.88
Paulding,397,13,77,230.09
Peach,80,8,24,292.24
Pickens,59,4,13,175.96
Pierce,125,4,24,639.55
Pike,65,3,11,344.64
Polk,157,1,14,361.07
Pulaski,46,2,7,422.29
Putnam,104,10,18,475.21
Quitman,15,1,4,653.88
Rabun,30,2,12,176.62
Randolph,188,20,35,2783.54
Richmond,658,35,180,325.36
Rockdale,329,8,75,346.46
Schley,18,1,7,341.23
Screven,60,4,19,431.65
Seminole,47,2,8,577.4
Spalding,308,24,55,445.67
Stephens,148,4,29,562.14
Stewart,60,1,13,978.95
Sumter,502,49,139,1707.54
Talbot,45,2,13,730.76
Taliaferro,1,0,0,61.27
Tattnall,37,0,3,145.61
Taylor,25,2,10,314.15
Telfair,45,1,8,287.65
Terrell,218,26,52,2574.7
Thomas,358,33,68,805.74
Tift,357,22,76,874.36
Toombs,91,4,12,337.25
Towns,32,1,9,265.91
Treutlen,17,0,2,248.94
Troup,613,13,95,870.57
Turner,145,14,29,1795.44
Twiggs,20,1,6,247.34
Union,53,2,14,209.2
Unknown,1019,2,31,0
Upson,295,38,43,1122.65
Walker,211,1,10,303.12
Walton,317,21,53,330.85
Ware,254,14,57,708.45
Warren,19,0,9,364.68
Washington,75,1,9,369.42
Wayne,33,0,4,110.1
Webster,14,1,4,549.02
Wheeler,15,0,0,189.66
White,122,3,25,384.16
Whitfield,539,9,35,514.94
Wilcox,118,14,20,1342.43
Wilkes,35,1,7,349.51
Wilkinson,73,7,23,818.48
Worth,255,21,50,1266.01
