"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1924","US-13001","13","1","18561","180","66","10365.82","355.58","32.33","6","387","5"
"Atkinson","789","US-13003","13","3","8330","119","20","9471.79","240.1","48.02","4","237","2"
"Bacon","1287","US-13005","13","5","11404","89","28","11285.51","245.53","17.54","2","354","9"
"Baker","164","US-13007","13","7","3116","34","9","5263.16","288.83","96.28","3","68","0"
"Baldwin","3867","US-13009","13","9","44428","326","115","8703.97","258.85","51.77","23","671","15"
"Banks","1654","US-13011","13","11","19982","194","35","8277.45","175.16","80.07","16","179","2"
"Barrow","8860","US-13013","13","13","86383","614","135","10256.65","156.28","127.34","110","1197","4"
"Bartow","11312","US-13015","13","15","110771","839","211","10212.06","190.48","94.79","105","3421","17"
"Ben Hill","1495","US-13017","13","17","16645","156","61","8981.68","366.48","12.02","2","595","18"
"Berrien","1069","US-13019","13","19","19276","71","32","5545.76","166.01","51.88","10","795","13"
"Bibb","13419","US-13021","13","21","152150","1774","407","8819.59","267.5","42.72","65","2498","40"
"Bleckley","804","US-13023","13","23","12838","49","34","6262.66","264.84","15.58","2","655","17"
"Brantley","949","US-13025","13","25","19202","80","32","4942.19","166.65","78.12","15","687","5"
"Brooks","949","US-13027","13","27","15727","89","36","6034.21","228.91","25.43","4","449","12"
"Bryan","2778","US-13029","13","29","39137","177","37","7098.14","94.54","120.09","47","894","3"
"Bulloch","5285","US-13031","13","31","79467","224","63","6650.56","79.28","36.49","29","1535","53"
"Burke","1799","US-13033","13","33","22342","155","36","8052.1","161.13","89.52","20","793","24"
"Butts","2349","US-13035","13","35","25174","126","79","9331.06","313.82","95.34","24","806","7"
"Calhoun","452","US-13037","13","37","6317","74","15","7155.3","237.45","94.98","6","134","0"
"Camden","3247","US-13039","13","39","53924","139","31","6021.44","57.49","64.91","35","737","6"
"Candler","774","US-13043","13","43","10837","62","38","7142.2","350.65","212.24","23","192","29"
"Carroll","7459","US-13045","13","45","120119","315","132","6209.68","109.89","31.64","38","3965","111"
"Catoosa","5779","US-13047","13","47","68771","259","64","8403.25","93.06","110.51","76","653","6"
"Charlton","1204","US-13049","13","49","13251","66","26","9086.11","196.21","815.03","108","303","7"
"Chatham","20378","US-13051","13","51","292176","1640","430","6974.56","147.17","59.55","174","2952","25"
"Chattahoochee","3476","US-13053","13","53","10749","31","13","32337.89","120.94","995.44","107","640","2"
"Chattooga","2254","US-13055","13","55","24766","184","63","9101.19","254.38","76.72","19","591","8"
