county_resident,Positive,DEATHS,HOSPITALIZATION,case_rate
Appling,449,15,53,2419.05
Atkinson,226,2,31,2713.09
Bacon,348,5,28,3051.56
Baker,45,3,12,1444.16
Baldwin,755,35,84,1699.38
Banks,191,3,28,955.86
Barrow,798,30,139,923.79
Bartow,1172,49,176,1058.04
Ben Hill,276,1,23,1658.16
Berrien,201,0,11,1042.75
Bibb,2328,44,388,1530.07
Bleckley,103,1,8,802.31
Brantley,179,3,10,932.19
Brooks,289,12,31,1837.6
Bryan,384,5,40,981.17
Bulloch,824,8,67,1036.91
Burke,263,7,43,1177.16
Butts,378,35,33,1501.55
Calhoun,178,6,36,2817.79
Camden,410,3,14,760.33
Candler,143,0,7,1319.55
Carroll,1392,42,122,1158.85
Catoosa,407,8,28,591.82
Charlton,204,2,14,1539.51
Chatham,3603,41,345,1233.16
Chattahoochee,504,1,9,4688.81
Chattooga,98,2,5,395.7
Cherokee,2202,50,244,825.9
Clarke,1286,15,86,990.92
Clay,67,2,5,2346.76
Clayton,3542,86,361,1161.93
Clinch,132,4,11,1983.17
Cobb,8759,267,1101,1107.91
Coffee,1071,19,150,2488.27
Colquitt,1361,20,100,2998.26
Columbia,1300,15,99,819.51
Cook,298,5,32,1709.01
Coweta,1042,17,72,685.52
Crawford,67,0,7,547.92
Crisp,340,13,50,1525.42
Dade,88,1,5,544.49
Dawson,205,3,30,758.67
DeKalb,9950,190,1255,1254.49
Decatur,398,8,40,1512.04
Dodge,174,2,16,853.57
Dooly,226,14,46,1686.57
Dougherty,2343,158,498,2606.08
Douglas,1805,41,251,1188.23
Early,336,31,30,3311.65
Echols,211,0,6,5316.2
Effingham,435,1,33,679.41
Elbert,246,1,12,1298.5
Emanuel,267,5,23,1178.08
Evans,112,0,8,1048
Fannin,199,2,16,756.08
Fayette,693,21,56,589.57
Floyd,889,15,61,889.75
Forsyth,1414,16,148,559.98
Franklin,300,3,25,1285.95
Fulton,13779,348,1471,1253.57
Gilmer,367,2,33,1168.16
Glascock,17,0,1,561.98
Glynn,1914,12,123,2224.37
Gordon,711,20,50,1224.83
Grady,301,4,50,1226.57
Greene,166,10,22,886.89
Gwinnett,13878,204,1607,1429.03
Habersham,876,42,123,1912.66
Hall,4528,68,577,2194.34
Hancock,244,33,39,2978.15
Haralson,136,6,18,442.68
Harris,522,14,55,1503.8
Hart,165,0,16,632.01
Heard,104,3,9,840.74
Henry,2260,35,133,942.19
Houston,1255,34,183,799.16
Irwin,112,1,16,1187.32
Jackson,647,13,71,866.13
Jasper,103,1,9,725.4
Jeff Davis,231,4,14,1524.95
Jefferson,312,5,39,2037.48
Jenkins,194,14,35,2262.13
Johnson,157,2,25,1625.09
Jones,191,1,11,668.04
Lamar,168,7,19,868.35
Lanier,184,3,12,1777.61
Laurens,513,1,40,1084.66
Lee,454,22,75,1514.8
Liberty,398,2,36,642.93
Lincoln,92,2,13,1132.31
Long,88,1,3,441.88
Lowndes,2285,22,115,1938.44
Lumpkin,211,5,40,624.22
Macon,151,10,36,1162.61
Madison,235,4,22,778.74
Marion,114,3,14,1374.65
McDuffie,206,8,39,953.84
McIntosh,110,1,8,755.13
Meriwether,290,4,35,1379.64
Miller,74,0,4,1283.83
Mitchell,525,41,117,2380.3
Monroe,315,20,38,1136.08
Montgomery,91,0,11,986.56
Morgan,112,0,8,585.22
Murray,399,2,26,991.03
Muscogee,3520,67,360,1836.91
Newton,1239,21,146,1102.76
Non-Georgia Resident,13123,68,313,0
Oconee,304,15,37,728.37
Oglethorpe,145,8,22,951.44
Paulding,1080,17,113,625.93
Peach,204,10,38,745.21
Pickens,176,5,20,524.9
Pierce,322,5,36,1647.48
Pike,141,3,14,747.61
Polk,431,2,20,991.21
Pulaski,70,2,8,642.61
Putnam,276,16,32,1261.14
Quitman,25,1,5,1089.8
Rabun,125,3,22,735.9
Randolph,228,26,38,3375.78
Richmond,2390,69,296,1181.76
Rockdale,914,11,139,962.51
Schley,31,1,7,587.68
Screven,136,8,23,978.42
Seminole,79,2,9,970.52
Spalding,664,33,87,960.79
Stephens,412,6,43,1564.87
Stewart,234,4,48,3817.91
Sumter,675,53,158,2296
Talbot,107,3,16,1737.58
Taliaferro,3,0,0,183.82
Tattnall,277,0,19,1090.08
Taylor,54,2,13,678.56
Telfair,219,5,17,1399.9
Terrell,265,29,62,3129.8
Thomas,714,34,102,1606.99
Tift,1088,29,145,2664.71
Toombs,426,6,34,1578.77
Towns,84,1,14,698.02
Treutlen,62,2,11,907.89
Troup,1939,45,204,2753.71
Turner,204,18,36,2526
Twiggs,58,1,14,717.29
Union,144,5,29,568.38
Unknown,1680,7,47,0
Upson,426,45,50,1621.19
Walker,414,14,19,594.74
Walton,669,32,78,698.23
Ware,896,17,92,2499.09
Warren,44,0,16,844.53
Washington,250,1,15,1231.41
Wayne,429,0,32,1431.24
Webster,35,2,7,1372.55
Wheeler,77,0,2,973.57
White,228,5,39,717.93
Whitfield,2347,23,108,2242.24
Wilcox,148,16,23,1683.73
Wilkes,149,3,20,1487.92
Wilkinson,140,9,32,1569.68
Worth,377,22,61,1871.71
