"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases"
"Hancock","410","US-13141","13","141","8193","66","44","5004.27","537.04","109.85","9"
"Haralson","570","US-13143","13","143","30722","29","9","1855.35","29.29","221.34","68"
"Harris","832","US-13145","13","145","34712","91","25","2396.87","72.02","80.66","28"
"Hart","551","US-13147","13","147","26107","70","16","2110.55","61.29","107.25","28"
"Heard","205","US-13149","13","149","12370","15","6","1657.24","48.5","32.34","4"
"Henry","5770","US-13151","13","151","239866","253","106","2405.51","44.19","127.99","307"
"Houston","3369","US-13153","13","153","157039","392","86","2145.33","54.76","131.18","206"
"Irwin","343","US-13155","13","155","9433","40","6","3636.17","63.61","296.83","28"
"Jackson","2200","US-13157","13","157","74700","179","39","2945.11","52.21","186.08","139"
"Jasper","240","US-13159","13","159","14199","20","4","1690.26","28.17","147.9","21"
"Jeff Davis","764","US-13161","13","161","15148","56","22","5043.57","145.23","237.66","36"
"Jefferson","829","US-13163","13","163","15313","79","31","5413.7","202.44","156.73","24"
"Jenkins","460","US-13165","13","165","8576","65","31","5363.81","361.47","291.51","25"
"Johnson","436","US-13167","13","167","9661","59","22","4512.99","227.72","207.02","20"
"Jones","619","US-13169","13","169","28591","51","13","2165.02","45.47","174.88","50"
"Lamar","393","US-13171","13","171","19347","44","19","2031.32","98.21","82.7","16"
"Lanier","310","US-13173","13","173","10351","16","7","2994.88","67.63","57.97","6"
"Laurens","1879","US-13175","13","175","47296","164","82","3972.85","173.38","435.55","206"
"Lee","731","US-13177","13","177","29971","107","26","2439.02","86.75","90.09","27"
"Liberty","1176","US-13179","13","179","61904","114","24","1899.72","38.77","67.85","42"
"Lincoln","220","US-13181","13","181","8125","24","7","2707.69","86.15","73.85","6"
"Long","269","US-13183","13","183","19915","18","4","1350.74","20.09","75.32","15"
"Lowndes","4220","US-13185","13","185","117878","208","85","3579.97","72.11","227.35","268"
"Lumpkin","995","US-13187","13","187","33802","96","14","2943.61","41.42","168.63","57"
"Macon","240","US-13193","13","193","12988","49","10","1847.86","76.99","38.5","5"
"Madison","745","US-13195","13","195","30177","61","11","2468.77","36.45","119.3","36"
"Marion","195","US-13197","13","197","8293","23","9","2351.38","108.53","24.12","2"
"McDuffie","653","US-13189","13","189","21597","73","14","3023.57","64.82","166.69","36"
"McIntosh","300","US-13191","13","191","14567","32","7","2059.45","48.05","48.05","7"
"Meriwether","569","US-13199","13","199","21020","75","14","2706.95","66.6","66.6","14"
"Miller","295","US-13201","13","201","5764","12","2","5117.97","34.7","416.38","24"
"Mitchell","841","US-13205","13","205","22056","153","46","3813.02","208.56","99.75","22"
"Monroe","736","US-13207","13","207","27727","89","54","2654.45","194.76","129.84","36"
"Montgomery","351","US-13209","13","209","9224","25","7","3805.29","75.89","368.6","34"
"Morgan","510","US-13211","13","211","19138","39","4","2664.86","20.9","125.4","24"
"Murray","919","US-13213","13","213","40261","55","8","2282.61","19.87","181.32","73"
"Muscogee","6237","US-13215","13","215","191626","681","173","3254.78","90.28","75.67","145"
"Newton","2750","US-13217","13","217","112354","285","93","2447.62","82.77","101.47","114"
"Non-GA Resident/Unknown State","14841","US-.",".",".","0","665","172","0","0","0","924"
"Oconee","813","US-13219","13","219","41737","67","27","1947.91","64.69","110.21","46"
"Oglethorpe","385","US-13221","13","221","15240","47","11","2526.25","72.18","269.03","41"
"Paulding","2987","US-13223","13","223","172542","149","59","1731.17","34.19","79.4","137"
"Peach","726","US-13225","13","225","27375","108","24","2652.05","87.67","186.3","51"
"Pickens","673","US-13227","13","227","33530","61","9","2007.16","26.84","146.14","49"
"Pierce","639","US-13229","13","229","19545","82","23","3269.38","117.68","102.33","20"
"Pike","370","US-13231","13","231","18860","31","11","1961.82","58.32","127.25","24"
"Polk","1584","US-13233","13","233","43482","115","24","3642.89","55.2","172.49","75"
"Pulaski","323","US-13235","13","235","10893","38","22","2965.21","201.96","82.62","9"
"Putnam","755","US-13237","13","237","21885","74","27","3449.85","123.37","237.61","52"
"Quitman","38","US-13239","13","239","2294","7","1","1656.5","43.59","174.37","4"
"Rabun","404","US-13241","13","241","16986","51","11","2378.43","64.76","170.73","29"
"Randolph","338","US-13243","13","243","6754","56","29","5004.44","429.38","74.03","5"
"Richmond","7610","US-13245","13","245","202240","603","173","3762.86","85.54","190.86","386"
"Rockdale","1983","US-13247","13","247","94960","249","40","2088.25","42.12","103.2","98"
"Schley","108","US-13249","13","249","5275","16","2","2047.39","37.91","56.87","3"
"Screven","437","US-13251","13","251","13900","47","11","3143.88","79.14","129.5","18"
"Seminole","379","US-13253","13","253","8140","25","10","4656.02","122.85","233.42","19"
"Spalding","1455","US-13255","13","255","69110","195","62","2105.34","89.71","154.83","107"
"Stephens","1224","US-13257","13","257","26328","125","42","4649.04","159.53","531.75","140"
"Stewart","524","US-13259","13","259","6129","82","16","8549.52","261.05","48.95","3"
"Sumter","951","US-13261","13","261","29399","204","66","3234.8","224.5","47.62","14"
"Talbot","167","US-13263","13","263","6158","25","7","2711.92","113.67","16.24","1"
"Taliaferro","25","US-13265","13","265","1632","2","0","1531.86","0","122.55","2"
"Tattnall","879","US-13267","13","267","25411","65","12","3459.13","47.22","129.87","33"
"Taylor","224","US-13269","13","269","7958","32","12","2814.78","150.79","113.09","9"
"Telfair","420","US-13271","13","271","15644","43","22","2684.74","140.63","147.02","23"
"Terrell","336","US-13273","13","273","8467","74","32","3968.35","377.94","47.24","4"
"Thomas","1558","US-13275","13","275","44431","172","68","3506.56","153.05","123.79","55"
"Tift","1888","US-13277","13","277","40830","232","60","4624.05","146.95","193.49","79"
"Toombs","1431","US-13279","13","279","26983","107","55","5303.34","203.83","307.6","83"
"Towns","398","US-13281","13","281","12034","46","10","3307.3","83.1","382.25","46"
"Treutlen","285","US-13283","13","283","6829","31","11","4173.38","161.08","336.8","23"
"Troup","2947","US-13285","13","285","70414","323","104","4185.25","147.7","147.7","104"
"Turner","330","US-13287","13","287","8076","51","24","4086.18","297.18","260.03","21"
"Twiggs","206","US-13289","13","289","8086","50","9","2547.61","111.3","86.57","7"
"Union","850","US-13291","13","291","25335","88","23","3355.04","90.78","280.24","71"
"Unknown","2043","US-.",".",".","0","48","4","0","0","0","301"
"Upson","828","US-13293","13","293","26277","91","68","3151.04","258.78","95.14","25"
"Walker","1718","US-13295","13","295","69610","93","42","2468.04","60.34","168.08","117"
"Walton","2008","US-13297","13","297","95814","205","64","2095.73","66.8","147.16","141"
"Ware","1624","US-13299","13","299","35853","182","61","4529.61","170.14","312.39","112"
"Warren","163","US-13301","13","301","5210","26","5","3128.6","95.97","172.74","9"
"Washington","719","US-13303","13","303","20302","52","11","3541.52","54.18","177.32","36"
"Wayne","1191","US-13305","13","305","29974","110","29","3973.44","96.75","146.79","44"
"Webster","44","US-13307","13","307","2550","10","2","1725.49","78.43","0","0"
"Wheeler","356","US-13309","13","309","7909","19","13","4501.2","164.37","214.94","17"
"White","973","US-13311","13","311","31758","105","22","3063.79","69.27","229.86","73"
"Whitfield","4993","US-13313","13","313","104672","261","63","4770.14","60.19","317.18","332"
"Wilcox","251","US-13315","13","315","8790","51","25","2855.52","284.41","22.75","2"
"Wilkes","273","US-13317","13","317","10014","30","6","2726.18","59.92","39.94","4"
"Wilkinson","359","US-13319","13","319","8919","68","18","4025.11","201.82","201.82","18"
"Worth","581","US-13321","13","321","20142","98","32","2884.52","158.87","213.48","43"
