"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases"
"Appling","1134","US-13001","13","1","18561","102","35","6109.58","188.57","285.54","53"
"Atkinson","474","US-13003","13","3","8330","61","5","5690.28","60.02","264.11","22"
"Bacon","632","US-13005","13","5","11404","49","14","5541.92","122.76","166.61","19"
"Baker","88","US-13007","13","7","3116","20","6","2824.13","192.55","64.18","2"
"Baldwin","2257","US-13009","13","9","44428","178","63","5080.13","141.8","216.08","96"
"Banks","544","US-13011","13","11","19982","72","8","2722.45","40.04","175.16","35"
"Barrow","2507","US-13013","13","13","86383","261","50","2902.19","57.88","195.64","169"
"Bartow","3412","US-13015","13","15","110771","319","93","3080.23","83.96","312.36","346"
"Ben Hill","847","US-13017","13","17","16645","91","32","5088.62","192.25","204.27","34"
"Berrien","480","US-13019","13","19","19276","24","12","2490.14","62.25","83","16"
"Bibb","6483","US-13021","13","21","152150","895","188","4260.93","123.56","201.77","307"
"Bleckley","501","US-13023","13","23","12838","33","21","3902.48","163.58","467.36","60"
"Brantley","410","US-13025","13","25","19202","38","12","2135.19","62.49","260.39","50"
"Brooks","546","US-13027","13","27","15727","55","27","3471.74","171.68","95.38","15"
"Bryan","1273","US-13029","13","29","39137","91","14","3252.68","35.77","217.19","85"
"Bulloch","3028","US-13031","13","31","79467","138","33","3810.39","41.53","117.03","93"
"Burke","871","US-13033","13","33","22342","90","11","3898.49","49.23","102.95","23"
"Butts","725","US-13035","13","35","25174","55","43","2879.96","170.81","103.28","26"
"Calhoun","261","US-13037","13","37","6317","48","9","4131.71","142.47","158.3","10"
"Camden","1387","US-13039","13","39","53924","69","17","2572.14","31.53","98.29","53"
"Candler","525","US-13043","13","43","10837","35","24","4844.51","221.46","433.7","47"
"Carroll","3194","US-13045","13","45","120119","176","75","2659.03","62.44","154.85","186"
"Catoosa","1350","US-13047","13","47","68771","81","20","1963.04","29.08","143.96","99"
