"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","3506","US-13001","13","1","18561","260","104","18889.07","560.31","382.52","71","1159","11","19"
"Atkinson","1498","US-13003","13","3","8330","196","34","17983.19","408.16","492.2","41","526","8","21"
"Bacon","2518","US-13005","13","5","11404","196","56","22079.97","491.06","789.2","90","919","12","14"
"Baker","311","US-13007","13","7","3116","45","13","9980.74","417.2","288.83","9","218","1","3"
"Baldwin","7253","US-13009","13","9","44428","422","183","16325.29","411.9","416.4","185","2153","33","18"
"Banks","3299","US-13011","13","11","19982","315","72","16509.86","360.32","400.36","80","490","6","5"
"Barrow","19308","US-13013","13","13","86383","965","223","22351.62","258.15","588.08","508","2354","8","6"
"Bartow","21212","US-13015","13","15","110771","1188","371","19149.42","334.93","320.48","355","6986","53","98"
"Ben Hill","2153","US-13017","13","17","16645","185","72","12934.82","432.56","180.23","30","2067","42","66"
"Berrien","1991","US-13019","13","19","19276","106","52","10328.91","269.77","191.95","37","2891","22","40"
"Bibb","28530","US-13021","13","21","152150","2655","633","18751.23","416.04","442.33","673","7803","79","77"
"Bleckley","1449","US-13023","13","23","12838","69","41","11286.8","319.36","155.79","20","1842","45","67"
"Brantley","2455","US-13025","13","25","19202","178","82","12785.13","427.04","473.91","91","1519","16","35"
"Brooks","1853","US-13027","13","27","15727","149","60","11782.29","381.51","375.15","59","1511","20","26"
"Bryan","6696","US-13029","13","29","39137","373","67","17109.13","171.19","531.47","208","2107","14","17"
"Bulloch","10502","US-13031","13","31","79467","352","104","13215.55","130.87","309.56","246","4671","138","218"
"Burke","2942","US-13033","13","33","22342","225","55","13168.02","246.17","232.75","52","2287","40","32"
"Butts","4672","US-13035","13","35","25174","247","128","18558.83","508.46","452.85","114","1710","12","14"
"Calhoun","971","US-13037","13","37","6317","100","21","15371.22","332.44","775.68","49","350","1","3"
"Camden","8404","US-13039","13","39","53924","237","90","15584.9","166.9","517.39","279","2375","17","35"
"Candler","1306","US-13043","13","43","10837","92","51","12051.31","470.61","156.87","17","721","40","39"
"Carroll","14262","US-13045","13","45","120119","430","170","11873.23","141.53","233.93","281","9126","235","301"
"Catoosa","12175","US-13047","13","47","68771","384","117","17703.68","170.13","690.7","475","1701","32","37"
"Charlton","2150","US-13049","13","49","13251","114","44","16225.19","332.05","739.57","98","679","14","19"
"Chatham","52167","US-13051","13","51","292176","3093","730","17854.65","249.85","481.9","1408","8501","60","59"
"Chattahoochee","5895","US-13053","13","53","10749","49","16","54842.31","148.85","530.28","57","863","5","4"
"Chattooga","5197","US-13055","13","55","24766","306","108","20984.41","436.08","625.86","155","1166","16","20"
"Cherokee","44743","US-13057","13","57","266617","2280","516","16781.75","193.54","369.07","984","17486","34","50"
"Clarke","25870","US-13059","13","59","129779","1093","193","19933.89","148.71","407.62","529","3414","9","5"
"Clay","354","US-13061","13","61","2855","14","4","12399.3","140.11","385.29","11","160","0","4"
"Clayton","56818","US-13063","13","63","304838","2993","804","18638.75","263.75","319.51","974","5747","59","18"
"Clinch","1377","US-13065","13","65","6656","94","35","20688.1","525.84","405.65","27","607","2","10"
"Cobb","132319","US-13067","13","67","790588","4644","1492","16736.78","188.72","439.42","3474","35315","129","253"
"Coffee","8282","US-13069","13","69","43042","987","199","19241.67","462.34","601.74","259","2101","51","103"
"Colquitt","7811","US-13071","13","71","45393","383","147","17207.5","323.84","429.58","195","3065","70","37"
"Columbia","19907","US-13073","13","73","158631","796","283","12549.25","178.4","493.6","783","15060","65","94"
"Cook","2044","US-13075","13","75","17437","139","54","11722.2","309.69","223.66","39","2798","14","25"
"Coweta","20598","US-13077","13","77","152001","1280","394","13551.23","259.21","296.05","450","11866","49","50"
"Crawford","1177","US-13079","13","79","12228","116","42","9625.45","343.47","351.65","43","576","8","5"
"Crisp","2533","US-13081","13","81","22289","196","68","11364.35","305.08","201.89","45","2065","61","97"
"Dade","2461","US-13083","13","83","16162","96","25","15227.08","154.68","525.93","85","571","3","8"
"Dawson","6048","US-13085","13","85","27021","379","91","22382.59","336.78","584.73","158","705","3","3"
"DeKalb","124909","US-13089","13","89","793154","7728","1377","15748.39","173.61","393.11","3118","17527","150","71"
"Decatur","4824","US-13087","13","87","26322","247","85","18326.87","322.92","1322.09","348","1817","35","69"
"Dodge","2095","US-13091","13","91","20385","130","66","10277.16","323.77","250.18","51","3062","75","83"
"Dooly","1516","US-13093","13","93","13400","109","39","11313.43","291.04","253.73","34","824","26","31"
"Dougherty","13943","US-13095","13","95","89905","1532","419","15508.59","466.05","627.33","564","5223","40","21"
"Douglas","27866","US-13097","13","97","151906","1234","294","18344.24","193.54","354.17","538","6471","66","119"
"Early","2075","US-13099","13","99","10146","114","54","20451.41","532.23","492.81","50","614","6","17"
"Echols","460","US-13101","13","101","3969","16","5","11589.82","125.98","201.56","8","458","6","9"
"Effingham","10127","US-13103","13","103","64026","573","157","15817.01","245.21","537.28","344","2621","24","22"
"Elbert","2623","US-13105","13","105","18945","243","78","13845.34","411.72","263.92","50","1874","22","23"
"Emanuel","3386","US-13107","13","107","22664","198","78","14939.99","344.16","392.69","89","2410","71","182"
"Evans","1480","US-13109","13","109","10687","117","38","13848.6","355.57","467.86","50","755","23","35"
"Fannin","4106","US-13111","13","111","26320","314","111","15600.3","421.73","520.52","137","912","21","18"
"Fayette","16419","US-13113","13","113","117544","900","257","13968.39","218.64","405.81","477","5290","36","21"
"Floyd","22677","US-13115","13","115","99916","1477","370","22696.06","370.31","565.47","565","3785","94","116"
"Forsyth","42512","US-13117","13","117","252507","1440","324","16835.97","128.31","627.71","1585","10668","16","15"
"Franklin","4335","US-13119","13","119","23329","250","73","18582.02","312.92","394.36","92","944","18","12"
"Fulton","180580","US-13121","13","121","1099181","9509","1869","16428.6","170.04","404.76","4449","29531","182","147"
"Gilmer","4597","US-13123","13","123","31417","427","132","14632.21","420.15","426.52","134","2041","25","22"
"Glascock","266","US-13125","13","125","3025","28","8","8793.39","264.46","396.69","12","336","15","6"
"Glynn","17829","US-13127","13","127","86047","723","334","20720.07","388.16","612.46","527","4489","40","43"
"Gordon","11628","US-13129","13","129","58049","479","213","20031.35","366.93","472.02","274","3520","30","39"
"Grady","3622","US-13131","13","131","24540","261","77","14759.58","313.77","558.27","137","1975","26","25"
"Greene","3106","US-13133","13","133","18717","253","68","16594.54","363.31","432.76","81","741","9","5"
"Gwinnett","171503","US-13135","13","135","971145","7230","1617","17659.88","166.5","451.94","4389","31762","108","85"
"Habersham","8302","US-13137","13","137","45800","687","218","18126.64","475.98","582.97","267","1497","20","21"
"Hall","46075","US-13139","13","139","206349","3403","717","22328.68","347.47","474.92","980","6508","43","35"
"Hancock","1356","US-13141","13","141","8193","128","80","16550.71","976.44","329.55","27","191","7","4"
"Haralson","3417","US-13143","13","143","30722","105","54","11122.32","175.77","315.73","97","1926","97","58"
"Harris","5076","US-13145","13","145","34712","310","90","14623.19","259.28","403.32","140","883","10","16"
"Hart","3133","US-13147","13","147","26107","188","53","12000.61","203.01","252.81","66","1615","30","22"
"Heard","1461","US-13149","13","149","12370","93","28","11810.83","226.35","347.62","43","686","16","21"
"Henry","44872","US-13151","13","151","239866","1902","574","18707.11","239.3","334.35","802","11767","47","37"
"Houston","22797","US-13153","13","153","157039","1162","309","14516.78","196.77","350.23","550","15886","150","348"
"Irwin","1021","US-13155","13","155","9433","100","22","10823.7","233.22","148.42","14","809","20","18"
"Jackson","18346","US-13157","13","157","74700","976","244","24559.57","326.64","630.52","471","2637","14","10"
"Jasper","1642","US-13159","13","159","14199","152","36","11564.19","253.54","408.48","58","1437","32","14"
"Jeff Davis","2294","US-13161","13","161","15148","132","45","15143.91","297.07","501.72","76","1544","21","87"
"Jefferson","2216","US-13163","13","163","15313","204","75","14471.36","489.78","483.25","74","1374","27","29"
"Jenkins","1069","US-13165","13","165","8576","99","43","12465.02","501.4","186.57","16","407","21","36"
"Johnson","1455","US-13167","13","167","9661","121","55","15060.55","569.3","465.79","45","772","14","21"
"Jones","3686","US-13169","13","169","28591","304","95","12892.17","332.27","356.76","102","1243","9","12"
"Lamar","3259","US-13171","13","171","19347","222","92","16844.99","475.53","423.84","82","1509","15","20"
"Lanier","1079","US-13173","13","173","10351","38","12","10424.11","115.93","193.22","20","1153","7","14"
"Laurens","8523","US-13175","13","175","47296","458","227","18020.55","479.96","429.21","203","5080","51","54"
"Lee","3791","US-13177","13","177","29971","346","85","12648.89","283.61","587.23","176","3315","9","4"
"Liberty","10714","US-13179","13","179","61904","373","103","17307.44","166.39","555.7","344","1260","39","26"
"Lincoln","851","US-13181","13","181","8125","82","29","10473.85","356.92","270.77","22","730","6","8"
"Long","2201","US-13183","13","183","19915","86","23","11051.97","115.49","396.69","79","489","8","6"
