"sex","county name","cases","deaths","confirmed_case_hospitalization"
"Male","Franklin","1923","46","114"
"Unknown","Franklin","21","0","0"
"Female","Fulton","97555","896","4937"
"Male","Fulton","81679","973","4505"
"Unknown","Fulton","1346","0","67"
"Female","Gilmer","2466","58","210"
"Male","Gilmer","2063","74","217"
"Unknown","Gilmer","68","0","0"
"Female","Glascock","137","3","11"
"Male","Glascock","120","5","17"
"Unknown","Glascock","9","0","0"
"Female","Glynn","9694","147","361"
"Male","Glynn","8114","187","362"
"Unknown","Glynn","21","0","0"
"Female","Gordon","6216","94","232"
"Male","Gordon","5306","119","246"
"Unknown","Gordon","106","0","1"
"Female","Grady","2045","32","140"
"Male","Grady","1550","45","121"
"Unknown","Grady","27","0","0"
"Female","Greene","1685","33","118"
"Male","Greene","1408","35","135"
"Unknown","Greene","13","0","0"
"Female","Gwinnett","92249","728","3728"
"Male","Gwinnett","78297","889","3496"
"Unknown","Gwinnett","957","0","6"
"Female","Habersham","4505","102","324"
"Male","Habersham","3753","116","362"
"Unknown","Habersham","44","0","1"
"Female","Hall","24714","321","1650"
"Male","Hall","21073","395","1751"
"Unknown","Hall","288","1","2"
"Female","Hancock","687","33","61"
"Male","Hancock","665","47","67"
"Unknown","Hancock","4","0","0"
"Female","Haralson","1843","27","59"
"Male","Haralson","1553","27","46"
"Unknown","Haralson","21","0","0"
"Female","Harris","2658","41","146"
"Male","Harris","2371","49","164"
"Unknown","Harris","47","0","0"
"Female","Hart","1754","26","98"
"Male","Hart","1368","27","90"
"Unknown","Hart","11","0","0"
"Female","Heard","770","17","40"
"Male","Heard","686","11","53"
"Unknown","Heard","5","0","0"
"Female","Henry","25348","265","1038"
"Male","Henry","19420","309","863"
"Unknown","Henry","104","0","1"
"Female","Houston","12668","147","586"
"Male","Houston","10008","162","574"
"Unknown","Houston","121","0","2"
"Female","Irwin","500","14","56"
"Male","Irwin","519","8","44"
"Unknown","Irwin","2","0","0"
"Female","Jackson","9764","104","463"
"Male","Jackson","8493","140","512"
"Unknown","Jackson","89","0","1"
"Female","Jasper","874","15","84"
"Male","Jasper","759","21","68"
"Unknown","Jasper","9","0","0"
"Female","Jeff Davis","1258","17","60"
"Male","Jeff Davis","1032","28","72"
"Unknown","Jeff Davis","4","0","0"
"Female","Jefferson","1249","34","107"
"Male","Jefferson","954","41","97"
"Unknown","Jefferson","13","0","0"
"Female","Jenkins","617","18","47"
"Male","Jenkins","451","24","51"
"Unknown","Jenkins","1","1","1"
"Female","Johnson","699","23","61"
"Male","Johnson","737","32","60"
"Unknown","Johnson","19","0","0"
"Female","Jones","2037","38","148"
"Male","Jones","1606","57","156"
"Unknown","Jones","43","0","0"
"Female","Lamar","1797","38","108"
"Male","Lamar","1451","54","113"
"Unknown","Lamar","11","0","1"
"Female","Lanier","553","5","16"
"Male","Lanier","521","7","22"
"Unknown","Lanier","5","0","0"
"Female","Laurens","4823","99","218"
"Male","Laurens","3611","128","239"
"Unknown","Laurens","89","0","1"
"Female","Lee","2076","42","184"
"Male","Lee","1683","43","162"
"Unknown","Lee","32","0","0"
"Female","Liberty","5573","45","194"
"Male","Liberty","5112","58","179"
"Unknown","Liberty","29","0","0"
"Female","Lincoln","444","15","41"
"Male","Lincoln","393","14","41"
"Unknown","Lincoln","14","0","0"
"Female","Long","1203","9","49"
"Male","Long","991","14","37"
"Unknown","Long","7","0","0"
"Female","Lowndes","8297","136","348"
"Male","Lowndes","6547","114","259"
"Unknown","Lowndes","66","0","0"
"Female","Lumpkin","3495","52","242"
"Male","Lumpkin","2932","48","217"
"Unknown","Lumpkin","25","0","0"
"Female","Macon","625","13","52"
"Male","Macon","556","28","63"
"Unknown","Macon","3","0","0"
"Female","Madison","3232","27","202"
"Male","Madison","2667","50","182"
"Unknown","Madison","11","0","0"
"Female","Marion","567","18","43"
"Male","Marion","380","19","41"
"Unknown","Marion","1","0","0"
"Female","McDuffie","1623","39","134"
"Male","McDuffie","1253","33","113"
"Unknown","McDuffie","78","0","1"
"Female","McIntosh","1053","15","46"
"Male","McIntosh","870","16","54"
"Unknown","McIntosh","1","0","0"
"Female","Meriwether","1837","59","165"
"Male","Meriwether","1366","49","123"
"Unknown","Meriwether","9","0","0"
"Female","Miller","714","7","33"
"Male","Miller","553","11","25"
"Unknown","Miller","3","0","0"
"Female","Mitchell","1686","43","168"
"Male","Mitchell","1368","53","147"
"Unknown","Mitchell","7","0","0"
"Female","Monroe","2057","58","136"
"Male","Monroe","1757","65","137"
"Unknown","Monroe","30","0","1"
"Female","Montgomery","746","20","37"
"Male","Montgomery","665","25","32"
"Unknown","Montgomery","16","0","0"
"Female","Morgan","1561","16","91"
"Male","Morgan","1286","28","91"
"Unknown","Morgan","12","0","1"
"Female","Murray","4828","61","192"
"Male","Murray","4136","96","211"
"Unknown","Murray","33","0","0"
"Female","Muscogee","17825","342","1156"
"Male","Muscogee","13521","287","1031"
"Unknown","Muscogee","234","0","1"
"Female","Newton","10141","177","1064"
"Male","Newton","7569","191","859"
"Unknown","Newton","85","0","1"
"Female","Non-GA Resident/Unknown State","30249","374","1323"
"Male","Non-GA Resident/Unknown State","28968","514","1598"
"Unknown","Non-GA Resident/Unknown State","3252","0","131"
"Female","Oconee","3608","36","124"
"Male","Oconee","3184","49","132"
"Unknown","Oconee","18","0","0"
"Female","Oglethorpe","1331","18","98"
"Male","Oglethorpe","1021","29","86"
"Unknown","Oglethorpe","4","0","0"
"Female","Paulding","14120","136","372"
"Male","Paulding","11328","155","329"
"Unknown","Paulding","139","0","6"
"Female","Peach","2065","45","167"
"Male","Peach","1555","54","142"
"Unknown","Peach","14","0","1"
"Female","Pickens","2759","49","219"
"Male","Pickens","2250","66","225"
"Unknown","Pickens","33","0","0"
"Female","Pierce","1513","41","134"
"Male","Pierce","1230","56","151"
"Unknown","Pierce","10","0","0"
"Female","Pike","1431","24","91"
"Male","Pike","1260","37","79"
"Unknown","Pike","12","0","2"
"Female","Polk","4939","75","338"
"Male","Polk","4171","76","301"
"Unknown","Polk","28","0","1"
"Female","Pulaski","737","27","40"
"Male","Pulaski","464","15","29"
"Unknown","Pulaski","8","0","0"
"Female","Putnam","1976","35","135"
"Male","Putnam","1608","57","137"
"Unknown","Putnam","16","0","0"
"Female","Quitman","142","1","8"
"Male","Quitman","85","2","11"
"Unknown","Quitman","1","0","0"
"Female","Rabun","1448","31","130"
"Male","Rabun","1297","42","111"
"Unknown","Rabun","8","0","0"
"Female","Randolph","487","26","69"
"Male","Randolph","354","16","41"
"Female","Richmond","19431","287","1082"
"Male","Richmond","15938","364","1086"
"Unknown","Richmond","189","0","6"
"Female","Rockdale","8463","141","1153"
"Male","Rockdale","6213","131","850"
"Unknown","Rockdale","69","0","3"
"Female","Schley","285","2","14"
"Male","Schley","230","6","17"
"Unknown","Schley","2","0","0"
"Female","Screven","1013","16","59"
"Male","Screven","781","20","51"
"Unknown","Screven","10","0","1"
"Female","Seminole","878","11","66"
"Male","Seminole","731","13","43"
"Unknown","Seminole","6","0","0"
"Female","Spalding","5691","161","413"
"Male","Spalding","4588","161","338"
"Unknown","Spalding","39","0","0"
"Female","Stephens","3215","61","198"
"Male","Stephens","2583","59","181"
"Unknown","Stephens","26","0","0"
"Female","Stewart","534","10","35"
"Male","Stewart","1150","21","112"
"Unknown","Stewart","38","0","0"
"Female","Sumter","2216","62","223"
"Male","Sumter","1636","79","201"
"Unknown","Sumter","15","0","0"
"Female","Talbot","511","10","33"
"Male","Talbot","412","20","41"
"Unknown","Talbot","9","0","0"
"Female","Taliaferro","93","0","2"
"Male","Taliaferro","87","3","14"
"Unknown","Taliaferro","1","0","0"
"Female","Tattnall","1690","42","83"
"Male","Tattnall","1674","36","92"
"Unknown","Tattnall","6","0","0"
"Female","Taylor","604","21","56"
"Male","Taylor","506","17","54"
"Unknown","Taylor","18","0","1"
"Female","Telfair","603","25","39"
"Male","Telfair","605","32","54"
"Unknown","Telfair","19","0","0"
"Female","Terrell","677","31","92"
"Male","Terrell","493","27","78"
"Unknown","Terrell","12","0","0"
"Female","Thomas","5027","93","309"
"Male","Thomas","3669","77","276"
"Unknown","Thomas","26","0","0"
"Female","Tift","3421","75","332"
"Male","Tift","2775","83","251"
"Unknown","Tift","31","0","0"
"Female","Toombs","3014","81","138"
"Male","Toombs","2300","78","142"
"Unknown","Toombs","10","0","0"
"Female","Towns","1094","38","101"
"Male","Towns","880","37","97"
"Unknown","Towns","18","0","1"
"Female","Treutlen","560","25","30"
"Male","Treutlen","545","21","34"
"Unknown","Treutlen","12","0","0"
"Female","Troup","6736","154","377"
"Male","Troup","5201","143","318"
"Unknown","Troup","45","0","1"
"Female","Turner","581","18","62"
"Male","Turner","491","26","61"
"Unknown","Turner","14","0","0"
"Female","Twiggs","557","19","65"
"Male","Twiggs","467","34","86"
"Unknown","Twiggs","4","0","0"
"Female","Union","2281","61","174"
"Male","Union","1901","66","214"
"Unknown","Union","15","0","0"
"Female","Unknown","4223","7","39"
"Male","Unknown","3674","7","43"
"Unknown","Unknown","896","0","15"
"Female","Upson","2340","80","169"
"Male","Upson","1743","75","141"
"Unknown","Upson","11","0","1"
"Female","Walker","6958","90","261"
"Male","Walker","6129","72","265"
"Unknown","Walker","101","2","6"
"Female","Walton","8812","173","747"
"Male","Walton","6836","188","622"
"Unknown","Walton","79","0","1"
"Female","Ware","3233","110","301"
"Male","Ware","2584","100","300"
"Unknown","Ware","49","0","1"
"Female","Warren","357","10","42"
"Male","Warren","283","12","26"
"Unknown","Warren","9","0","0"
"Female","Washington","1742","40","74"
"Male","Washington","1425","40","70"
"Unknown","Washington","5","0","0"
"Female","Wayne","3011","88","211"
"Male","Wayne","2595","84","216"
"Unknown","Wayne","7","0","0"
"Female","Webster","142","4","14"
"Male","Webster","106","3","10"
"Unknown","Webster","3","0","0"
"Female","Wheeler","297","5","7"
"Male","Wheeler","601","29","36"
"Unknown","Wheeler","19","0","0"
"Female","White","3270","57","209"
"Male","White","2882","75","237"
"Unknown","White","32","0","0"
"Female","Whitfield","14348","157","511"
"Male","Whitfield","12639","205","531"
"Unknown","Whitfield","71","0","2"
"Female","Wilcox","381","12","35"
"Male","Wilcox","434","20","54"
"Unknown","Wilcox","4","0","1"
"Female","Wilkes","605","12","61"
"Male","Wilkes","505","20","67"
"Unknown","Wilkes","5","0","0"
"Female","Wilkinson","890","25","72"
"Male","Wilkinson","725","21","87"
"Unknown","Wilkinson","15","0","0"
"Female","Worth","1307","44","151"
"Male","Worth","1002","41","119"
"Unknown","Worth","16","0","0"
