"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","4808","35"
"Hispanic/Latino","American Indian/Alaska Native","286","1"
"Hispanic/Latino","Asian","464","5"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","346","4"
"Hispanic/Latino","Other","44737","408"
"Hispanic/Latino","Unknown","21924","9"
"Hispanic/Latino","White","58608","710"
"Non-Hispanic/Latino","African-American/Black","323293","7835"
"Non-Hispanic/Latino","American Indian/Alaska Native","601","19"
"Non-Hispanic/Latino","Asian","23047","404"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","927","14"
"Non-Hispanic/Latino","Other","21160","230"
"Non-Hispanic/Latino","Unknown","11702","9"
"Non-Hispanic/Latino","White","467756","13742"
"Unknown","African-American/Black","28325","23"
"Unknown","American Indian/Alaska Native","226","0"
"Unknown","Asian","4981","2"
"Unknown","Native Hawaiian/Pacific Islander","213","0"
"Unknown","Other","28780","13"
"Unknown","Unknown","162629","67"
"Unknown","White","42818","45"
