"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","2737","US-13001","13","1","18561","235","87","14745.97","468.72","242.44","45","693","9"
"Atkinson","1158","US-13003","13","3","8330","170","28","13901.56","336.13","324.13","27","392","3"
"Bacon","1839","US-13005","13","5","11404","146","46","16125.92","403.37","350.75","40","636","9"
"Baker","240","US-13007","13","7","3116","43","13","7702.18","417.2","128.37","4","126","1"
"Baldwin","5198","US-13009","13","9","44428","378","156","11699.83","351.13","112.54","50","1387","22"
"Banks","2368","US-13011","13","11","19982","270","56","11850.67","280.25","280.25","56","321","3"
"Barrow","12802","US-13013","13","13","86383","829","181","14820.05","209.53","402.86","348","1661","6"
"Bartow","15251","US-13015","13","15","110771","997","298","13768.04","269.02","309.65","343","4909","30"
"Ben Hill","1843","US-13017","13","17","16645","176","68","11072.39","408.53","78.1","13","1332","31"
"Berrien","1522","US-13019","13","19","19276","87","44","7895.83","228.26","124.51","24","1930","16"
"Bibb","20022","US-13021","13","21","152150","2219","542","13159.38","356.23","192.57","293","5098","56"
"Bleckley","1092","US-13023","13","23","12838","60","35","8506","272.63","93.47","12","1185","31"
"Brantley","1874","US-13025","13","25","19202","150","68","9759.4","354.13","109.36","21","1219","12"
"Brooks","1382","US-13027","13","27","15727","119","50","8787.44","317.92","120.81","19","1020","16"
"Bryan","4570","US-13029","13","29","39137","298","57","11676.93","145.64","235.07","92","1642","5"
"Bulloch","7876","US-13031","13","31","79467","284","92","9911.03","115.77","88.09","70","3228","92"
"Burke","2282","US-13033","13","33","22342","190","46","10213.95","205.89","116.37","26","1427","32"
"Butts","3321","US-13035","13","35","25174","178","99","13192.18","393.26","377.37","95","1289","7"
"Calhoun","608","US-13037","13","37","6317","89","20","9624.82","316.61","31.66","2","214","0"
"Camden","5886","US-13039","13","39","53924","213","76","10915.36","140.94","320.82","173","1903","14"
"Candler","1104","US-13043","13","43","10837","80","47","10187.32","433.7","64.59","7","449","36"
"Carroll","9888","US-13045","13","45","120119","382","148","8231.84","123.21","112.39","135","6323","145"
"Catoosa","8174","US-13047","13","47","68771","290","84","11885.82","122.14","301","207","1114","15"
"Charlton","1711","US-13049","13","49","13251","99","40","12912.23","301.86","332.05","44","501","13"
"Chatham","32671","US-13051","13","51","292176","2508","606","11181.96","207.41","222.13","649","5450","41"
"Chattahoochee","4936","US-13053","13","53","10749","39","13","45920.55","120.94","2642.11","284","750","4"
"Chattooga","3619","US-13055","13","55","24766","245","86","14612.78","347.25","432.04","107","862","13"
"Cherokee","30700","US-13057","13","57","266617","1847","406","11514.64","152.28","197.29","526","12166","26"
"Clarke","17190","US-13059","13","59","129779","736","164","13245.59","126.37","204.96","266","2637","6"
"Clay","232","US-13061","13","61","2855","12","4","8126.09","140.11","70.05","2","80","0"
"Clayton","34546","US-13063","13","63","304838","2045","647","11332.58","212.24","241.44","736","4136","33"
"Clinch","996","US-13065","13","65","6656","82","33","14963.94","495.79","150.24","10","457","2"
"Cobb","83400","US-13067","13","67","790588","3968","1231","10549.11","155.71","239.44","1893","24280","104"
"Coffee","6221","US-13069","13","69","43042","881","172","14453.32","399.61","262.53","113","1515","40"
"Colquitt","5426","US-13071","13","71","45393","318","118","11953.38","259.95","182.85","83","1896","54"
"Columbia","14501","US-13073","13","73","158631","640","223","9141.34","140.58","127.34","202","9967","51"
"Cook","1660","US-13075","13","75","17437","125","52","9519.99","298.22","51.61","9","1914","6"
"Coweta","12526","US-13077","13","77","152001","764","302","8240.74","198.68","184.87","281","7981","26"
"Crawford","821","US-13079","13","79","12228","98","35","6714.1","286.23","130.85","16","293","5"
"Crisp","1843","US-13081","13","81","22289","183","63","8268.65","282.65","103.19","23","1272","43"
"Dade","1766","US-13083","13","83","16162","67","16","10926.87","99","253.68","41","334","3"
"Dawson","4115","US-13085","13","85","27021","318","64","15228.9","236.85","321.97","87","485","1"
"DeKalb","78705","US-13089","13","89","793154","6134","1149","9923.04","144.86","309.15","2452","11360","101"
"Decatur","3443","US-13087","13","87","26322","220","75","13080.31","284.93","471.09","124","1279","20"
"Dodge","1517","US-13091","13","91","20385","121","59","7441.75","289.43","93.21","19","2039","63"
"Dooly","1076","US-13093","13","93","13400","99","36","8029.85","268.66","223.88","30","558","18"
"Dougherty","8960","US-13095","13","95","89905","1297","368","9966.08","409.32","349.26","314","3266","26"
"Douglas","17319","US-13097","13","97","151906","1055","226","11401.13","148.78","313.35","476","4678","50"
"Early","1528","US-13099","13","99","10146","100","51","15060.12","502.66","167.55","17","286","6"
"Echols","405","US-13101","13","101","3969","13","5","10204.08","125.98","50.39","2","308","6"
"Effingham","6888","US-13103","13","103","64026","452","136","10758.13","212.41","185.86","119","1828","17"
"Elbert","1993","US-13105","13","105","18945","178","66","10519.93","348.38","258.64","49","1192","17"
"Emanuel","2671","US-13107","13","107","22664","158","67","11785.21","295.62","145.61","33","1708","48"
"Evans","1114","US-13109","13","109","10687","105","33","10423.88","308.79","93.57","10","485","17"
"Fannin","3135","US-13111","13","111","26320","241","88","11911.09","334.35","300.15","79","564","13"
"Fayette","9559","US-13113","13","113","117544","573","198","8132.27","168.45","158.24","186","3392","21"
"Floyd","15232","US-13115","13","115","99916","1151","285","15244.81","285.24","325.27","325","2813","57"
"Forsyth","26247","US-13117","13","117","252507","1193","245","10394.56","97.03","251.87","636","6977","10"
"Franklin","3246","US-13119","13","119","23329","211","65","13914.01","278.62","334.35","78","635","11"
"Fulton","109962","US-13121","13","121","1099181","6963","1562","10003.99","142.11","231.08","2540","20350","120"
"Gilmer","3435","US-13123","13","123","31417","310","112","10933.57","356.49","254.64","80","1107","14"
"Glascock","184","US-13125","13","125","3025","26","7","6082.64","231.4","66.12","2","227","13"
"Glynn","12289","US-13127","13","127","86047","644","295","14281.73","342.84","149.92","129","2939","31"
"Gordon","8578","US-13129","13","129","58049","416","167","14777.17","287.69","291.13","169","2526","18"
"Grady","2376","US-13131","13","131","24540","228","63","9682.15","256.72","297.47","73","1192","22"
"Greene","2162","US-13133","13","133","18717","180","61","11551","325.91","160.28","30","494","8"
"Gwinnett","110303","US-13135","13","135","971145","6085","1309","11358.04","134.79","386.66","3755","20947","85"
"Habersham","6295","US-13137","13","137","45800","598","180","13744.54","393.01","344.98","158","933","13"
"Hall","33441","US-13139","13","139","206349","3027","574","16206.04","278.17","381.39","787","3800","29"
"Hancock","998","US-13141","13","141","8193","120","75","12181.13","915.42","97.64","8","123","5"
"Haralson","2337","US-13143","13","143","30722","93","42","7606.93","136.71","185.53","57","1408","67"
"Harris","3114","US-13145","13","145","34712","230","76","8970.96","218.94","244.87","85","558","7"
"Hart","2260","US-13147","13","147","26107","157","43","8656.68","164.71","187.69","49","1191","20"
"Heard","1025","US-13149","13","149","12370","63","23","8286.18","185.93","72.76","9","433","9"
"Henry","28519","US-13151","13","151","239866","1164","440","11889.56","183.44","246.39","591","8964","30"
"Houston","15801","US-13153","13","153","157039","1044","268","10061.83","170.66","182.76","287","8873","90"
"Irwin","891","US-13155","13","155","9433","91","20","9445.56","212.02","31.8","3","520","16"
"Jackson","12677","US-13157","13","157","74700","768","187","16970.55","250.33","459.17","343","1861","13"
"Jasper","1002","US-13159","13","159","14199","97","32","7056.83","225.37","140.85","20","1098","25"
"Jeff Davis","1791","US-13161","13","161","15148","116","42","11823.34","277.26","125.43","19","1120","14"
"Jefferson","1836","US-13163","13","163","15313","183","65","11989.81","424.48","111.02","17","800","16"
"Jenkins","895","US-13165","13","165","8576","94","42","10436.1","489.74","46.64","4","287","12"
"Johnson","1016","US-13167","13","167","9661","110","49","10516.51","507.19","113.86","11","518","10"
"Jones","2539","US-13169","13","169","28591","229","80","8880.42","279.81","108.43","31","846","8"
"Lamar","2256","US-13171","13","171","19347","170","71","11660.72","366.98","175.74","34","1114","13"
"Lanier","767","US-13173","13","173","10351","32","10","7409.91","96.61","135.25","14","688","5"
"Laurens","5723","US-13175","13","175","47296","409","190","12100.39","401.73","219.89","104","3263","40"
"Lee","2577","US-13177","13","177","29971","286","70","8598.31","233.56","180.17","54","2026","8"
"Liberty","6510","US-13179","13","179","61904","317","90","10516.28","145.39","526.62","326","927","14"
"Lincoln","671","US-13181","13","181","8125","64","27","8258.46","332.31","123.08","10","493","5"
"Long","1342","US-13183","13","183","19915","73","18","6738.64","90.38","386.64","77","359","3"
"Lowndes","10857","US-13185","13","185","117878","489","210","9210.37","178.15","116.22","137","10168","86"
"Lumpkin","4410","US-13187","13","187","33802","403","84","13046.57","248.51","230.76","78","314","13"
"Macon","837","US-13193","13","193","12988","97","35","6444.41","269.48","100.09","13","476","5"
"Madison","4152","US-13195","13","195","30177","249","61","13758.82","202.14","338.01","102","744","10"
"Marion","653","US-13197","13","197","8293","55","32","7874.11","385.87","144.7","12","299","3"
"McDuffie","2214","US-13189","13","189","21597","207","56","10251.42","259.3","217.62","47","1252","14"
"McIntosh","1384","US-13191","13","191","14567","83","25","9500.93","171.62","109.84","16","310","3"
"Meriwether","2169","US-13199","13","199","21020","212","91","10318.74","432.92","171.27","36","772","14"
"Miller","975","US-13201","13","201","5764","49","14","16915.34","242.89","277.59","16","218","6"
"Mitchell","2155","US-13205","13","205","22056","277","88","9770.58","398.98","149.62","33","1162","9"
"Monroe","2726","US-13207","13","207","27727","237","114","9831.57","411.15","151.48","42","1375","26"
"Montgomery","1124","US-13209","13","209","9224","56","35","12185.6","379.44","227.67","21","367","3"
"Morgan","1823","US-13211","13","211","19138","123","32","9525.55","167.21","224.68","43","1265","8"
