"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","223295","4200","17761"
"Male","Georgia","192717","4574","16910"
"Unknown","Georgia","6121","4","153"
"Female","Appling","670","13","55"
"Male","Appling","554","25","51"
"Unknown","Appling","9","0","0"
"Female","Atkinson","278","5","36"
"Male","Atkinson","246","4","36"
"Unknown","Atkinson","2","0","0"
"Female","Bacon","339","8","21"
"Male","Bacon","319","12","30"
"Unknown","Bacon","7","0","1"
"Female","Baker","53","2","8"
"Male","Baker","54","4","13"
"Female","Baldwin","1387","15","75"
"Male","Baldwin","1120","54","106"
"Unknown","Baldwin","18","0","0"
"Female","Banks","426","5","48"
"Male","Banks","332","7","42"
"Unknown","Banks","6","0","0"
"Female","Barrow","1745","33","168"
"Male","Barrow","1452","24","135"
"Unknown","Barrow","21","0","1"
"Female","Bartow","2395","46","171"
"Male","Bartow","2077","55","190"
"Unknown","Bartow","37","0","1"
"Female","Ben Hill","556","13","50"
"Male","Ben Hill","387","22","45"
"Unknown","Ben Hill","1","0","0"
"Female","Berrien","326","9","16"
"Male","Berrien","253","8","12"
"Unknown","Berrien","7","0","0"
"Female","Bibb","4196","116","511"
"Male","Bibb","3113","102","432"
"Unknown","Bibb","55","0","2"
"Female","Bleckley","328","18","19"
"Male","Bleckley","214","12","17"
"Unknown","Bleckley","7","0","0"
"Female","Brantley","296","8","26"
"Male","Brantley","252","10","20"
"Unknown","Brantley","1","0","0"
"Female","Brooks","328","6","29"
"Male","Brooks","258","20","27"
"Unknown","Brooks","9","0","0"
"Female","Bryan","760","8","45"
"Male","Bryan","661","8","58"
"Unknown","Bryan","15","0","0"
"Female","Bulloch","1874","21","85"
"Male","Bulloch","1393","14","66"
"Unknown","Bulloch","38","0","0"
"Female","Burke","538","7","50"
"Male","Burke","458","5","46"
"Unknown","Burke","6","0","1"
"Female","Butts","421","21","27"
"Male","Butts","431","24","33"
"Unknown","Butts","40","0","2"
"Female","Calhoun","137","8","22"
"Male","Calhoun","135","3","28"
"Unknown","Calhoun","1","0","0"
"Female","Camden","916","8","47"
"Male","Camden","840","10","38"
"Unknown","Camden","9","0","0"
"Female","Candler","323","11","24"
"Male","Candler","255","16","22"
"Unknown","Candler","2","0","0"
"Female","Carroll","2187","41","110"
"Male","Carroll","1909","40","113"
"Unknown","Carroll","27","1","2"
"Female","Catoosa","1093","17","60"
"Male","Catoosa","932","12","40"
"Unknown","Catoosa","37","0","0"
"Female","Charlton","251","4","17"
"Male","Charlton","438","7","17"
"Unknown","Charlton","5","0","0"
"Female","Chatham","5821","91","466"
"Male","Chatham","4687","112","431"
"Unknown","Chatham","126","0","3"
"Female","Chattahoochee","128","1","6"
"Male","Chattahoochee","1858","0","10"
"Unknown","Chattahoochee","6","0","0"
