"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","3110","24"
"Hispanic/Latino","American Indian/Alaska Native","145","0"
"Hispanic/Latino","Asian","322","2"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","210","2"
"Hispanic/Latino","Other","34561","339"
"Hispanic/Latino","Unknown","14273","7"
"Hispanic/Latino","White","45805","618"
"Non-Hispanic/Latino","African-American/Black","225561","6315"
"Non-Hispanic/Latino","American Indian/Alaska Native","383","11"
"Non-Hispanic/Latino","Asian","17166","366"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","683","10"
"Non-Hispanic/Latino","Other","11732","58"
"Non-Hispanic/Latino","Unknown","6805","15"
"Non-Hispanic/Latino","White","329732","10384"
"Unknown","African-American/Black","24242","15"
"Unknown","American Indian/Alaska Native","136","0"
"Unknown","Asian","3812","1"
"Unknown","Native Hawaiian/Pacific Islander","172","0"
"Unknown","Other","24963","9"
"Unknown","Unknown","116544","29"
"Unknown","White","38024","21"
