"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1912","US-13001","13","1","18561","185","67","10301.17","360.97","32.33","6","395","5"
"Atkinson","797","US-13003","13","3","8330","120","20","9567.83","240.1","60.02","5","241","2"
"Bacon","1287","US-13005","13","5","11404","90","29","11285.51","254.3","26.31","3","360","11"
"Baker","163","US-13007","13","7","3116","34","9","5231.07","288.83","0","0","67","0"
"Baldwin","3883","US-13009","13","9","44428","328","118","8739.98","265.6","33.76","15","692","16"
"Banks","1660","US-13011","13","11","19982","202","38","8307.48","190.17","35.03","7","180","2"
"Barrow","8939","US-13013","13","13","86383","624","139","10348.1","160.91","42.83","37","1229","4"
"Bartow","11390","US-13015","13","15","110771","842","218","10282.47","196.8","54.17","60","3470","17"
"Ben Hill","1504","US-13017","13","17","16645","158","61","9035.75","366.48","36.05","6","605","20"
"Berrien","1075","US-13019","13","19","19276","73","33","5576.88","171.2","20.75","4","799","13"
"Bibb","13510","US-13021","13","21","152150","1800","417","8879.4","274.07","49.95","76","2541","43"
"Bleckley","808","US-13023","13","23","12838","50","34","6293.82","264.84","7.79","1","662","17"
"Brantley","957","US-13025","13","25","19202","85","35","4983.86","182.27","31.25","6","695","5"
"Brooks","959","US-13027","13","27","15727","90","36","6097.79","228.91","25.43","4","457","12"
"Bryan","2806","US-13029","13","29","39137","185","38","7169.69","97.09","35.77","14","904","3"
"Bulloch","5238","US-13031","13","31","79467","226","64","6591.42","80.54","17.62","14","1532","57"
"Burke","1807","US-13033","13","33","22342","158","40","8087.91","179.04","17.9","4","802","24"
"Butts","2371","US-13035","13","35","25174","138","81","9418.45","321.76","63.56","16","814","7"
"Calhoun","447","US-13037","13","37","6317","75","15","7076.14","237.45","31.66","2","136","0"
"Camden","3277","US-13039","13","39","53924","142","32","6077.07","59.34","37.09","20","747","6"
"Candler","775","US-13043","13","43","10837","61","38","7151.43","350.65","9.23","1","192","30"
"Carroll","7497","US-13045","13","45","120119","317","133","6241.31","110.72","13.32","16","4010","112"
"Catoosa","5884","US-13047","13","47","68771","263","65","8555.93","94.52","123.6","85","701","6"
"Charlton","1253","US-13049","13","49","13251","67","28","9455.89","211.3","150.93","20","307","7"
"Chatham","20571","US-13051","13","51","292176","1662","437","7040.62","149.57","47.23","138","2976","28"
"Chattahoochee","3642","US-13053","13","53","10749","33","13","33882.22","120.94","855.89","92","658","4"
"Chattooga","2260","US-13055","13","55","24766","184","66","9125.41","266.49","32.3","8","610","9"
"Cherokee","22757","US-13057","13","57","266617","1366","315","8535.46","118.15","45.01","120","8668","16"
"Clarke","12912","US-13059","13","59","129779","504","141","9949.22","108.65","20.8","27","2251","7"
"Clay","186","US-13061","13","61","2855","10","3","6514.89","105.08","35.03","1","51","0"
"Clayton","24451","US-13063","13","63","304838","1435","484","8020.98","158.77","49.53","151","2824","25"
"Clinch","737","US-13065","13","65","6656","69","25","11072.72","375.6","0","0","245","2"
"Cobb","61820","US-13067","13","67","790588","3344","998","7819.5","126.24","31.5","249","17928","92"
"Coffee","4260","US-13069","13","69","43042","658","141","9897.31","327.59","41.82","18","1067","33"
"Colquitt","3626","US-13071","13","71","45393","257","84","7988.02","185.05","118.96","54","1153","42"
"Columbia","11189","US-13073","13","73","158631","486","165","7053.48","104.01","18.91","30","5871","45"
"Cook","1172","US-13075","13","75","17437","107","40","6721.34","229.4","11.47","2","671","4"
"Coweta","8849","US-13077","13","77","152001","390","213","5821.67","140.13","21.71","33","5456","13"
"Crawford","520","US-13079","13","79","12228","72","19","4252.54","155.38","8.18","1","136","2"
"Crisp","1458","US-13081","13","81","22289","168","58","6541.34","260.22","31.41","7","643","28"
"Dade","1253","US-13083","13","83","16162","62","13","7752.75","80.44","80.44","13","209","1"
"Dawson","2767","US-13085","13","85","27021","250","47","10240.18","173.94","22.2","6","333","2"
"DeKalb","58884","US-13089","13","89","793154","4810","971","7424.03","122.42","28.75","228","7993","82"
"Decatur","2163","US-13087","13","87","26322","149","55","8217.46","208.95","22.79","6","799","16"
"Dodge","1091","US-13091","13","91","20385","109","57","5351.97","279.62","9.81","2","1021","47"
"Dooly","802","US-13093","13","93","13400","93","32","5985.07","238.81","14.93","2","283","14"
"Dougherty","5660","US-13095","13","95","89905","1059","286","6295.53","318.11","37.82","34","2014","22"
"Douglas","12261","US-13097","13","97","151906","896","184","8071.44","121.13","38.18","58","3248","45"
"Early","1035","US-13099","13","99","10146","77","43","10201.06","423.81","118.27","12","153","5"
"Echols","363","US-13101","13","101","3969","13","4","9145.88","100.78","75.59","3","113","5"
"Effingham","3878","US-13103","13","103","64026","257","66","6056.91","103.08","40.61","26","791","3"
"Elbert","1536","US-13105","13","105","18945","130","59","8107.68","311.43","26.39","5","760","15"
"Emanuel","1777","US-13107","13","107","22664","131","55","7840.63","242.68","26.47","6","826","28"
"Evans","773","US-13109","13","109","10687","75","17","7233.09","159.07","18.71","2","204","13"
"Fannin","2160","US-13111","13","111","26320","183","62","8206.69","235.56","68.39","18","258","12"
"Fayette","6799","US-13113","13","113","117544","276","161","5784.22","136.97","19.57","23","2298","16"
"Floyd","10079","US-13115","13","115","99916","890","193","10087.47","193.16","46.04","46","1979","43"
"Forsyth","18226","US-13117","13","117","252507","993","192","7218.02","76.04","25.74","65","4550","9"
"Franklin","2381","US-13119","13","119","23329","157","43","10206.18","184.32","60.01","14","311","10"
"Fulton","83661","US-13121","13","121","1099181","5293","1330","7611.21","121","30.66","337","15042","106"
"Gilmer","2531","US-13123","13","123","31417","225","75","8056.15","238.72","79.57","25","488","12"
"Glascock","146","US-13125","13","125","3025","20","7","4826.45","231.4","0","0","121","12"
"Glynn","6810","US-13127","13","127","86047","466","159","7914.28","184.78","23.24","20","1470","19"
"Gordon","6552","US-13129","13","129","58049","335","106","11287.02","182.6","36.18","21","1674","11"
"Grady","1607","US-13131","13","131","24540","187","49","6548.49","199.67","77.42","19","649","13"
"Greene","1516","US-13133","13","133","18717","141","54","8099.59","288.51","21.37","4","317","8"
"Gwinnett","87718","US-13135","13","135","971145","5526","1117","9032.43","115.02","34.7","337","15148","77"
"Habersham","4683","US-13137","13","137","45800","483","153","10224.89","334.06","13.1","6","404","8"
"Hall","25435","US-13139","13","139","206349","2442","459","12326.2","222.44","28.11","58","2228","25"
"Hancock","842","US-13141","13","141","8193","108","65","10277.07","793.36","12.21","1","79","3"
"Haralson","1726","US-13143","13","143","30722","79","35","5618.12","113.92","9.76","3","932","52"
"Harris","2242","US-13145","13","145","34712","164","59","6458.86","169.97","63.38","22","384","2"
"Hart","1734","US-13147","13","147","26107","126","38","6641.9","145.55","68.95","18","662","18"
"Heard","654","US-13149","13","149","12370","48","17","5286.98","137.43","24.25","3","230","5"
"Henry","19645","US-13151","13","151","239866","634","308","8189.99","128.41","38.35","92","6101","26"
"Houston","10201","US-13153","13","153","157039","811","204","6495.84","129.9","25.47","40","4610","64"
"Irwin","753","US-13155","13","155","9433","82","18","7982.61","190.82","667.87","63","228","12"
"Jackson","8612","US-13157","13","157","74700","516","136","11528.78","182.06","30.79","23","1352","11"
"Jasper","688","US-13159","13","159","14199","61","18","4845.41","126.77","21.13","3","723","20"
"Jeff Davis","1310","US-13161","13","161","15148","93","35","8648.01","231.05","0","0","595","8"
"Jefferson","1594","US-13163","13","163","15313","159","60","10409.46","391.82","45.71","7","366","9"
"Jenkins","730","US-13165","13","165","8576","84","39","8512.13","454.76","11.66","1","128","5"
"Johnson","794","US-13167","13","167","9661","97","43","8218.61","445.09","10.35","1","328","7"
"Jones","1612","US-13169","13","169","28591","170","52","5638.14","181.88","45.47","13","441","5"
"Lamar","1365","US-13171","13","171","19347","125","47","7055.36","242.93","15.51","3","693","11"
"Lanier","513","US-13173","13","173","10351","28","9","4956.04","86.95","28.98","3","284","4"
"Laurens","3751","US-13175","13","175","47296","359","147","7930.9","310.81","29.6","14","1873","23"
"Lee","1622","US-13177","13","177","29971","189","50","5411.9","166.83","43.38","13","1141","8"
"Liberty","3601","US-13179","13","179","61904","230","62","5817.07","100.16","109.85","68","553","3"
"Lincoln","531","US-13181","13","181","8125","54","25","6535.38","307.69","135.38","11","305","3"
"Long","693","US-13183","13","183","19915","51","12","3479.79","60.26","45.19","9","186","1"
"Lowndes","7966","US-13185","13","185","117878","391","145","6757.83","123.01","49.2","58","4961","68"
"Lumpkin","2845","US-13187","13","187","33802","296","66","8416.66","195.25","11.83","4","156","10"
"Macon","627","US-13193","13","193","12988","86","30","4827.53","230.98","15.4","2","260","5"
"Madison","2783","US-13195","13","195","30177","162","47","9222.26","155.75","26.51","8","483","10"
"Marion","406","US-13197","13","197","8293","41","21","4895.7","253.23","0","0","161","2"
"McDuffie","1711","US-13189","13","189","21597","163","42","7922.4","194.47","13.89","3","812","8"
"McIntosh","703","US-13191","13","191","14567","59","14","4825.98","96.11","6.86","1","162","2"
"Meriwether","1565","US-13199","13","199","21020","159","76","7445.29","361.56","47.57","10","486","12"
"Miller","685","US-13201","13","201","5764","41","9","11884.11","156.14","0","0","168","4"
"Mitchell","1551","US-13205","13","205","22056","233","74","7032.1","335.51","27.2","6","546","8"
"Monroe","1913","US-13207","13","207","27727","200","88","6899.41","317.38","43.28","12","783","12"
"Montgomery","736","US-13209","13","209","9224","42","20","7979.18","216.83","43.37","4","164","2"
"Morgan","1213","US-13211","13","211","19138","93","24","6338.18","125.4","15.68","3","933","7"
"Murray","4241","US-13213","13","213","40261","267","84","10533.77","208.64","34.77","14","780","6"
