"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","1690","12"
"Hispanic/Latino","American Indian/Alaska Native","75","0"
"Hispanic/Latino","Asian","173","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","137","0"
"Hispanic/Latino","Other","21995","208"
"Hispanic/Latino","Unknown","9682","5"
"Hispanic/Latino","White","29657","357"
"Non-Hispanic/Latino","African-American/Black","128601","3666"
"Non-Hispanic/Latino","American Indian/Alaska Native","245","10"
"Non-Hispanic/Latino","Asian","8618","174"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","396","6"
"Non-Hispanic/Latino","Other","5928","21"
"Non-Hispanic/Latino","Unknown","4791","19"
"Non-Hispanic/Latino","White","182376","5211"
"Unknown","African-American/Black","18037","15"
"Unknown","American Indian/Alaska Native","111","0"
"Unknown","Asian","2228","0"
"Unknown","Native Hawaiian/Pacific Islander","125","0"
"Unknown","Other","9849","13"
"Unknown","Unknown","100389","24"
"Unknown","White","27609","18"
