"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1420","US-13001","13","1","18561","125","42","7650.45","226.28","657.29","122","204","1"
"Atkinson","627","US-13003","13","3","8330","91","9","7527.01","108.04","732.29","61","123","0"
"Bacon","801","US-13005","13","5","11404","59","21","7023.85","184.15","920.73","105","201","4"
"Baker","128","US-13007","13","7","3116","25","6","4107.83","192.55","417.2","13","30","0"
"Baldwin","2859","US-13009","13","9","44428","220","72","6435.13","162.06","420.91","187","286","3"
"Banks","1109","US-13011","13","11","19982","133","18","5549.99","90.08","760.68","152","78","1"
"Barrow","4675","US-13013","13","13","86383","378","66","5411.94","76.4","878.65","759","452","1"
"Bartow","6340","US-13015","13","15","110771","462","111","5723.52","100.21","781.79","866","1277","8"
"Ben Hill","1186","US-13017","13","17","16645","121","36","7125.26","216.28","678.88","113","246","8"
"Berrien","771","US-13019","13","19","19276","41","20","3999.79","103.76","549.91","106","308","11"
"Bibb","9133","US-13021","13","21","152150","1136","237","6002.63","155.77","631.61","961","673","20"
"Bleckley","634","US-13023","13","23","12838","40","30","4938.46","233.68","514.1","66","326","5"
"Brantley","656","US-13025","13","25","19202","53","18","3416.31","93.74","302.05","58","355","2"
"Brooks","760","US-13027","13","27","15727","63","26","4832.45","165.32","362.43","57","200","4"
"Bryan","1729","US-13029","13","29","39137","121","17","4417.81","43.44","375.6","147","163","3"
"Bulloch","3684","US-13031","13","31","79467","162","36","4635.89","45.3","285.65","227","653","21"
"Burke","1147","US-13033","13","33","22342","108","16","5133.83","71.61","326.74","73","384","3"
"Butts","1239","US-13035","13","35","25174","80","47","4921.74","186.7","711.05","179","405","1"
"Calhoun","311","US-13037","13","37","6317","57","11","4923.22","174.13","300.78","19","45","0"
"Camden","2170","US-13039","13","39","53924","95","19","4024.18","35.23","383.87","207","233","3"
"Candler","604","US-13043","13","43","10837","50","28","5573.5","258.37","129.19","14","68","8"
"Carroll","5158","US-13045","13","45","120119","255","95","4294.08","79.09","380.46","457","2264","28"
"Catoosa","3140","US-13047","13","47","68771","154","36","4565.88","52.35","729.96","502","152","1"
"Charlton","831","US-13049","13","49","13251","45","12","6271.22","90.56","505.62","67","180","7"
"Chatham","12600","US-13051","13","51","292176","1029","228","4312.47","78.04","356.29","1041","692","9"
"Chattahoochee","2147","US-13053","13","53","10749","19","1","19973.95","9.3","344.22","37","42","2"
"Chattooga","1500","US-13055","13","55","24766","101","43","6056.69","173.63","662.2","164","234","3"
"Cherokee","12396","US-13057","13","57","266617","796","125","4649.37","46.88","663.5","1769","3375","5"
"Clarke","8339","US-13059","13","59","129779","313","63","6425.54","48.54","597.17","775","1545","2"
"Clay","144","US-13061","13","61","2855","9","3","5043.78","105.08","210.16","6","31","0"
"Clayton","12901","US-13063","13","63","304838","884","219","4232.08","71.84","450.73","1374","1061","11"
