"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","196492","3936","16556"
"Male","Georgia","169521","4251","15717"
"Unknown","Georgia","7065","7","195"
"Female","Appling","644","12","52"
"Male","Appling","537","26","52"
"Unknown","Appling","13","0","0"
"Female","Atkinson","260","4","32"
"Male","Atkinson","231","3","34"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","331","7","20"
"Male","Bacon","303","10","29"
"Unknown","Bacon","10","0","1"
"Female","Baker","49","2","8"
"Male","Baker","50","4","12"
"Female","Baldwin","1301","15","72"
"Male","Baldwin","1051","51","103"
"Unknown","Baldwin","21","0","0"
"Female","Banks","337","4","43"
"Male","Banks","253","5","35"
"Unknown","Banks","6","0","0"
"Female","Barrow","1511","33","154"
"Male","Barrow","1227","22","126"
"Unknown","Barrow","21","0","1"
"Female","Bartow","2030","45","157"
"Male","Bartow","1774","51","185"
"Unknown","Bartow","50","0","3"
"Female","Ben Hill","538","13","50"
"Male","Ben Hill","362","21","44"
"Unknown","Ben Hill","1","0","0"
"Female","Berrien","279","9","16"
"Male","Berrien","220","6","11"
"Unknown","Berrien","8","0","0"
"Female","Bibb","3875","109","495"
"Male","Bibb","2882","95","418"
"Unknown","Bibb","67","0","1"
"Female","Bleckley","308","15","17"
"Male","Bleckley","201","12","18"
"Unknown","Bleckley","8","0","0"
"Female","Brantley","268","7","25"
"Male","Brantley","220","6","18"
"Unknown","Brantley","2","0","0"
"Female","Brooks","304","6","27"
"Male","Brooks","239","20","27"
"Unknown","Brooks","11","0","0"
"Female","Bryan","710","7","44"
"Male","Bryan","610","9","53"
"Unknown","Bryan","18","0","0"
"Female","Bulloch","1789","21","85"
"Male","Bulloch","1331","12","63"
"Unknown","Bulloch","42","0","0"
"Female","Burke","497","7","48"
"Male","Burke","416","5","43"
"Unknown","Burke","4","0","1"
"Female","Butts","355","20","26"
"Male","Butts","380","24","31"
"Unknown","Butts","42","0","3"
"Female","Calhoun","138","8","22"
"Male","Calhoun","139","2","29"
"Unknown","Calhoun","1","0","0"
"Female","Camden","784","8","41"
"Male","Camden","703","10","33"
"Unknown","Camden","12","0","0"
"Female","Candler","313","10","23"
"Male","Candler","250","15","22"
"Unknown","Candler","2","0","0"
"Female","Carroll","1858","39","96"
"Male","Carroll","1666","41","98"
"Unknown","Carroll","34","0","2"
"Female","Catoosa","852","14","56"
"Male","Catoosa","721","11","31"
"Unknown","Catoosa","43","0","0"
"Female","Charlton","228","4","14"
"Male","Charlton","424","6","17"
"Unknown","Charlton","4","0","0"
"Female","Chatham","5350","88","450"
"Male","Chatham","4233","106","403"
"Unknown","Chatham","149","0","3"
"Female","Chattahoochee","116","1","5"
"Male","Chattahoochee","1717","0","9"
"Unknown","Chattahoochee","6","0","0"
"Female","Chattooga","559","12","29"
"Male","Chattooga","453","17","41"
"Unknown","Chattooga","16","0","2"
"Female","Cherokee","4001","51","267"
"Male","Cherokee","3606","53","283"
"Unknown","Cherokee","94","0","3"
"Female","Clarke","3329","20","127"
"Male","Clarke","2667","30","130"
"Unknown","Clarke","44","0","2"
"Female","Clay","75","1","3"
"Male","Clay","46","2","6"
"Unknown","Clay","3","0","0"
"Female","Clayton","4859","96","384"
"Male","Clayton","3783","87","336"
"Unknown","Clayton","117","0","4"
"Female","Clinch","239","2","14"
"Male","Clinch","228","11","20"
"Unknown","Clinch","4","0","0"
"Female","Cobb","12187","226","1018"
"Male","Cobb","10704","242","1002"
"Unknown","Cobb","199","0","6"
"Female","Coffee","1221","31","189"
"Male","Coffee","1130","34","154"
"Unknown","Coffee","19","0","0"
"Female","Colquitt","1097","17","89"
"Male","Colquitt","1064","23","82"
"Unknown","Colquitt","8","0","0"
"Female","Columbia","2413","33","94"
"Male","Columbia","2184","35","110"
"Unknown","Columbia","21","0","2"
"Female","Cook","368","6","34"
"Male","Cook","280","10","29"
"Unknown","Cook","6","0","1"
"Female","Coweta","1655","29","77"
"Male","Coweta","1423","34","78"
"Unknown","Coweta","14","0","0"
"Female","Crawford","113","4","18"
"Male","Crawford","81","2","7"
"Unknown","Crawford","9","0","3"
"Female","Crisp","366","7","50"
"Male","Crisp","310","17","38"
"Unknown","Crisp","7","0","0"
"Female","Dade","210","5","11"
"Male","Dade","190","1","12"
"Unknown","Dade","10","0","0"
"Female","Dawson","468","2","35"
"Male","Dawson","470","9","54"
"Unknown","Dawson","11","0","0"
"Female","DeKalb","12024","183","1269"
"Male","DeKalb","10122","225","1152"
"Unknown","DeKalb","429","0","12"
"Female","Decatur","714","19","55"
"Male","Decatur","608","17","47"
"Unknown","Decatur","18","0","0"
"Female","Dodge","366","18","30"
"Male","Dodge","275","11","27"
"Unknown","Dodge","25","0","0"
"Female","Dooly","201","8","30"
"Male","Dooly","184","10","29"
"Unknown","Dooly","2","0","0"
"Female","Dougherty","2015","108","411"
"Male","Dougherty","1298","85","269"
"Unknown","Dougherty","31","0","0"
"Female","Douglas","2415","36","257"
"Male","Douglas","1907","41","222"
"Unknown","Douglas","44","0","2"
"Female","Early","353","20","27"
"Male","Early","211","15","17"
"Unknown","Early","5","0","0"
"Female","Echols","79","0","2"
"Male","Echols","165","2","7"
"Unknown","Echols","2","0","0"
"Female","Effingham","994","14","61"
"Male","Effingham","899","15","61"
"Unknown","Effingham","19","0","0"
"Female","Elbert","480","7","40"
"Male","Elbert","331","7","21"
"Unknown","Elbert","5","0","0"
"Female","Emanuel","735","25","58"
"Male","Emanuel","512","13","33"
"Unknown","Emanuel","6","0","0"
"Female","Evans","268","3","33"
"Male","Evans","203","4","12"
"Unknown","Evans","21","0","1"
"Female","Fannin","478","16","36"
"Male","Fannin","382","13","41"
"Unknown","Fannin","3","0","0"
"Female","Fayette","1204","25","64"
"Male","Fayette","1047","33","76"
"Unknown","Fayette","19","0","0"
"Female","Floyd","2297","29","149"
"Male","Floyd","1992","36","177"
"Unknown","Floyd","50","0","7"
"Female","Forsyth","2570","20","164"
"Male","Forsyth","2445","35","219"
"Unknown","Forsyth","73","0","0"
"Female","Franklin","593","6","43"
"Male","Franklin","408","12","26"
"Unknown","Franklin","10","0","0"
"Female","Fulton","16707","301","1346"
"Male","Fulton","15290","334","1347"
"Unknown","Fulton","697","1","7"
"Female","Gilmer","598","10","55"
"Male","Gilmer","456","14","42"
"Unknown","Gilmer","37","0","1"
"Female","Glascock","28","1","2"
"Male","Glascock","25","1","3"
"Unknown","Glascock","1","0","0"
"Female","Glynn","2064","50","171"
"Male","Glynn","1788","55","153"
"Unknown","Glynn","17","0","2"
"Female","Gordon","1376","24","73"
"Male","Gordon","1209","26","72"
"Unknown","Gordon","27","0","1"
"Female","Grady","484","9","50"
"Male","Grady","383","16","52"
"Unknown","Grady","21","0","0"
