"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","466613","8167","31160"
"Male","Georgia","400408","9299","30030"
"Unknown","Georgia","10795","20","180"
"Female","Appling","1039","26","84"
"Male","Appling","867","40","89"
"Unknown","Appling","7","0","0"
"Female","Atkinson","422","8","59"
"Male","Atkinson","358","10","56"
"Female","Bacon","550","13","39"
"Male","Bacon","715","15","46"
"Unknown","Bacon","22","0","1"
"Female","Baker","84","2","13"
"Male","Baker","77","7","20"
"Female","Baldwin","2113","34","139"
"Male","Baldwin","1694","78","179"
"Unknown","Baldwin","23","0","1"
"Female","Banks","883","19","109"
"Male","Banks","728","14","79"
"Unknown","Banks","18","0","0"
"Female","Barrow","4654","64","319"
"Male","Barrow","4009","68","286"
"Unknown","Barrow","35","0","1"
"Female","Bartow","5850","97","398"
"Male","Bartow","5211","110","428"
"Unknown","Bartow","112","0","0"
"Female","Ben Hill","857","26","83"
"Male","Ben Hill","631","35","71"
"Unknown","Ben Hill","1","0","0"
"Female","Berrien","577","16","38"
"Male","Berrien","473","15","32"
"Unknown","Berrien","5","0","0"
"Female","Bibb","7566","203","940"
"Male","Bibb","5614","200","815"
"Unknown","Bibb","131","1","3"
"Female","Bleckley","463","18","24"
"Male","Bleckley","331","16","23"
"Unknown","Bleckley","6","0","1"
"Female","Brantley","501","15","44"
"Male","Brantley","420","17","34"
"Unknown","Brantley","5","0","0"
"Female","Brooks","542","12","48"
"Male","Brooks","390","24","39"
"Unknown","Brooks","8","0","0"
"Female","Bryan","1423","18","82"
"Male","Bryan","1232","17","91"
"Unknown","Bryan","60","0","0"
"Female","Bulloch","2949","38","122"
"Male","Bulloch","2264","26","96"
"Unknown","Bulloch","31","0","0"
"Female","Burke","980","21","79"
"Male","Burke","782","16","71"
"Unknown","Burke","9","0","1"
"Female","Butts","1058","33","48"
"Male","Butts","1094","42","75"
"Unknown","Butts","126","1","2"
"Female","Calhoun","225","11","36"
"Male","Calhoun","218","4","37"
"Unknown","Calhoun","2","0","0"
