"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","3546","US-13001","13","1","18561","269","109","19104.57","587.25","16.16","3","1238","13","21"
"Atkinson","1545","US-13003","13","3","8330","212","39","18547.42","468.19","24.01","2","575","8","23"
"Bacon","2409","US-13005","13","5","11404","193","58","21124.17","508.59","8.77","1","986","11","11"
"Baker","313","US-13007","13","7","3116","46","13","10044.93","417.2","0","0","221","1","3"
"Baldwin","7298","US-13009","13","9","44428","436","197","16426.58","443.41","11.25","5","2190","35","21"
"Banks","3356","US-13011","13","11","19982","333","78","16795.12","390.35","20.02","4","522","8","6"
"Barrow","19431","US-13013","13","13","86383","985","240","22494.01","277.83","18.52","16","2377","9","7"
"Bartow","21572","US-13015","13","15","110771","1220","384","19474.41","346.66","50.55","56","7375","54","110"
"Ben Hill","2164","US-13017","13","17","16645","189","74","13000.9","444.58","0","0","2127","46","69"
"Berrien","2018","US-13019","13","19","19276","110","58","10468.98","300.89","15.56","3","2900","24","41"
"Bibb","28805","US-13021","13","21","152150","2767","685","18931.98","450.21","22.35","34","8147","83","82"
"Bleckley","1459","US-13023","13","23","12838","75","43","11364.7","334.94","0","0","1849","52","74"
"Brantley","2445","US-13025","13","25","19202","182","89","12733.05","463.49","36.45","7","1643","17","40"
"Brooks","1890","US-13027","13","27","15727","156","64","12017.55","406.94","19.08","3","1520","20","26"
"Bryan","6876","US-13029","13","29","39137","402","75","17569.05","191.63","194.19","76","2186","15","18"
"Bulloch","10582","US-13031","13","31","79467","373","108","13316.22","135.91","16.36","13","4827","147","227"
"Burke","2963","US-13033","13","33","22342","239","61","13262.02","273.03","13.43","3","2301","43","33"
"Butts","4711","US-13035","13","35","25174","264","138","18713.75","548.18","23.83","6","1738","13","14"
"Calhoun","983","US-13037","13","37","6317","102","21","15561.18","332.44","47.49","3","353","1","3"
"Camden","8732","US-13039","13","39","53924","252","100","16193.16","185.45","309.7","167","2597","18","36"
"Candler","1349","US-13043","13","43","10837","100","54","12448.09","498.29","46.14","5","740","40","41"
"Carroll","14398","US-13045","13","45","120119","447","180","11986.45","149.85","11.66","14","9232","256","326"
"Catoosa","12461","US-13047","13","47","68771","393","126","18119.56","183.22","104.7","72","1896","35","40"
"Charlton","2231","US-13049","13","49","13251","120","48","16836.47","362.24","158.48","21","784","14","20"
"Chatham","53549","US-13051","13","51","292176","3256","795","18327.65","272.1","234.45","685","9582","64","62"
"Chattahoochee","6231","US-13053","13","53","10749","55","17","57968.18","158.15","2056.01","221","873","5","3"
"Chattooga","5250","US-13055","13","55","24766","314","112","21198.42","452.23","20.19","5","1334","17","20"
"Cherokee","45100","US-13057","13","57","266617","2350","568","16915.65","213.04","33.38","89","17702","37","55"
"Clarke","26112","US-13059","13","59","129779","1148","214","20120.36","164.9","19.26","25","3441","9","6"
"Clay","353","US-13061","13","61","2855","14","6","12364.27","210.16","0","0","163","0","4"
"Clayton","57513","US-13063","13","63","304838","3121","882","18866.74","289.33","32.15","98","5838","60","19"
"Clinch","1390","US-13065","13","65","6656","98","39","20883.41","585.94","0","0","726","2","10"
"Cobb","134675","US-13067","13","67","790588","4756","1606","17034.79","203.14","68.43","541","35807","137","255"
"Coffee","8593","US-13069","13","69","43042","1095","227","19964.22","527.39","48.79","21","2464","53","112"
"Colquitt","7947","US-13071","13","71","45393","399","166","17507.1","365.7","37.45","17","3086","70","38"
"Columbia","20594","US-13073","13","73","158631","857","307","12982.33","193.53","126.71","201","15193","66","93"
"Cook","2060","US-13075","13","75","17437","143","56","11813.96","321.16","17.2","3","2813","16","28"
"Coweta","20830","US-13077","13","77","152001","1383","418","13703.86","275","13.82","21","11991","52","57"
"Crawford","1186","US-13079","13","79","12228","122","44","9699.05","359.83","16.36","2","576","9","6"
"Crisp","2545","US-13081","13","81","22289","202","71","11418.19","318.54","0","0","2096","64","102"
"Dade","2557","US-13083","13","83","16162","99","25","15821.06","154.68","117.56","19","646","3","9"
"Dawson","6133","US-13085","13","85","27021","393","96","22697.16","355.28","48.11","13","708","4","4"
"DeKalb","127655","US-13089","13","89","793154","8113","1513","16094.6","190.76","82.96","658","17923","155","72"
"Decatur","5296","US-13087","13","87","26322","262","92","20120.05","349.52","30.39","8","1854","35","71"
"Dodge","2111","US-13091","13","91","20385","134","69","10355.65","338.48","9.81","2","3073","78","84"
"Dooly","1530","US-13093","13","93","13400","109","39","11417.91","291.04","0","0","831","29","32"
"Dougherty","14106","US-13095","13","95","89905","1562","441","15689.89","490.52","20.02","18","5305","42","23"
"Douglas","28116","US-13097","13","97","151906","1272","319","18508.81","210","24.36","37","6565","69","122"
"Early","2091","US-13099","13","99","10146","116","54","20609.11","532.23","0","0","620","6","17"
"Echols","466","US-13101","13","101","3969","17","5","11740.99","125.98","0","0","465","6","9"
"Effingham","10281","US-13103","13","103","64026","596","166","16057.54","259.27","93.71","60","2787","24","22"
"Elbert","2641","US-13105","13","105","18945","254","81","13940.35","427.55","10.56","2","1892","27","28"
"Emanuel","3414","US-13107","13","107","22664","202","80","15063.54","352.98","8.82","2","2456","77","188"
"Evans","1499","US-13109","13","109","10687","125","42","14026.39","393","28.07","3","847","23","37"
"Fannin","4144","US-13111","13","111","26320","335","130","15744.68","493.92","19","5","942","22","19"
"Fayette","16778","US-13113","13","113","117544","949","273","14273.8","232.25","65.51","77","5390","37","22"
"Floyd","22936","US-13115","13","115","99916","1532","413","22955.28","413.35","34.03","34","4120","98","119"
"Forsyth","44019","US-13117","13","117","252507","1507","363","17432.78","143.76","55.84","141","10532","16","15"
"Franklin","4373","US-13119","13","119","23329","257","77","18744.91","330.06","21.43","5","962","19","12"
"Fulton","183598","US-13121","13","121","1099181","9857","2036","16703.16","185.23","69.69","766","30178","189","148"
"Gilmer","4643","US-13123","13","123","31417","450","142","14778.62","451.98","22.28","7","2230","26","23"
"Glascock","268","US-13125","13","125","3025","28","8","8859.5","264.46","0","0","337","17","8"
"Glynn","18137","US-13127","13","127","86047","757","356","21078.02","413.73","62.76","54","4979","44","44"
"Gordon","11884","US-13129","13","129","58049","492","227","20472.36","391.05","67.18","39","4227","32","44"
"Grady","3688","US-13131","13","131","24540","271","82","15028.52","334.15","24.45","6","2036","27","30"
"Greene","3157","US-13133","13","133","18717","270","73","16867.02","390.02","48.08","9","749","10","5"
"Gwinnett","173782","US-13135","13","135","971145","7458","1723","17894.55","177.42","36.25","352","32392","110","86"
"Habersham","8394","US-13137","13","137","45800","710","238","18327.51","519.65","24.02","11","1586","21","20"
"Hall","46615","US-13139","13","139","206349","3502","778","22590.37","377.03","26.17","54","6501","45","36"
"Hancock","1368","US-13141","13","141","8193","131","82","16697.18","1000.85","12.21","1","203","7","4"
"Haralson","3450","US-13143","13","143","30722","109","63","11229.74","205.06","13.02","4","1942","102","64"
"Harris","5133","US-13145","13","145","34712","330","99","14787.39","285.2","14.4","5","910","11","21"
"Hart","3201","US-13147","13","147","26107","199","59","12261.08","225.99","11.49","3","1630","31","23"
"Heard","1472","US-13149","13","149","12370","97","31","11899.76","250.61","8.08","1","691","18","24"
"Henry","45453","US-13151","13","151","239866","2010","615","18949.33","256.39","30.02","72","12084","49","44"
"Houston","23068","US-13153","13","153","157039","1190","326","14689.34","207.59","15.92","25","16153","161","364"
"Irwin","1042","US-13155","13","155","9433","102","24","11046.33","254.43","74.21","7","840","24","23"
"Jackson","18504","US-13157","13","157","74700","1007","270","24771.08","361.45","41.5","31","2662","14","10"
"Jasper","1671","US-13159","13","159","14199","158","38","11768.43","267.62","21.13","3","1448","32","15"
"Jeff Davis","2338","US-13161","13","161","15148","139","47","15434.38","310.27","13.2","2","1616","23","94"
"Jefferson","2237","US-13163","13","163","15313","211","78","14608.5","509.37","0","0","1398","30","33"
"Jenkins","1071","US-13165","13","165","8576","103","45","12488.34","524.72","0","0","415","21","40"
"Johnson","1461","US-13167","13","167","9661","128","57","15122.66","590","10.35","1","780","15","22"
"Jones","3726","US-13169","13","169","28591","319","98","13032.07","342.77","10.49","3","1293","10","13"
"Lamar","3280","US-13171","13","171","19347","231","97","16953.53","501.37","10.34","2","1551","15","20"
"Lanier","1093","US-13173","13","173","10351","43","17","10559.37","164.24","9.66","1","1166","7","14"
"Laurens","8587","US-13175","13","175","47296","472","237","18155.87","501.1","16.91","8","5109","54","55"
"Lee","3842","US-13177","13","177","29971","355","92","12819.06","306.96","10.01","3","3367","10","6"
"Liberty","10918","US-13179","13","179","61904","383","104","17636.99","168","80.77","50","1315","39","26"
"Lincoln","861","US-13181","13","181","8125","84","29","10596.92","356.92","24.62","2","735","6","8"
"Long","2229","US-13183","13","183","19915","93","26","11192.57","130.55","45.19","9","532","8","7"
