"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","233949","4292","18359"
"Male","Georgia","201604","4670","17482"
"Unknown","Georgia","6464","7","160"
"Female","Appling","674","14","55"
"Male","Appling","565","26","52"
"Unknown","Appling","8","0","0"
"Female","Atkinson","288","5","36"
"Male","Atkinson","249","4","37"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","339","8","21"
"Male","Bacon","320","12","30"
"Unknown","Bacon","7","0","1"
"Female","Baker","54","2","8"
"Male","Baker","54","4","13"
"Female","Baldwin","1412","15","79"
"Male","Baldwin","1138","54","110"
"Unknown","Baldwin","15","0","1"
"Female","Banks","457","5","55"
"Male","Banks","357","7","45"
"Unknown","Banks","9","0","0"
"Female","Barrow","1860","34","176"
"Male","Barrow","1546","24","141"
"Unknown","Barrow","22","0","1"
"Female","Bartow","2536","46","180"
"Male","Bartow","2172","56","199"
"Unknown","Bartow","38","0","1"
"Female","Ben Hill","573","13","51"
"Male","Ben Hill","399","22","46"
"Unknown","Ben Hill","1","0","0"
"Female","Berrien","345","10","17"
"Male","Berrien","272","8","13"
"Unknown","Berrien","8","0","0"
"Female","Bibb","4359","120","530"
"Male","Bibb","3213","103","448"
"Unknown","Bibb","55","0","2"
"Female","Bleckley","334","18","19"
"Male","Bleckley","219","12","17"
"Unknown","Bleckley","8","0","0"
"Female","Brantley","300","8","26"
"Male","Brantley","257","10","21"
"Unknown","Brantley","1","0","0"
"Female","Brooks","360","6","29"
"Male","Brooks","280","20","27"
"Unknown","Brooks","10","0","0"
"Female","Bryan","785","8","48"
"Male","Bryan","681","8","60"
"Unknown","Bryan","14","0","0"
"Female","Bulloch","1906","21","85"
"Male","Bulloch","1409","14","68"
"Unknown","Bulloch","38","0","0"
"Female","Burke","551","8","51"
"Male","Burke","470","5","49"
"Unknown","Burke","6","0","1"
"Female","Butts","439","21","27"
"Male","Butts","450","24","36"
"Unknown","Butts","41","0","2"
"Female","Calhoun","146","8","23"
"Male","Calhoun","147","3","29"
"Unknown","Calhoun","1","0","0"
"Female","Camden","945","8","48"
"Male","Camden","875","10","38"
"Unknown","Camden","9","0","0"
"Female","Candler","325","11","24"
"Male","Candler","257","16","22"
"Unknown","Candler","2","0","0"
"Female","Carroll","2270","42","111"
"Male","Carroll","1968","43","116"
"Unknown","Carroll","27","1","2"
"Female","Catoosa","1173","17","60"
"Male","Catoosa","999","12","41"
"Unknown","Catoosa","43","0","0"
"Female","Charlton","260","4","21"
"Male","Charlton","447","7","17"
"Unknown","Charlton","6","0","0"
"Female","Chatham","5978","91","477"
"Male","Chatham","4823","113","440"
"Unknown","Chatham","125","0","3"
"Female","Chattahoochee","134","1","6"
"Male","Chattahoochee","1872","0","10"
"Unknown","Chattahoochee","6","0","0"
"Female","Chattooga","636","14","38"
"Male","Chattooga","528","18","48"
"Unknown","Chattooga","6","0","0"
"Female","Cherokee","5039","57","317"
"Male","Cherokee","4564","57","319"
"Unknown","Cherokee","77","0","3"
"Female","Clarke","3897","23","139"
"Male","Clarke","3082","32","143"
"Unknown","Clarke","41","0","2"
"Female","Clay","76","1","3"
"Male","Clay","48","2","6"
"Unknown","Clay","3","0","0"
"Female","Clayton","5738","103","416"
"Male","Clayton","4461","95","370"
"Unknown","Clayton","100","0","1"
"Female","Clinch","251","2","15"
"Male","Clinch","240","11","22"
"Unknown","Clinch","4","0","0"
"Female","Cobb","14703","243","1099"
"Male","Cobb","12945","259","1093"
"Unknown","Cobb","185","0","5"
"Female","Coffee","1454","34","211"
"Male","Coffee","1286","38","172"
"Unknown","Coffee","20","0","0"
"Female","Colquitt","1169","17","96"
"Male","Colquitt","1106","26","83"
"Unknown","Colquitt","9","0","0"
"Female","Columbia","2983","35","110"
"Male","Columbia","2674","40","126"
"Unknown","Columbia","20","0","2"
"Female","Cook","457","6","37"
"Male","Cook","342","11","33"
"Unknown","Cook","19","2","2"
"Female","Coweta","1966","32","88"
"Male","Coweta","1821","39","96"
"Unknown","Coweta","18","0","0"
"Female","Crawford","134","4","18"
"Male","Crawford","98","2","8"
"Unknown","Crawford","6","0","2"
"Female","Crisp","400","9","51"
"Male","Crisp","330","17","40"
"Unknown","Crisp","5","0","0"
