"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","2803","US-13001","13","1","18561","242","97","15101.56","522.6","37.71","7","730","10","17"
"Atkinson","1190","US-13003","13","3","8330","179","32","14285.71","384.15","36.01","3","396","5","18"
"Bacon","1956","US-13005","13","5","11404","157","51","17151.88","447.21","105.23","12","684","12","14"
"Baker","243","US-13007","13","7","3116","44","13","7798.46","417.2","64.18","2","130","1","3"
"Baldwin","5301","US-13009","13","9","44428","393","170","11931.66","382.64","31.51","14","1454","27","16"
"Banks","2458","US-13011","13","11","19982","284","60","12301.07","300.27","100.09","20","340","5","4"
"Barrow","13287","US-13013","13","13","86383","873","193","15381.5","223.42","141.23","122","1737","7","5"
"Bartow","15694","US-13015","13","15","110771","1042","318","14167.97","287.08","143.54","159","5173","43","73"
"Ben Hill","1870","US-13017","13","17","16645","181","71","11234.6","426.55","18.02","3","1370","35","60"
"Berrien","1550","US-13019","13","19","19276","95","50","8041.09","259.39","36.31","7","1956","21","34"
"Bibb","20403","US-13021","13","21","152150","2380","587","13409.79","385.8","35.49","54","5640","69","66"
"Bleckley","1103","US-13023","13","23","12838","63","40","8591.68","311.58","23.37","3","1229","45","64"
"Brantley","1902","US-13025","13","25","19202","162","75","9905.22","390.58","26.04","5","1239","13","31"
"Brooks","1399","US-13027","13","27","15727","134","54","8895.53","343.36","38.15","6","1037","19","25"
"Bryan","4659","US-13029","13","29","39137","328","65","11904.34","166.08","40.88","16","1681","11","14"
"Bulloch","7971","US-13031","13","31","79467","316","99","10030.58","124.58","45.3","36","3263","118","188"
"Burke","2314","US-13033","13","33","22342","194","48","10357.17","214.84","40.28","9","1442","37","29"
"Butts","3412","US-13035","13","35","25174","199","113","13553.67","448.88","87.39","22","1354","10","15"
"Calhoun","613","US-13037","13","37","6317","90","21","9703.97","332.44","0","0","227","0","2"
"Camden","6074","US-13039","13","39","53924","224","80","11264","148.36","25.96","14","1973","17","35"
"Candler","1110","US-13043","13","43","10837","84","49","10242.69","452.15","9.23","1","452","40","37"
"Carroll","10163","US-13045","13","45","120119","392","159","8460.78","132.37","81.59","98","6462","191","282"
"Catoosa","8581","US-13047","13","47","68771","311","96","12477.64","139.59","122.14","84","1220","22","29"
"Charlton","1743","US-13049","13","49","13251","108","43","13153.72","324.5","30.19","4","528","13","18"
"Chatham","33452","US-13051","13","51","292176","2682","665","11449.26","227.6","52.02","152","5627","52","57"
"Chattahoochee","5351","US-13053","13","53","10749","42","15","49781.38","139.55","893.11","96","757","5","4"
"Chattooga","3727","US-13055","13","55","24766","257","90","15048.86","363.4","100.94","25","924","16","20"
"Cherokee","31982","US-13057","13","57","266617","2026","449","11995.48","168.41","91.14","243","12491","27","43"
"Clarke","17655","US-13059","13","59","129779","796","178","13603.9","137.16","82.45","107","2697","8","4"
"Clay","233","US-13061","13","61","2855","12","4","8161.12","140.11","35.03","1","80","0","4"
"Clayton","35636","US-13063","13","63","304838","2243","725","11690.14","237.83","70.53","215","4418","45","17"
"Clinch","1010","US-13065","13","65","6656","86","34","15174.28","510.82","0","0","488","2","10"
"Cobb","86721","US-13067","13","67","790588","4258","1313","10969.18","166.08","122.44","968","25168","112","243"
"Coffee","6362","US-13069","13","69","43042","910","192","14780.91","446.08","30.2","13","1576","49","96"
"Colquitt","5558","US-13071","13","71","45393","347","135","12244.18","297.4","46.26","21","1999","67","31"
"Columbia","14832","US-13073","13","73","158631","677","256","9350","161.38","41.61","66","10389","57","88"
"Cook","1680","US-13075","13","75","17437","129","53","9634.68","303.95","5.73","1","1947","12","23"
"Coweta","13031","US-13077","13","77","152001","869","347","8572.97","228.29","111.84","170","8209","39","41"
"Crawford","833","US-13079","13","79","12228","107","39","6812.23","318.94","16.36","2","314","6","4"
"Crisp","1862","US-13081","13","81","22289","186","65","8353.9","291.62","22.43","5","1305","49","82"
"Dade","1847","US-13083","13","83","16162","70","18","11428.04","111.37","111.37","18","353","4","4"
"Dawson","4237","US-13085","13","85","27021","348","75","15680.4","277.56","185.04","50","506","2","3"
"DeKalb","81466","US-13089","13","89","793154","6501","1242","10271.15","156.59","90.78","720","11928","131","60"
"Decatur","3474","US-13087","13","87","26322","224","78","13198.09","296.33","53.19","14","1318","28","67"
"Dodge","1535","US-13091","13","91","20385","125","63","7530.05","309.05","14.72","3","2092","71","79"
"Dooly","1085","US-13093","13","93","13400","103","38","8097.01","283.58","14.93","2","572","24","25"
"Dougherty","9155","US-13095","13","95","89905","1355","389","10182.97","432.68","31.14","28","3379","36","20"
"Douglas","17841","US-13097","13","97","151906","1131","252","11744.76","165.89","86.24","131","4818","55","116"
"Early","1544","US-13099","13","99","10146","103","52","15217.82","512.52","19.71","2","337","5","18"
"Echols","413","US-13101","13","101","3969","15","5","10405.64","125.98","25.2","1","317","6","8"
"Effingham","7064","US-13103","13","103","64026","506","153","11033.02","238.97","62.47","40","1879","22","22"
"Elbert","2070","US-13105","13","105","18945","190","70","10926.37","369.49","63.34","12","1304","20","15"
"Emanuel","2702","US-13107","13","107","22664","171","73","11921.99","322.1","22.06","5","1758","70","153"
"Evans","1127","US-13109","13","109","10687","108","36","10545.52","336.86","84.21","9","523","18","28"
"Fannin","3247","US-13111","13","111","26320","267","93","12336.63","353.34","79.79","21","606","17","15"
"Fayette","9940","US-13113","13","113","117544","638","221","8456.41","188.01","102.09","120","3532","25","17"
"Floyd","15677","US-13115","13","115","99916","1202","312","15690.18","312.26","130.11","130","3002","81","108"
"Forsyth","27545","US-13117","13","117","252507","1274","276","10908.61","109.3","143.76","363","7326","12","16"
"Franklin","3318","US-13119","13","119","23329","219","68","14222.64","291.48","94.3","22","663","16","12"
"Fulton","113514","US-13121","13","121","1099181","7560","1678","10327.14","152.66","98.16","1079","21011","152","141"
"Gilmer","3555","US-13123","13","123","31417","337","119","11315.53","378.78","95.49","30","1250","18","19"
"Glascock","187","US-13125","13","125","3025","28","7","6181.82","231.4","0","0","227","14","6"
"Glynn","12431","US-13127","13","127","86047","669","303","14446.76","352.13","38.35","33","3001","37","42"
"Gordon","8814","US-13129","13","129","58049","433","177","15183.72","304.91","86.13","50","2656","25","36"
"Grady","2436","US-13131","13","131","24540","240","67","9926.65","273.02","57.05","14","1233","25","24"
"Greene","2221","US-13133","13","133","18717","200","64","11866.22","341.94","80.14","15","525","9","2"
"Gwinnett","114276","US-13135","13","135","971145","6415","1424","11767.14","146.63","116.25","1129","21890","98","79"
"Habersham","6530","US-13137","13","137","45800","638","193","14257.64","421.4","174.67","80","1015","17","19"
"Hall","34634","US-13139","13","139","206349","3182","631","16784.19","305.79","152.17","314","4344","39","32"
"Hancock","1005","US-13141","13","141","8193","122","75","12266.57","915.42","61.03","5","127","7","4"
"Haralson","2408","US-13143","13","143","30722","96","47","7838.03","152.98","42.31","13","1431","81","50"
"Harris","3231","US-13145","13","145","34712","250","86","9308.02","247.75","69.14","24","611","9","12"
"Hart","2326","US-13147","13","147","26107","166","50","8909.49","191.52","49.8","13","1239","23","18"
"Heard","1042","US-13149","13","149","12370","65","26","8423.61","210.19","32.34","4","446","16","19"
"Henry","29411","US-13151","13","151","239866","1320","482","12261.43","200.95","86.3","207","9422","35","24"
"Houston","16234","US-13153","13","153","157039","1086","291","10337.56","185.3","42.03","66","9319","117","294"
"Irwin","905","US-13155","13","155","9433","93","21","9593.98","222.62","31.8","3","536","19","12"
