"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","351353","5085","23313"
"Male","Georgia","299145","5626","22380"
"Unknown","Georgia","10222","10","200"
"Female","Appling","850","16","64"
"Male","Appling","716","27","69"
"Unknown","Appling","10","0","0"
"Female","Atkinson","379","5","49"
"Male","Atkinson","324","6","46"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","481","9","29"
"Male","Bacon","427","12","35"
"Unknown","Bacon","8","0","1"
"Female","Baker","71","2","10"
"Male","Baker","67","4","17"
"Female","Baldwin","1754","17","101"
"Male","Baldwin","1412","57","135"
"Unknown","Baldwin","20","0","1"
"Female","Banks","719","12","85"
"Male","Banks","584","10","68"
"Unknown","Banks","13","0","0"
"Female","Barrow","3304","43","236"
"Male","Barrow","2713","33","200"
"Unknown","Barrow","33","0","1"
"Female","Bartow","4064","60","256"
"Male","Bartow","3577","75","274"
"Unknown","Bartow","89","0","1"
"Female","Ben Hill","782","17","69"
"Male","Ben Hill","540","25","59"
"Unknown","Ben Hill","3","0","0"
"Female","Berrien","498","12","29"
"Male","Berrien","390","9","21"
"Unknown","Berrien","7","0","0"
"Female","Bibb","6032","135","668"
"Male","Bibb","4455","117","575"
"Unknown","Bibb","141","0","2"
"Female","Bleckley","405","18","22"
"Male","Bleckley","281","12","20"
"Unknown","Bleckley","6","0","0"
"Female","Brantley","391","10","32"
"Male","Brantley","326","11","24"
"Unknown","Brantley","4","0","0"
"Female","Brooks","467","7","41"
"Male","Brooks","341","22","33"
"Unknown","Brooks","18","0","0"
"Female","Bryan","1041","9","57"
"Male","Bryan","893","10","74"
"Unknown","Bryan","20","0","0"
"Female","Bulloch","2327","25","97"
"Male","Bulloch","1791","15","75"
"Unknown","Bulloch","55","0","0"
"Female","Burke","743","10","60"
"Male","Burke","601","8","60"
"Unknown","Burke","8","0","1"
"Female","Butts","756","24","35"
"Male","Butts","731","26","52"
"Unknown","Butts","68","1","3"
"Female","Calhoun","198","8","30"
"Male","Calhoun","183","3","31"
"Unknown","Calhoun","2","0","0"
"Female","Camden","1296","9","56"
"Male","Camden","1188","11","45"
"Unknown","Camden","13","0","0"
"Female","Candler","361","11","28"
"Male","Candler","303","17","25"
"Unknown","Candler","2","0","0"
"Female","Carroll","3048","49","128"
"Male","Carroll","2713","52","136"
"Unknown","Carroll","34","0","1"
"Female","Catoosa","2143","25","95"
"Male","Catoosa","1698","18","74"
"Unknown","Catoosa","70","0","0"
"Female","Charlton","371","5","26"
"Male","Charlton","534","8","22"
"Unknown","Charlton","7","0","0"
"Female","Chatham","7897","122","593"
"Male","Chatham","6387","137","567"
"Unknown","Chatham","153","0","3"
"Female","Chattahoochee","192","1","7"
"Male","Chattahoochee","1996","0","13"
"Unknown","Chattahoochee","7","0","0"
"Female","Chattooga","942","21","52"
"Male","Chattooga","809","25","75"
"Unknown","Chattooga","10","0","0"
"Female","Cherokee","8149","69","433"
"Male","Cherokee","7140","80","472"
"Unknown","Cherokee","150","0","3"
"Female","Clarke","5536","30","175"
"Male","Clarke","4301","41","173"
"Unknown","Clarke","49","0","2"
"Female","Clay","93","1","3"
"Male","Clay","63","2","6"
"Unknown","Clay","4","0","0"
"Female","Clayton","8700","120","543"
"Male","Clayton","6590","119","454"
"Unknown","Clayton","121","0","1"
"Female","Clinch","310","2","24"
"Male","Clinch","296","13","30"
"Unknown","Clinch","5","0","0"
"Female","Cobb","23365","287","1232"
"Male","Cobb","20319","310","1223"
"Unknown","Cobb","333","0","6"
"Female","Coffee","2040","45","308"
"Male","Coffee","1712","45","239"
"Unknown","Coffee","25","0","0"
"Female","Colquitt","1408","18","100"
"Male","Colquitt","1306","28","87"
"Unknown","Colquitt","25","0","0"
"Female","Columbia","4496","45","151"
"Male","Columbia","3931","53","175"
"Unknown","Columbia","33","1","3"
"Female","Cook","594","9","47"
"Male","Cook","429","16","41"
"Unknown","Cook","29","3","2"
"Female","Coweta","3229","37","110"
"Male","Coweta","2947","50","122"
"Unknown","Coweta","25","0","0"
"Female","Crawford","226","7","34"
"Male","Crawford","181","2","13"
"Unknown","Crawford","5","0","1"
"Female","Crisp","609","10","74"
"Male","Crisp","464","21","52"
"Unknown","Crisp","15","0","0"
"Female","Dade","440","6","22"
"Male","Dade","400","2","20"
"Unknown","Dade","15","0","0"
"Female","Dawson","1084","6","87"
"Male","Dawson","923","13","94"
"Unknown","Dawson","23","0","0"
"Female","DeKalb","22154","241","1753"
"Male","DeKalb","18483","283","1586"
"Unknown","DeKalb","567","0","13"
"Female","Decatur","1006","24","65"
"Male","Decatur","762","22","55"
"Unknown","Decatur","14","0","0"
"Female","Dodge","517","25","47"
"Male","Dodge","423","22","47"
"Unknown","Dodge","27","0","0"
"Female","Dooly","333","11","35"
"Male","Dooly","277","13","36"
"Unknown","Dooly","5","0","0"
"Female","Dougherty","2687","116","465"
"Male","Dougherty","1802","92","335"
"Unknown","Dougherty","28","0","0"
"Female","Douglas","4500","48","328"
"Male","Douglas","3676","59","278"
"Unknown","Douglas","43","0","1"
"Female","Early","481","23","39"
"Male","Early","294","17","23"
"Unknown","Early","5","0","0"
"Female","Echols","124","0","2"
"Male","Echols","205","2","8"
"Unknown","Echols","5","0","0"
"Female","Effingham","1418","17","90"
"Male","Effingham","1274","19","93"
"Unknown","Effingham","22","0","0"
"Female","Elbert","760","12","65"
"Male","Elbert","511","14","34"
"Unknown","Elbert","6","0","0"
"Female","Emanuel","914","28","65"
"Male","Emanuel","645","18","46"
"Unknown","Emanuel","8","0","0"
"Female","Evans","349","4","44"
"Male","Evans","263","5","17"
"Unknown","Evans","19","0","0"
"Female","Fannin","805","19","58"
"Male","Fannin","688","19","70"
"Unknown","Fannin","30","0","0"
"Female","Fayette","2339","35","86"
"Male","Fayette","2078","45","99"
"Unknown","Fayette","28","0","0"
"Female","Floyd","4117","49","292"
"Male","Floyd","3467","70","316"
"Unknown","Floyd","66","0","5"
"Female","Forsyth","5817","34","291"
"Male","Forsyth","5460","56","407"
"Unknown","Forsyth","478","0","3"
"Female","Franklin","1080","8","65"
"Male","Franklin","808","17","51"
"Unknown","Franklin","15","0","0"
"Female","Fulton","31272","368","1774"
"Male","Fulton","27923","421","1768"
"Unknown","Fulton","572","1","7"
"Female","Gilmer","1000","15","79"
"Male","Gilmer","794","20","71"
"Unknown","Gilmer","78","0","2"
"Female","Glascock","47","2","5"
"Male","Glascock","54","2","7"
"Unknown","Glascock","5","0","0"
"Female","Glynn","2779","58","206"
"Male","Glynn","2428","68","184"
"Unknown","Glynn","36","0","2"
"Female","Gordon","2421","29","109"
"Male","Gordon","2124","39","117"
"Unknown","Gordon","75","0","1"
"Female","Grady","719","13","67"
"Male","Grady","543","19","66"
"Unknown","Grady","17","0","0"
"Female","Greene","637","14","48"
"Male","Greene","502","12","44"
"Unknown","Greene","3","0","0"
"Female","Gwinnett","32594","283","2161"
"Male","Gwinnett","28489","316","1986"
"Unknown","Gwinnett","931","1","11"
"Female","Habersham","2183","61","190"
"Male","Habersham","1787","40","204"
"Unknown","Habersham","48","0","0"
"Female","Hall","10583","123","906"
"Male","Hall","9217","136","971"
"Unknown","Hall","324","0","2"
"Female","Hancock","338","20","42"
"Male","Hancock","365","28","41"
"Unknown","Hancock","5","0","0"
"Female","Haralson","695","9","32"
"Male","Haralson","642","16","23"
"Unknown","Haralson","22","0","0"
"Female","Harris","822","16","56"
"Male","Harris","697","16","60"
"Unknown","Harris","54","0","0"
"Female","Hart","769","12","54"
"Male","Hart","575","11","50"
"Unknown","Hart","29","0","0"
"Female","Heard","255","9","12"
"Male","Heard","219","3","17"
"Female","Henry","7395","71","225"
"Male","Henry","5784","88","176"
"Unknown","Henry","65","0","0"
"Female","Houston","4102","50","277"
"Male","Houston","3330","75","258"
"Unknown","Houston","70","0","2"
"Female","Irwin","321","7","32"
"Male","Irwin","276","5","31"
"Unknown","Irwin","3","0","0"
"Female","Jackson","3400","37","156"
"Male","Jackson","2841","39","200"
"Unknown","Jackson","33","0","0"
"Female","Jasper","265","2","15"
"Male","Jasper","227","5","23"
"Unknown","Jasper","3","0","0"
"Female","Jeff Davis","560","13","35"
"Male","Jeff Davis","502","19","52"
"Unknown","Jeff Davis","4","0","0"
"Female","Jefferson","763","22","69"
"Male","Jefferson","522","17","51"
"Unknown","Jefferson","10","0","2"
"Female","Jenkins","361","15","34"
"Male","Jenkins","235","19","41"
"Female","Johnson","333","14","40"
"Male","Johnson","301","17","41"
"Female","Jones","722","10","46"
"Male","Jones","498","13","34"
"Unknown","Jones","4","0","0"
"Female","Lamar","549","14","31"
"Male","Lamar","433","16","35"
"Unknown","Lamar","6","0","0"
"Female","Lanier","185","2","5"
"Male","Lanier","244","5","17"
"Unknown","Lanier","5","0","0"
"Female","Laurens","1769","46","133"
"Male","Laurens","1291","69","145"
"Unknown","Laurens","31","1","1"
"Female","Lee","702","19","66"
"Male","Lee","569","16","66"
"Unknown","Lee","4","0","0"
"Female","Liberty","1101","12","80"
"Male","Liberty","870","21","82"
"Unknown","Liberty","25","0","0"
"Female","Lincoln","210","6","23"
"Male","Lincoln","163","7","19"
"Unknown","Lincoln","4","0","0"
"Female","Long","264","1","18"
"Male","Long","228","5","16"
"Unknown","Long","2","0","0"
"Female","Lowndes","3587","56","152"
"Male","Lowndes","2865","47","124"
"Unknown","Lowndes","66","0","2"
"Female","Lumpkin","1213","17","116"
"Male","Lumpkin","1004","10","99"
"Unknown","Lumpkin","15","0","0"
"Female","Macon","236","4","25"
"Male","Macon","207","11","34"
"Unknown","Macon","1","0","1"
"Female","Madison","1088","8","49"
"Male","Madison","899","13","57"
"Unknown","Madison","9","0","0"
"Female","Marion","180","6","13"
"Male","Marion","115","4","14"
"Unknown","Marion","3","0","0"
