"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1408","US-13001","13","1","18561","122","42","7585.8","226.28","646.52","120","194","1"
"Atkinson","619","US-13003","13","3","8330","90","9","7430.97","108.04","696.28","58","122","0"
"Bacon","784","US-13005","13","5","11404","59","21","6874.78","184.15","806.73","92","200","4"
"Baker","127","US-13007","13","7","3116","24","6","4075.74","192.55","385.11","12","29","0"
"Baldwin","2833","US-13009","13","9","44428","213","72","6376.61","162.06","427.66","190","235","3"
"Banks","1094","US-13011","13","11","19982","130","18","5474.93","90.08","810.73","162","78","1"
"Barrow","4565","US-13013","13","13","86383","371","65","5284.6","75.25","870.54","752","435","0"
"Bartow","6216","US-13015","13","15","110771","443","111","5611.58","100.21","774.57","858","1229","8"
"Ben Hill","1178","US-13017","13","17","16645","119","36","7077.2","216.28","702.91","117","223","6"
"Berrien","763","US-13019","13","19","19276","40","20","3958.29","103.76","534.34","103","265","11"
"Bibb","9046","US-13021","13","21","152150","1115","236","5945.45","155.11","642.13","977","619","20"
"Bleckley","623","US-13023","13","23","12838","40","30","4852.78","233.68","475.15","61","300","5"
"Brantley","645","US-13025","13","25","19202","53","18","3359.03","93.74","276.01","53","350","1"
"Brooks","752","US-13027","13","27","15727","63","26","4781.59","165.32","445.09","70","193","4"
"Bryan","1709","US-13029","13","29","39137","119","17","4366.71","43.44","357.72","140","148","2"
"Bulloch","3651","US-13031","13","31","79467","162","36","4594.36","45.3","257.97","205","627","21"
"Burke","1146","US-13033","13","33","22342","108","15","5129.35","67.14","380.45","85","372","3"
"Butts","1213","US-13035","13","35","25174","78","47","4818.46","186.7","726.94","183","385","1"
"Calhoun","309","US-13037","13","37","6317","57","11","4891.56","174.13","269.12","17","43","0"
"Camden","2147","US-13039","13","39","53924","93","19","3981.53","35.23","380.16","205","212","3"
"Candler","603","US-13043","13","43","10837","50","28","5564.27","258.37","138.41","15","60","8"
"Carroll","5118","US-13045","13","45","120119","253","95","4260.77","79.09","408.76","491","2219","22"
"Catoosa","3089","US-13047","13","47","68771","154","36","4491.72","52.35","777.94","535","142","1"
"Charlton","823","US-13049","13","49","13251","45","12","6210.85","90.56","498.08","66","177","7"
"Chatham","12472","US-13051","13","51","292176","1008","226","4268.66","77.35","344.66","1007","616","9"
"Chattahoochee","2142","US-13053","13","53","10749","18","1","19927.44","9.3","418.64","45","42","2"
"Chattooga","1473","US-13055","13","55","24766","100","43","5947.67","173.63","674.31","167","229","3"
"Cherokee","12122","US-13057","13","57","266617","777","125","4546.6","46.88","628.24","1675","3188","5"
"Clarke","8215","US-13059","13","59","129779","312","62","6329.99","47.77","570.2","740","1521","2"
"Clay","143","US-13061","13","61","2855","9","3","5008.76","105.08","280.21","8","29","0"
"Clayton","12681","US-13063","13","63","304838","872","218","4159.91","71.51","442.2","1348","1016","11"
"Clinch","534","US-13065","13","65","6656","44","14","8022.84","210.34","465.75","31","76","0"
"Cobb","35103","US-13067","13","67","790588","2334","545","4440.11","68.94","598.54","4732","6608","21"
"Coffee","3321","US-13069","13","69","43042","470","78","7715.72","181.22","813.16","350","635","9"
"Colquitt","2490","US-13071","13","71","45393","183","44","5485.43","96.93","231.31","105","526","8"
"Columbia","6957","US-13073","13","73","158631","275","84","4385.65","52.95","519.44","824","2284","12"
"Cook","966","US-13075","13","75","17437","86","23","5539.94","131.9","556.29","97","215","2"
"Coweta","4961","US-13077","13","77","152001","206","77","3263.79","50.66","517.1","786","2833","5"
"Crawford","340","US-13079","13","79","12228","39","7","2780.5","57.25","457.97","56","51","1"
"Crisp","931","US-13081","13","81","22289","114","27","4176.95","121.14","457.62","102","387","11"
"Dade","682","US-13083","13","83","16162","38","7","4219.77","43.31","525.93","85","67","1"
"Dawson","1577","US-13085","13","85","27021","144","14","5836.2","51.81","891.9","241","94","0"
"DeKalb","33816","US-13089","13","89","793154","3002","488","4263.48","61.53","515.54","4089","2542","35"
"Decatur","1580","US-13087","13","87","26322","117","43","6002.58","163.36","425.5","112","359","6"
"Dodge","811","US-13091","13","91","20385","83","44","3978.42","215.84","392.45","80","526","18"
"Dooly","519","US-13093","13","93","13400","63","21","3873.13","156.72","380.6","51","128","3"
"Dougherty","3910","US-13095","13","95","89905","748","203","4349.04","225.79","311.44","280","628","8"
"Douglas","6578","US-13097","13","97","151906","579","97","4330.31","63.86","574.7","873","1318","11"
"Early","693","US-13099","13","99","10146","58","39","6830.28","384.39","423.81","43","96","2"
"Echols","311","US-13101","13","101","3969","10","2","7835.73","50.39","403.12","16","48","1"
"Effingham","2375","US-13103","13","103","64026","157","34","3709.43","53.1","254.58","163","198","1"
"Elbert","1121","US-13105","13","105","18945","90","24","5917.13","126.68","554.24","105","391","10"
"Emanuel","1386","US-13107","13","107","22664","101","45","6115.43","198.55","322.1","73","320","8"
"Evans","582","US-13109","13","109","10687","57","8","5445.87","74.86","439.79","47","56","5"
"Fannin","1242","US-13111","13","111","26320","103","35","4718.84","132.98","429.33","113","68","7"
"Fayette","3590","US-13113","13","113","117544","171","68","3054.18","57.85","404.1","475","953","4"
"Floyd","6464","US-13115","13","115","99916","508","106","6469.43","106.09","620.52","620","882","14"
"Forsyth","8829","US-13117","13","117","252507","580","79","3496.54","31.29","544.94","1376","1288","0"
"Franklin","1589","US-13119","13","119","23329","104","21","6811.26","90.02","1041.62","243","134","5"
"Fulton","49027","US-13121","13","121","1099181","3247","731","4460.32","66.5","592.71","6515","5487","47"
"Gilmer","1561","US-13123","13","123","31417","136","31","4968.65","98.67","604.77","190","178","4"
"Glascock","84","US-13125","13","125","3025","10","3","2776.86","99.17","495.87","15","82","0"
"Glynn","4685","US-13127","13","127","86047","379","123","5444.7","142.95","404.43","348","407","10"
"Gordon","3939","US-13129","13","129","58049","200","57","6785.65","98.19","721.8","419","708","5"
"Grady","1035","US-13131","13","131","24540","121","27","4217.6","110.02","297.47","73","190","5"
"Greene","887","US-13133","13","133","18717","75","26","4739.01","138.91","886.89","166","153","2"
"Gwinnett","48887","US-13135","13","135","971145","3662","554","5033.95","57.05","669.93","6506","5481","37"
"Habersham","3371","US-13137","13","137","45800","338","86","7360.26","187.77","1288.21","590","114","3"
"Hall","16798","US-13139","13","139","206349","1560","213","8140.58","103.22","1147.57","2368","784","10"
"Hancock","574","US-13141","13","141","8193","75","46","7005.98","561.45","561.45","46","31","1"
"Haralson","1190","US-13143","13","143","30722","51","23","3873.45","74.86","484.99","149","599","15"
"Harris","1210","US-13145","13","145","34712","103","29","3485.83","83.54","466.7","162","143","0"
"Hart","1086","US-13147","13","147","26107","94","20","4159.8","76.61","746.93","195","353","11"
"Heard","412","US-13149","13","149","12370","24","10","3330.64","80.84","388.04","48","155","0"
"Henry","10502","US-13151","13","151","239866","377","145","4378.28","60.45","634.94","1523","2077","10"
"Houston","5795","US-13153","13","153","157039","481","112","3690.17","71.32","618.32","971","1608","11"
