"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","1664","12"
"Hispanic/Latino","American Indian/Alaska Native","76","0"
"Hispanic/Latino","Asian","168","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","135","0"
"Hispanic/Latino","Other","21774","206"
"Hispanic/Latino","Unknown","9581","5"
"Hispanic/Latino","White","29416","353"
"Non-Hispanic/Latino","African-American/Black","126633","3660"
"Non-Hispanic/Latino","American Indian/Alaska Native","236","10"
"Non-Hispanic/Latino","Asian","8441","174"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","389","6"
"Non-Hispanic/Latino","Other","5854","21"
"Non-Hispanic/Latino","Unknown","4693","16"
"Non-Hispanic/Latino","White","178863","5186"
"Unknown","African-American/Black","17705","16"
"Unknown","American Indian/Alaska Native","109","0"
"Unknown","Asian","2192","0"
"Unknown","Native Hawaiian/Pacific Islander","122","0"
"Unknown","Other","8964","8"
"Unknown","Unknown","99693","25"
"Unknown","White","26999","16"
