"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","386834","5628","24810"
"Male","Georgia","329669","6348","23897"
"Unknown","Georgia","11249","20","208"
"Female","Appling","897","19","69"
"Male","Appling","742","29","71"
"Unknown","Appling","12","0","0"
"Female","Atkinson","390","5","55"
"Male","Atkinson","338","8","49"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","505","11","29"
"Male","Bacon","447","13","39"
"Unknown","Bacon","27","0","1"
"Female","Baker","78","2","12"
"Male","Baker","70","4","18"
"Female","Baldwin","1858","22","113"
"Male","Baldwin","1496","64","142"
"Unknown","Baldwin","23","0","1"
"Female","Banks","774","15","88"
"Male","Banks","629","10","69"
"Unknown","Banks","15","0","0"
"Female","Barrow","3804","49","249"
"Male","Barrow","3182","38","221"
"Unknown","Barrow","36","0","1"
"Female","Bartow","4545","67","271"
"Male","Bartow","3983","81","293"
"Unknown","Bartow","99","0","1"
"Female","Ben Hill","821","21","75"
"Male","Ben Hill","581","27","62"
"Unknown","Ben Hill","4","0","0"
"Female","Berrien","513","12","32"
"Male","Berrien","411","12","26"
"Unknown","Berrien","7","0","0"
"Female","Bibb","6522","152","738"
"Male","Bibb","4826","135","632"
"Unknown","Bibb","155","0","2"
"Female","Bleckley","430","18","23"
"Male","Bleckley","300","14","22"
"Unknown","Bleckley","7","0","0"
"Female","Brantley","427","10","33"
"Male","Brantley","344","12","26"
"Unknown","Brantley","5","0","0"
"Female","Brooks","482","8","42"
"Male","Brooks","357","24","37"
"Unknown","Brooks","18","0","0"
"Female","Bryan","1132","11","63"
"Male","Bryan","958","11","77"
"Unknown","Bryan","20","0","0"
"Female","Bulloch","2489","26","99"
"Male","Bulloch","1901","17","78"
"Unknown","Bulloch","58","0","0"
"Female","Burke","827","12","65"
"Male","Burke","661","11","63"
"Unknown","Burke","8","0","1"
"Female","Butts","830","24","39"
"Male","Butts","797","30","57"
"Unknown","Butts","97","1","3"
"Female","Calhoun","202","8","32"
"Male","Calhoun","193","4","32"
"Unknown","Calhoun","2","0","0"
"Female","Camden","1422","9","60"
"Male","Camden","1284","12","47"
"Unknown","Camden","21","0","0"
"Female","Candler","376","11","27"
"Male","Candler","317","17","26"
"Unknown","Candler","2","0","0"
"Female","Carroll","3328","53","131"
"Male","Carroll","2936","56","138"
"Unknown","Carroll","36","0","1"
"Female","Catoosa","2375","26","103"
"Male","Catoosa","1887","20","80"
"Unknown","Catoosa","76","0","0"
"Female","Charlton","397","7","27"
"Male","Charlton","551","8","24"
"Unknown","Charlton","7","0","0"
"Female","Chatham","8684","126","640"
"Male","Chatham","7013","148","603"
"Unknown","Chatham","166","0","3"
"Female","Chattahoochee","198","1","7"
"Male","Chattahoochee","2097","0","13"
"Unknown","Chattahoochee","8","0","0"
"Female","Chattooga","1034","22","52"
"Male","Chattooga","874","29","76"
"Unknown","Chattooga","11","0","0"
"Female","Cherokee","9151","88","462"
"Male","Cherokee","8022","99","535"
"Unknown","Cherokee","192","0","3"
"Female","Clarke","6043","34","186"
"Male","Clarke","4690","50","183"
"Unknown","Clarke","50","0","2"
"Female","Clay","94","1","3"
"Male","Clay","70","2","6"
"Unknown","Clay","4","0","0"
"Female","Clayton","9694","139","583"
"Male","Clayton","7392","133","486"
"Unknown","Clayton","133","0","1"
"Female","Clinch","336","3","27"
"Male","Clinch","308","14","30"
"Unknown","Clinch","5","0","0"
"Female","Cobb","26062","310","1276"
"Male","Cobb","22653","353","1272"
"Unknown","Cobb","367","0","6"
"Female","Coffee","2103","53","320"
"Male","Coffee","1762","48","252"
"Unknown","Coffee","24","0","0"
"Female","Colquitt","1471","21","100"
"Male","Colquitt","1376","32","89"
"Unknown","Colquitt","25","1","0"
"Female","Columbia","4984","51","166"
"Male","Columbia","4331","60","188"
"Unknown","Columbia","36","1","3"
"Female","Cook","610","9","51"
"Male","Cook","446","17","43"
"Unknown","Cook","30","4","2"
"Female","Coweta","3594","45","114"
"Male","Coweta","3269","59","125"
"Unknown","Coweta","27","1","0"
"Female","Crawford","242","7","35"
"Male","Crawford","199","2","15"
"Unknown","Crawford","5","0","1"
"Female","Crisp","676","12","78"
"Male","Crisp","509","22","58"
"Unknown","Crisp","18","0","0"
"Female","Dade","474","6","25"
"Male","Dade","431","2","22"
