"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","2818","22"
"Hispanic/Latino","American Indian/Alaska Native","136","0"
"Hispanic/Latino","Asian","295","2"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","196","2"
"Hispanic/Latino","Other","31382","327"
"Hispanic/Latino","Unknown","13695","13"
"Hispanic/Latino","White","41844","568"
"Non-Hispanic/Latino","African-American/Black","203808","5854"
"Non-Hispanic/Latino","American Indian/Alaska Native","369","11"
"Non-Hispanic/Latino","Asian","15683","332"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","616","13"
"Non-Hispanic/Latino","Other","10833","54"
"Non-Hispanic/Latino","Unknown","7212","46"
"Non-Hispanic/Latino","White","299695","9719"
"Unknown","African-American/Black","27027","30"
"Unknown","American Indian/Alaska Native","178","0"
"Unknown","Asian","3653","2"
"Unknown","Native Hawaiian/Pacific Islander","176","0"
"Unknown","Other","26839","22"
"Unknown","Unknown","137346","59"
"Unknown","White","42026","54"
