"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","424381","6692","27454"
"Male","Georgia","362791","7640","26495"
"Unknown","Georgia","11613","26","224"
"Female","Appling","972","22","75"
"Male","Appling","800","34","79"
"Unknown","Appling","11","0","0"
"Female","Atkinson","404","7","59"
"Male","Atkinson","348","9","54"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","518","11","31"
"Male","Bacon","466","15","42"
"Unknown","Bacon","27","0","1"
"Female","Baker","80","2","13"
"Male","Baker","73","4","18"
"Female","Baldwin","2019","27","130"
"Male","Baldwin","1612","71","159"
"Unknown","Baldwin","23","0","1"
"Female","Banks","825","18","100"
"Male","Banks","675","12","73"
"Unknown","Banks","17","0","0"
"Female","Barrow","4174","59","284"
"Male","Barrow","3577","50","255"
"Unknown","Barrow","39","0","1"
"Female","Bartow","5118","80","329"
"Male","Bartow","4542","91","352"
"Unknown","Bartow","114","0","1"
"Female","Ben Hill","837","24","82"
"Male","Ben Hill","609","31","64"
"Unknown","Ben Hill","3","0","0"
"Female","Berrien","548","13","35"
"Male","Berrien","439","15","31"
"Unknown","Berrien","7","0","0"
"Female","Bibb","7036","171","849"
"Male","Bibb","5203","162","730"
"Unknown","Bibb","163","0","3"
"Female","Bleckley","447","18","23"
"Male","Bleckley","317","14","22"
"Unknown","Bleckley","7","0","0"
"Female","Brantley","464","11","37"
"Male","Brantley","384","14","29"
"Unknown","Brantley","5","0","0"
"Female","Brooks","503","12","45"
"Male","Brooks","366","25","40"
"Unknown","Brooks","18","0","0"
"Female","Bryan","1266","12","76"
"Male","Bryan","1092","14","86"
"Unknown","Bryan","21","0","0"
"Female","Bulloch","2769","29","109"
"Male","Bulloch","2118","18","81"
"Unknown","Bulloch","57","0","0"
"Female","Burke","901","17","69"
"Male","Burke","723","14","67"
"Unknown","Burke","8","0","1"
"Female","Butts","925","30","40"
"Male","Butts","880","36","65"
"Unknown","Butts","126","1","3"
"Female","Calhoun","225","9","35"
"Male","Calhoun","214","5","36"
"Unknown","Calhoun","3","0","0"
"Female","Camden","1567","12","65"
"Male","Camden","1397","12","48"
"Unknown","Camden","21","0","0"
"Female","Candler","386","13","29"
"Male","Candler","324","20","28"
"Unknown","Candler","2","0","0"
"Female","Carroll","3621","56","140"
"Male","Carroll","3172","61","144"
"Unknown","Carroll","38","0","1"
"Female","Catoosa","2664","29","115"
"Male","Catoosa","2178","24","90"
"Unknown","Catoosa","85","0","2"
"Female","Charlton","422","7","28"
"Male","Charlton","576","10","26"
"Unknown","Charlton","6","0","0"
"Female","Chatham","9810","152","730"
"Male","Chatham","7981","178","683"
"Unknown","Chatham","180","0","4"
"Female","Chattahoochee","213","1","8"
"Male","Chattahoochee","2393","8","14"
"Unknown","Chattahoochee","9","0","0"
"Female","Chattooga","1101","25","65"
"Male","Chattooga","937","32","85"
"Unknown","Chattooga","11","0","0"
"Female","Cherokee","10253","107","503"
"Male","Cherokee","8955","131","583"
"Unknown","Cherokee","240","0","3"
"Female","Clarke","6560","45","221"
"Male","Clarke","5168","60","214"
"Unknown","Clarke","54","0","2"
"Female","Clay","101","1","3"
"Male","Clay","72","2","6"
"Unknown","Clay","4","0","0"
"Female","Clayton","11454","172","642"
"Male","Clayton","8740","171","541"
"Unknown","Clayton","144","0","1"
"Female","Clinch","355","6","31"
"Male","Clinch","330","15","31"
"Unknown","Clinch","6","0","0"
"Female","Cobb","28668","357","1331"
"Male","Cobb","25072","436","1351"
"Unknown","Cobb","385","1","6"
"Female","Coffee","2212","60","333"
"Male","Coffee","1856","59","270"
"Unknown","Coffee","24","0","0"
"Female","Colquitt","1650","23","111"
"Male","Colquitt","1537","38","108"
"Unknown","Colquitt","23","0","0"
"Female","Columbia","5486","63","199"
"Male","Columbia","4778","80","224"
"Unknown","Columbia","42","0","3"
"Female","Cook","634","12","56"
"Male","Cook","461","18","46"
"Unknown","Cook","28","4","2"
"Female","Coweta","4039","60","123"
"Male","Coweta","3624","80","140"
"Unknown","Coweta","27","0","0"
"Female","Crawford","266","8","38"
"Male","Crawford","215","5","19"
"Unknown","Crawford","6","0","1"
"Female","Crisp","735","16","85"
"Male","Crisp","539","23","60"
"Unknown","Crisp","20","1","0"
"Female","Dade","540","7","26"
"Male","Dade","500","2","25"
"Unknown","Dade","21","0","0"
"Female","Dawson","1324","13","101"
"Male","Dawson","1135","21","114"
"Unknown","Dawson","38","0","0"
"Female","DeKalb","27099","334","2120"
"Male","DeKalb","22540","380","1872"
"Unknown","DeKalb","609","0","13"
"Female","Decatur","1134","25","74"
"Male","Decatur","847","26","61"
"Unknown","Decatur","41","0","0"
"Female","Dodge","567","26","52"
"Male","Dodge","467","28","53"
"Unknown","Dodge","26","0","0"
"Female","Dooly","396","14","42"
"Male","Dooly","311","14","39"
"Unknown","Dooly","7","0","0"
"Female","Dougherty","3111","136","528"
"Male","Dougherty","2060","120","402"
"Unknown","Dougherty","27","0","0"
"Female","Douglas","5759","67","399"
"Male","Douglas","4743","80","321"
"Unknown","Douglas","45","0","1"
"Female","Early","578","23","41"
"Male","Early","369","17","24"
