"","ADM0_EN","ADM1_EN","ADM2_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE","source_type","source_url","who_by","access_date","notes"
"10021","China","Xinjiang Uygur Autonomous Region","Kizilsu Kirgiz Autonomous Prefecture",0,0,0,0,0,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10022","China","Xinjiang Uygur Autonomous Region","Shihezi",4,0,0,1,3,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10023","China","Xinjiang Uygur Autonomous Region","Tarbaĝatay Prefecture",4,0,0,1,3,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10024","China","Xinjiang Uygur Autonomous Region","Turpan",3,0,0,0,3,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10025","China","Xinjiang Uygur Autonomous Region","Ürümqi",49,0,0,0,49,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10026","China","Yunnan Province","Baoshan",9,0,0,0,9,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10027","China","Yunnan Province","Chuxiong Yi Autonomous Prefecture",4,0,0,0,4,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10028","China","Yunnan Province","Dali Bai Autonomous Prefecture",13,0,0,0,13,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10029","China","Yunnan Province","Dehong Dai and Jingpo Autonomous Prefecture",5,0,0,0,5,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10030","China","Yunnan Province","Dêqên Tibetan Autonomous Prefecture",0,0,0,0,0,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10031","China","Yunnan Province","Honghe Hani and Yi Autonomous Prefecture",9,0,0,0,9,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10032","China","Yunnan Province","Kunming",53,0,0,0,53,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10033","China","Yunnan Province","Lijiang",7,0,0,0,7,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10034","China","Yunnan Province","Lincang",1,0,0,0,1,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10035","China","Yunnan Province","Nujiang Lisu Autonomous Prefecture",0,0,0,0,0,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10036","China","Yunnan Province","Pu'er",4,0,0,0,4,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10037","China","Yunnan Province","Qujing",13,0,0,0,13,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10038","China","Yunnan Province","Wenshan Zhuang and Miao Autonomous Prefecture",2,0,0,0,2,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10039","China","Yunnan Province","Xishuangbanna Dai Autonomous Prefecture",15,0,0,1,14,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10040","China","Yunnan Province","Yuxi",14,0,0,1,13,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10041","China","Yunnan Province","Zhaotong",25,0,0,0,25,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10042","China","Zhejiang Province","Hangzhou",182,3,0,0,179,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10043","China","Zhejiang Province","Huzhou",12,2,0,0,10,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10044","China","Zhejiang Province","Jiaxing",45,1,0,0,44,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10045","China","Zhejiang Province","Jinhua",55,0,0,0,55,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10046","China","Zhejiang Province","Lishui",28,10,0,0,18,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10047","China","Zhejiang Province","Ningbo",157,0,0,0,157,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10048","China","Zhejiang Province","Quzhou",64,0,0,0,64,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10049","China","Zhejiang Province","Shaoxing",42,1,0,0,41,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10050","China","Zhejiang Province","Taizhou",146,0,0,0,146,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10051","China","Zhejiang Province","Wenzhou",504,2,0,1,501,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10052","China","Zhejiang Province","Zhoushan",20,0,0,0,20,"2020-03-14","DXY","see dxy-html-archive folder","ARW","",""
"10053","China","Anhui Province","Anqing",82,49,0,0,33,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10054","China","Anhui Province","Bengbu",153,141,0,5,7,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10055","China","Anhui Province","Bozhou",107,82,0,0,25,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10056","China","Anhui Province","Chizhou",17,13,0,0,4,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10057","China","Anhui Province","Chuzhou",13,6,0,0,7,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10058","China","Anhui Province","Fuyang",150,122,0,0,28,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10059","China","Anhui Province","Hefei",168,129,0,1,38,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10060","China","Anhui Province","Huaibei",26,16,0,0,10,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10061","China","Anhui Province","Huainan",46,32,0,0,14,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10062","China","Anhui Province","Huangshan",9,8,0,0,1,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10063","China","Anhui Province","Lu'an",63,48,0,0,15,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10064","China","Anhui Province","Ma'anshan",35,25,0,0,10,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10065","China","Anhui Province","Suzhou",39,28,0,0,11,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10066","China","Anhui Province","Tongling",28,18,0,0,10,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10067","China","Anhui Province","Wuhu",31,20,0,0,11,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10068","China","Anhui Province","Xuancheng",6,2,0,0,4,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10069","China","Fujian Province","Fuzhou",68,48,0,0,20,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10070","China","Fujian Province","Longyan",6,5,0,0,1,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10071","China","Fujian Province","Nanping",20,15,0,0,5,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10072","China","Fujian Province","Ningde",25,19,0,0,6,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10073","China","Fujian Province","Putian",55,43,0,0,12,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10074","China","Fujian Province","Quanzhou",46,33,0,0,13,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10075","China","Fujian Province","Sanming",13,10,0,0,3,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10076","China","Fujian Province","Xiamen",34,29,0,0,5,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10077","China","Fujian Province","Zhangzhou",20,14,0,0,6,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10078","China","Gansu province","Area to be identified",0,0,0,0,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10079","China","Gansu province","Baiyin",4,3,0,0,1,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10080","China","Gansu province","Dingxi",9,1,0,0,8,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10081","China","Gansu province","Gannan Tibetan Autonomous Prefecture",8,6,0,0,2,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10082","China","Gansu province","Jiayuguan",0,0,0,0,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10083","China","Gansu province","Jinchang",1,0,0,0,1,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10084","China","Gansu province","Jiuquan",0,0,0,0,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10085","China","Gansu province","Lanzhou",35,16,0,2,17,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10086","China","Gansu province","Linxia Hui Autonomous Prefecture",3,0,0,0,3,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10087","China","Gansu province","Longnan",4,1,0,0,3,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10088","China","Gansu province","Pingliang",9,8,0,0,1,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10089","China","Gansu province","Qingyang",3,1,0,0,2,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10090","China","Gansu province","Tianshui",12,3,0,0,9,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10091","China","Gansu province","Wuwei",0,0,0,0,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10092","China","Gansu province","Zhangye",2,0,0,0,2,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10093","China","Guangdong Province","Area to be identified",0,0,0,0,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10094","China","Guangdong Province","Chaozhou",5,4,0,0,1,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10095","China","Guangdong Province","Dongguan",81,73,0,1,7,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10096","China","Guangdong Province","Foshan",84,61,0,0,23,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10097","China","Guangdong Province","Guangzhou",335,229,0,0,106,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10098","China","Guangdong Province","Heyuan",3,2,0,0,1,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10099","China","Guangdong Province","Huizhou",58,32,0,0,26,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10100","China","Guangdong Province","Jiangmen",22,19,0,0,3,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10101","China","Guangdong Province","Jieyang",8,4,0,0,4,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10102","China","Guangdong Province","Maoming",13,10,0,0,3,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10103","China","Guangdong Province","Meizhou",15,8,0,0,7,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10104","China","Guangdong Province","Qingyuan",12,5,0,0,7,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10105","China","Guangdong Province","Shantou",50,28,0,0,22,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10106","China","Guangdong Province","Shanwei",5,4,0,0,1,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10107","China","Guangdong Province","Shaoguan",10,6,0,0,4,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10108","China","Guangdong Province","Shenzhen",406,291,0,0,115,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10109","China","Guangdong Province","Yangjiang",13,6,0,0,7,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10110","China","Guangdong Province","Yunfu",0,0,0,0,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10111","China","Guangdong Province","Zhanjiang",22,11,0,0,11,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10112","China","Guangdong Province","Zhaoqing",17,8,0,1,8,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10113","China","Guangdong Province","Zhongshan",130,68,0,0,62,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10114","China","Guangdong Province","Zhuhai",95,61,0,0,34,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10115","China","Guangxi Zhuang Autonomous Region","Area to be identified",0,0,0,0,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10116","China","Guangxi Zhuang Autonomous Region","Baise",3,3,0,0,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10117","China","Guangxi Zhuang Autonomous Region","Beihai",43,35,0,1,7,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10118","China","Guangxi Zhuang Autonomous Region","Chongzuo",0,0,0,0,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10119","China","Guangxi Zhuang Autonomous Region","Fangchenggang",18,17,0,0,1,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10120","China","Guangxi Zhuang Autonomous Region","Guigang",8,6,0,0,2,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10121","China","Guangxi Zhuang Autonomous Region","Guilin",31,21,0,0,10,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10122","China","Guangxi Zhuang Autonomous Region","Hechi",22,21,0,1,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10123","China","Guangxi Zhuang Autonomous Region","Hezhou",4,4,0,0,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10124","China","Guangxi Zhuang Autonomous Region","Laibin",11,11,0,0,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10125","China","Guangxi Zhuang Autonomous Region","Liuzhou",24,16,0,0,8,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10126","China","Guangxi Zhuang Autonomous Region","NanNing",50,39,0,0,11,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10127","China","Guangxi Zhuang Autonomous Region","Qinzhou",8,7,0,0,1,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10128","China","Guangxi Zhuang Autonomous Region","Wuzhou",5,0,0,0,5,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10129","China","Guangxi Zhuang Autonomous Region","Yulin",10,9,0,0,1,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10130","China","Guizhou Province","Anshun",4,4,0,0,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10131","China","Guizhou Province","Bijie",23,16,0,0,7,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10132","China","Guizhou Province","Guiyang",34,28,0,0,6,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10133","China","Guizhou Province","Liupanshui",10,6,0,1,3,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10134","China","Guizhou Province","Qiandongnan Miao and Dong Autonomous Prefecture",10,6,0,0,4,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10135","China","Guizhou Province","Qiannan Buyi and Miao Autonomous Prefecture",17,12,0,0,5,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10136","China","Guizhou Province","Qianxinan Buyi and Miao Autonomous Prefecture",4,0,0,0,4,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10137","China","Guizhou Province","Tongren",10,3,0,0,7,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10138","China","Guizhou Province","Zunyi",31,26,0,0,5,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10139","China","Hainan Province","Baisha Li Autonomous County",0,0,0,0,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10140","China","Hainan Province","Baoting Li and Miao Autonomous County",3,3,0,0,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10141","China","Hainan Province","Changjiang Li Autonomous County",7,7,0,0,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10142","China","Hainan Province","Chengmai County",9,7,0,1,1,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10143","China","Hainan Province","Danzhou",15,13,0,0,2,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10144","China","Hainan Province","Ding'an County",3,1,0,1,1,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10145","China","Hainan Province","Dongfang City",3,2,0,0,1,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10146","China","Hainan Province","Haikou",33,23,0,0,10,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10147","China","Hainan Province","Ledong Li Autonomous County",2,2,0,0,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10148","China","Hainan Province","Lingao County",6,3,0,0,3,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10149","China","Hainan Province","Lingshui Li Autonomous County",4,4,0,0,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10150","China","Hainan Province","Qionghai City",6,4,0,1,1,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10151","China","Hainan Province","Qiongzhong Li and Miao Autonomous County",1,0,0,0,1,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10152","China","Hainan Province","Sansha",3,2,0,0,1,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10153","China","Hainan Province","Sanya",54,38,0,1,15,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10154","China","Hainan Province","Tunchang County",0,0,0,0,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10155","China","Hainan Province","Wanning City",13,10,0,0,3,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10156","China","Hainan Province","Wuzhishan City",0,0,0,0,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10157","China","Hebei Province","Baoding",32,13,0,0,19,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10158","China","Hebei Province","Cangzhou",47,31,0,2,14,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10159","China","Hebei Province","Chengde",7,5,0,0,2,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10160","China","Hebei Province","Handan",31,22,0,0,9,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10161","China","Hebei Province","Hengshui",8,4,0,0,4,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10162","China","Hebei Province","Langfang",30,16,0,0,14,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10163","China","Hebei Province","Qinhuangdao",10,7,0,0,3,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10164","China","Hebei Province","Shijiazhuang",28,21,0,0,7,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10165","China","Hebei Province","Tangshan",51,42,0,0,9,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10166","China","Hebei Province","Xingtai",22,11,0,1,10,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10167","China","Hebei Province","Zhangjiakou",34,25,0,0,9,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10168","China","Heilongjiang Province","Daqing",19,16,0,1,2,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10169","China","Heilongjiang Province","Daxinganling Prefecture",2,2,0,0,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10170","China","Heilongjiang Province","Harbin",182,149,0,3,30,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10171","China","Heilongjiang Province","Hegang",5,3,0,0,2,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10172","China","Heilongjiang Province","Heihe",14,14,0,0,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10173","China","Heilongjiang Province","Jiamusi",15,6,0,0,9,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10174","China","Heilongjiang Province","Jixi",46,45,0,0,1,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10175","China","Heilongjiang Province","Mudanjiang",12,11,0,0,1,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10176","China","Heilongjiang Province","Qiqihar",38,29,0,1,8,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10177","China","Heilongjiang Province","Qitaihe",16,12,0,0,4,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10178","China","Heilongjiang Province","Shuangyashan",49,46,0,2,1,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10179","China","Heilongjiang Province","Suihua",46,30,0,4,12,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10180","China","Heilongjiang Province","Yichun",1,1,0,0,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10181","China","Henan Province","Anyang",51,33,0,0,18,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10182","China","Henan Province","Area to be identified",0,-9,0,3,6,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10183","China","Henan Province","Hebi",19,15,0,0,4,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10184","China","Henan Province","Jiaozuo",30,23,0,1,6,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10185","China","Henan Province","Jiyuan",4,4,0,0,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10186","China","Henan Province","Kaifeng",26,20,0,0,6,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10187","China","Henan Province","Luohe",34,25,0,0,9,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10188","China","Henan Province","Luoyang",31,22,0,0,9,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10189","China","Henan Province","Nanyang",151,97,0,2,52,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10190","China","Henan Province","Pingdingshan",58,37,0,1,20,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10191","China","Henan Province","Puyang",17,15,0,0,2,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10192","China","Henan Province","Sanmenxia",7,3,0,0,4,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10193","China","Henan Province","Shangqiu",91,59,0,2,30,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10194","China","Henan Province","Xinxiang",56,44,0,2,10,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10195","China","Henan Province","Xinyang",261,195,0,2,64,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10196","China","Henan Province","Xuchang",38,31,0,0,7,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10197","China","Henan Province","Zhengzhou",296,164,0,0,132,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10198","China","Henan Province","Zhoukou",71,46,0,0,25,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10199","China","Henan Province","Zhumadian",138,79,0,0,59,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10200","China","Hubei Province","Enshi Tujia and Miao Autonomous Prefecture",247,167,0,4,76,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10201","China","Hubei Province","Ezhou",1230,974,0,34,222,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10202","China","Hubei Province","Huanggang",2823,2032,0,75,716,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10203","China","Hubei Province","Huangshi",988,782,0,14,192,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10204","China","Hubei Province","Jingmen",909,762,0,30,117,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10205","China","Hubei Province","Jingzhou",1490,1191,0,36,263,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10206","China","Hubei Province","Qianjiang",166,148,0,6,12,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10207","China","Hubei Province","Shennongjia Forestry District",10,2,0,0,8,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10208","China","Hubei Province","Shiyan",602,484,0,2,116,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10209","China","Hubei Province","Suizhou",1254,1119,0,22,113,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10210","China","Hubei Province","Tianmen",447,410,0,10,27,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10211","China","Hubei Province","Wuhan",39462,35314,0,1233,2915,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10212","China","Hubei Province","Xiangyang",1144,1011,0,19,114,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10213","China","Hubei Province","Xianning",852,692,0,8,152,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10214","China","Hubei Province","Xiantao",523,419,0,17,87,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10215","China","Hubei Province","Xiaogan",3201,2783,0,65,353,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10216","China","Hubei Province","Yichang",901,740,0,21,140,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10217","China","Hubei Province","Prison System",0,0,0,0,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10218","China","Hunan Province","Changde",78,50,0,0,28,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10219","China","Hunan Province","Changsha",241,168,0,0,73,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10220","China","Hunan Province","Chenzhou",39,17,0,0,22,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10221","China","Hunan Province","Hengyang",47,19,0,0,28,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10222","China","Hunan Province","Huaihua",40,10,0,0,30,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10223","China","Hunan Province","Loudi",75,46,0,0,29,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10224","China","Hunan Province","Shaoyang",100,40,0,1,59,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10225","China","Hunan Province","Xiangtan",35,21,0,0,14,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10226","China","Hunan Province","Xiangxi Tujia and Miao Autonomous Prefecture",8,2,0,0,6,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10227","China","Hunan Province","Yiyang",59,34,0,0,25,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10228","China","Hunan Province","Yongzhou",43,16,0,0,27,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10229","China","Hunan Province","Yueyang",153,101,0,1,51,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10230","China","Hunan Province","Zhangjiajie",5,1,0,0,4,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10231","China","Hunan Province","Zhuzhou",78,49,0,0,29,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10232","China","Inner Mongolia Autonomous Region","Alxa League",0,0,0,0,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10233","China","Inner Mongolia Autonomous Region","Baotou",11,11,0,0,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10234","China","Inner Mongolia Autonomous Region","Bayannur",8,8,0,0,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10235","China","Inner Mongolia Autonomous Region","Chifeng",7,5,0,0,2,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10236","China","Inner Mongolia Autonomous Region","Hinggan League",1,1,0,0,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10237","China","Inner Mongolia Autonomous Region","Hohhot",7,7,0,0,0,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10238","China","Inner Mongolia Autonomous Region","Hulunbuir",12,10,0,0,2,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
"10239","China","Inner Mongolia Autonomous Region","Ordos",11,8,0,0,3,"2020-02-15","DXY","see dxy-html-archive folder","ARW","",""
