"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","1032","12"
"Hispanic/Latino","American Indian/Alaska Native","53","0"
"Hispanic/Latino","Asian","98","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","104","0"
"Hispanic/Latino","Other","15935","169"
"Hispanic/Latino","Unknown","6390","8"
"Hispanic/Latino","White","21369","275"
"Non-Hispanic/Latino","African-American/Black","81502","3126"
"Non-Hispanic/Latino","American Indian/Alaska Native","131","8"
"Non-Hispanic/Latino","Asian","4639","139"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","242","6"
"Non-Hispanic/Latino","Other","4112","14"
"Non-Hispanic/Latino","Unknown","3225","19"
"Non-Hispanic/Latino","White","102698","3953"
"Unknown","African-American/Black","13339","12"
"Unknown","American Indian/Alaska Native","52","0"
"Unknown","Asian","1315","0"
"Unknown","Native Hawaiian/Pacific Islander","90","0"
"Unknown","Other","4971","3"
"Unknown","Unknown","71915","54"
"Unknown","White","17711","11"
